gene_id,Satrom-mRNA-12hT_CTTGTA_L002_001
Clstn2,2
Clstn3,1574
Clta,14122
Cltb,968
Cltc,37068
Clu,0
Cluap1,3311
Cluh,17783
Clvs1,2
Clvs2,0
Clybl,1193
Cma1,0
Cma2,0
Cmah,2539
Cmas,1490
Cmbl,11
Cmc1,463
Cmc2,835
Cmip,4934
Cmklr1,2
Cml1,25
Cml2,0
Cml3,0
Cml5,0
Cmpk1,6169
Cmpk2,0
Cmss1,2976
Cmtm1,0
Cmtm2a,0
Cmtm2b,0
Cmtm3,549
Cmtm4,3689
Cmtm5,0
Cmtm6,3921
Cmtm7,1134
Cmtm8,240
Cmtr1,6757
Cmtr2,1202
Cmya5,111
CN725425,9
Cnbd1,0
Cnbd2,58
Cnbp,56693
Cndp1,0
Cndp2,2727
Cnep1r1,1936
Cnfn,0
Cnga1,0
Cnga2,0
Cnga3,0
Cnga4,0
Cngb1,0
Cngb3,0
Cnih1,9419
Cnih2,24
Cnih3,0
Cnih4,2392
Cnksr1,0
Cnksr2,0
Cnksr3,1323
Cnn1,0
Cnn2,887
Cnn3,2535
Cnnm1,0
Cnnm2,443
Cnnm3,1629
Cnnm4,594
Cnot1,30900
Cnot10,5366
Cnot11,2524
Cnot2,8740
Cnot3,5875
Cnot4,2434
Cnot6,10930
Cnot6l,5940
Cnot7,4495
Cnot8,3151
Cnp,3052
Cnppd1,2737
Cnpy1,0
Cnpy2,3046
Cnpy3,6174
Cnpy4,1284
Cnr1,0
Cnr2,1433
Cnrip1,0
Cnst,2004
Cntd1,42
Cntf,9
Cntfr,0
Cntln,0
Cntn1,0
Cntn2,22
Cntn3,0
Cntn4,27
Cntn5,0
Cntn6,0
Cntnap1,3387
Cntnap2,0
Cntnap3,0
Cntnap4,0
Cntnap5a,0
Cntnap5b,0
Cntnap5c,4
Cntrl,14242
Cntrob,1507
Coa3,1678
Coa4,257
Coa5,11207
Coa6,679
Coa7,1466
Coasy,1853
Cobl,0
Cobll1,399
Coch,0
Cog1,1197
Cog2,2895
Cog3,3382
Cog4,2490
Cog5,2024
Cog6,1091
Cog7,1591
Cog8,1631
Coil,987
Col10a1,0
Col11a1,0
Col11a2,0
Col12a1,0
Col13a1,2
Col14a1,15
Col15a1,684
Col16a1,0
Col17a1,9
Col18a1,169
Col19a1,0
Col1a1,2
Col1a2,0
Col20a1,268
Col22a1,0
Col23a1,5
Col24a1,0
Col25a1,0
Col26a1,2
Col27a1,2
Col28a1,0
Col2a1,12
Col3a1,0
Col4a1,6
Col4a2,9
Col4a3,0
Col4a3bp,4950
Col4a4,4
Col4a5,0
Col4a6,0
Col5a1,2
Col5a2,0
Col5a3,0
Col6a1,6
Col6a2,2
Col6a3,3
Col6a4,2
Col6a5,0
Col6a6,2
Col7a1,66
Col8a1,0
Col8a2,2
Col9a1,0
Col9a2,2
Col9a3,22
Colec10,0
Colec11,2
Colec12,0
Colgalt1,11406
Colgalt2,0
Colq,262
Commd1,3163
Commd10,1096
Commd2,2240
Commd3,1887
Commd4,1749
Commd5,971
Commd6,1336
Commd7,2025
Commd8,2163
Commd9,932
Comp,16
Comt,1
Comtd1,773
Copa,20257
Copb1,10825
Copb2,13552
Cope,3895
Copg1,10056
Copg2,1990
Coprs,508
Cops2,17156
Cops3,6816
Cops4,7095
Cops5,7674
Cops6,6426
Cops7a,5678
Cops7b,2238
Cops8,4689
Copz1,12357
Copz2,9
Coq10a,279
Coq10b,510
Coq2,2087
Coq3,560
Coq4,1497
Coq5,3583
Coq6,976
Coq7,1516
Coq9,2686
Corin,0
Coro1a,8819
Coro1b,0
Coro1c,10134
Coro2a,4084
Coro2b,47
Coro6,22
Coro7,2583
Cort,6
Cotl1,4180
Cox10,1878
Cox11,1513
Cox14,1422
Cox15,2879
Cox16,1379
Cox17,4791
Cox18,562
Cox19,1050
Cox20,3
Cox20-ps,0
Cox4i1,14807
Cox4i2,0
Cox5a,6873
Cox5b,5240
Cox6a1,5753
Cox6a2,495
Cox6b1,7567
Cox6b2,0
Cox6c,5068
Cox7a1,33
Cox7a2,4725
Cox7a2l,4069
Cox7b,6212
Cox7b2,0
Cox7c,3194
Cox8a,6991
Cox8b,0
Cox8c,0
Cp,36
Cpa1,0
Cpa2,0
Cpa3,0
Cpa4,0
Cpa5,0
Cpa6,0
Cpb1,0
Cpb2,0
Cpd,11208
Cpe,0
Cpeb1,0
Cpeb2,117
Cpeb3,118
Cpeb4,7565
Cped1,38
Cphx1,0
Cphx2,0
Cphx3,0
Cplx1,0
Cplx2,10
Cplx3,0
Cplx4,0
Cpm,13
Cpn1,30
Cpn2,0
Cpne1,5455
Cpne2,965
Cpne3,3307
Cpne4,0
Cpne5,9
Cpne6,0
Cpne7,1
Cpne8,3
Cpne9,13
Cpo,0
Cpox,32048
Cpped1,2530
Cpq,0
Cps1,1
Cpsf1,9098
Cpsf2,14007
Cpsf3,7587
Cpsf3l,4139
Cpsf4,2859
Cpsf4l,38
Cpsf6,17484
Cpsf7,4947
Cpt1a,720
Cpt1b,2
Cpt1c,17
Cpt2,1109
Cptp,1142
Cpvl,0
Cpxcr1,0
Cpxm1,30
Cpxm2,0
Cpz,0
Cr1l,2417
Cr2,2
Crabp1,0
Crabp2,16
Cracr2a,158
Cracr2b,6
Cradd,160
Cramp1l,3300
Crat,384
Crb1,0
Crb2,20
Crb3,0
Crbn,2833
Crcp,1998
Crct1,0
Creb1,8321
Creb3,763
Creb3l1,128
Creb3l2,899
Creb3l3,7
Creb3l4,18
Creb5,0
Crebbp,5443
Crebl2,123
Crebrf,1080
Crebzf,5590
Creg1,1654
Creg2,0
Creld1,102
Creld2,6010
Crem,156
Crh,0
Crhbp,0
Crhr1,0
Crhr2,0
Crim1,1106
Crip1,2
Crip2,0
Crip3,3
Cript,1303
Crisp1,0
Crisp2,0
Crisp3,229
Crisp4,0
Crispld1,0
Crispld2,2
Crk,7795
Crkl,6905
Crlf1,9
Crlf2,430
Crlf3,6855
Crls1,2099
Crmp1,511
Crnde,0
Crnkl1,4170
Crnn,0
Crocc,825
Crot,966
Crp,0
Crtac1,0
Crtam,0
Crtap,2187
Crtc1,994
Crtc2,3032
Crtc3,1456
Crx,0
Crxos,9
Cry1,3969
Cry2,1211
Cryaa,4
Cryab,0
Cryba1,2
Cryba2,0
Cryba4,0
Crybb1,0
Crybb2,0
Crybb3,0
Crybg3,125
Cryga,0
Crygb,0
Crygc,0
Crygd,0
Cryge,0
Crygf,0
Crygn,5
Crygs,0
Cryl1,593
Crym,0
Cryz,997
Cryzl1,2276
Cs,17286
Csad,300
Csdc2,11
Csde1,27315
Cse1l,23865
Csf1,685
Csf1r,1576
Csf1r-ps,0
Csf2,20
Csf2ra,17
Csf2rb,10008
Csf2rb2,1322
Csf3,11
Csf3r,2
Csgalnact1,418
Csgalnact2,682
Csk,9442
Csl,1
Csmd1,0
Csmd2,6
Csmd2os,1
Csmd3,0
Csn1s1,0
Csn1s2a,0
Csn1s2b,0
Csn2,2
Csn3,0
Csnk1a1,24967
Csnk1d,10287
Csnk1e,2287
Csnk1g1,3207
Csnk1g2,4107
Csnk1g3,5182
Csnk2a1,6330
Csnk2a1-ps1,0
Csnk2a2,9487
Csnk2b,1
Csnka2ip,0
Cspg4,10
Cspg5,21
Cspp1,2337
Csprs,29
Csrnp1,2666
Csrnp2,429
Csrnp3,0
Csrp1,4777
Csrp2,1
Csrp2bp,4091
Csrp3,27
Cst10,0
Cst11,0
Cst12,0
Cst13,0
Cst3,3797
Cst6,2
Cst7,1999
Cst8,0
Cst9,0
Csta1,0
Cstad,12
Cstb,2317
Cstf1,4191
Cstf2,9052
Cstf2t,3480
Cstf3,4618
Cstl1,0
Ctag2,0
Ctage5,9034
Ctbp1,10101
Ctbp2,42
Ctbs,972
Ctc1,2358
Ctcf,11597
Ctcfl,5
Ctcflos,0
Ctdnep1,0
Ctdp1,4126
Ctdsp1,2593
Ctdsp2,2932
Ctdspl,0
Ctdspl2,5979
Ctf1,0
Ctf2,3
Ctgf,0
Cth,4704
Cthrc1,0
Ctif,93
Ctla2a,0
Ctla2b,0
Ctla4,39
Ctnna1,3817
Ctnna2,3
Ctnna3,0
Ctnnal1,2174
Ctnnb1,45175
Ctnnbip1,152
Ctnnbl1,4032
Ctnnd1,27
Ctnnd2,0
Ctns,0
Ctps,14888
Ctps2,1516
Ctr9,5463
Ctrb1,0
Ctrc,0
Ctrcos,0
Ctrl,51
Cts3,0
Cts6,0
Cts7,0
Cts8,0
Cts8-ps,0
Ctsa,1923
Ctsb,8643
Ctsc,18910
Ctsd,8462
Ctse,660
Ctsf,0
Ctsg,0
Ctsh,11450
Ctsj,0
Ctsk,0
Ctsl,14
Ctsll3,0
Ctsm,0
Ctso,1680
Ctsq,0
Ctsr,0
Ctss,9493
Ctsw,727
Ctsz,6539
Cttn,11
Cttnbp2,0
Cttnbp2nl,22
Ctu1,616
Ctu2,2640
Ctxn1,44
Ctxn2,0
Ctxn3,14
Cubn,2
Cuedc1,0
Cuedc2,3572
Cul1,12164
Cul2,6800
Cul3,22822
Cul4a,2606
Cul4b,8496
Cul5,6477
Cul7,6601
Cul9,9
Cuta,1377
Cutal,2
Cutc,630
Cux1,4378
Cux2,67
Cuzd1,0
Cwc15,7075
Cwc22,6311
Cwc25,1670
Cwc27,3760
Cwf19l1,1956
Cwf19l2,2898
Cwh43,0
Cx3cl1,297
Cx3cr1,30
Cxadr,20
Cxcl1,0
Cxcl10,4
Cxcl11,0
Cxcl12,22
Cxcl13,0
Cxcl14,0
Cxcl15,0
Cxcl16,0
Cxcl17,0
Cxcl2,2
Cxcl3,0
Cxcl5,0
Cxcl9,0
Cxcr1,0
Cxcr2,0
Cxcr3,61
Cxcr4,8667
Cxcr5,8037
Cxcr6,56
Cxx1a,0
Cxx1b,0
Cxx1c,0
Cxxc1,3677
Cxxc4,0
Cxxc5,157
Cyb561,0
Cyb561a3,10629
Cyb561d1,321
Cyb561d2,503
Cyb5a,2145
Cyb5b,21849
Cyb5d1,2653
Cyb5d2,239
Cyb5r1,1462
Cyb5r2,0
Cyb5r3,10577
Cyb5r4,4075
Cyb5rl,960
Cyba,13325
Cybb,17030
Cybrd1,14
Cyc1,9324
Cycs,7173
Cyct,0
Cyfip1,4918
Cyfip2,17700
Cygb,33
Cyhr1,3354
Cylc1,0
Cylc2,1
Cyld,4050
Cym,0
Cyp11a1,2249
Cyp11b1,0
Cyp11b2,0
Cyp17a1,0
Cyp19a1,2
Cyp1a1,138
Cyp1a2,4
Cyp1b1,7
Cyp20a1,1721
Cyp21a1,0
Cyp21a2-ps,0
Cyp24a1,0
Cyp26a1,2
Cyp26b1,0
Cyp26c1,2
Cyp27a1,0
Cyp27b1,43
Cyp2a12,0
Cyp2a21-ps,0
Cyp2a22,0
Cyp2a4,0
Cyp2a5,0
Cyp2ab1,2
Cyp2b10,0
Cyp2b13,0
Cyp2b19,0
Cyp2b23,0
Cyp2b9,0
Cyp2c29,0
Cyp2c37,0
Cyp2c38,0
Cyp2c39,0
Cyp2c40,0
Cyp2c44,2
Cyp2c50,0
Cyp2c53-ps,0
Cyp2c54,0
Cyp2c55,1
Cyp2c65,0
Cyp2c66,0
Cyp2c67,0
Cyp2c68,0
Cyp2c69,0
Cyp2c70,2
Cyp2d10,0
Cyp2d11,0
Cyp2d12,0
Cyp2d13,0
Cyp2d22,9
Cyp2d26,0
Cyp2d34,0
Cyp2d37-ps,0
Cyp2d40,0
Cyp2d41-ps,0
Cyp2d67-ps,0
Cyp2d9,0
Cyp2e1,0
Cyp2f2,0
Cyp2g1,0
Cyp2j11,0
Cyp2j12,0
Cyp2j13,0
Cyp2j5,0
Cyp2j6,0
Cyp2j7,0
Cyp2j8,0
Cyp2j9,0
Cyp2r1,0
Cyp2s1,0
Cyp2t4,25
Cyp2u1,0
Cyp2w1,0
Cyp39a1,0
Cyp3a11,0
Cyp3a13,0
Cyp3a16,0
Cyp3a25,0
Cyp3a41a,0
Cyp3a41b,0
Cyp3a44,0
Cyp3a57,2
Cyp3a59,1
Cyp46a1,6
Cyp4a10,0
Cyp4a12a,0
Cyp4a12b,0
Cyp4a14,0
Cyp4a29,0
Cyp4a30b,0
Cyp4a31,0
Cyp4a32,0
Cyp4b1,0
Cyp4b1-ps1,0
Cyp4b1-ps2,0
Cyp4f13,310
Cyp4f14,2
Cyp4f15,0
Cyp4f16,692
Cyp4f17,295
Cyp4f18,676
Cyp4f37,18
Cyp4f39,5
Cyp4f40,4
Cyp4f41-ps,38
Cyp4v3,0
Cyp4x1,0
Cyp51,31038
Cyp7a1,3
Cyp7b1,0
Cyp8b1,0
Cypt1,0
Cypt12,0
Cypt14,0
Cypt15,0
Cypt2,0
Cypt3,0
Cypt4,0
Cyr61,0
Cys1,2
Cysltr1,0
Cysltr2,4
Cysrt1,0
Cystm1,57
Cyth1,2278
Cyth2,1889
Cyth3,930
Cyth4,1483
Cytip,1498
Cytl1,0
Cyyr1,0
D030018L15Rik,0
D030024E09Rik,0
D030025E07Rik,0
D030025P21Rik,1
D030028A08Rik,501
D030040B21Rik,0
D030045P18Rik,0
D030047H15Rik,8
D030054H15Rik,7
D030055H07Rik,7
D030056L22Rik,1525
D030068K23Rik,0
D10Bwg1379e,2
D10Jhu81e,1419
D10Wsu102e,5549
D11Wsu47e,1386
D130007C19Rik,53
D130009I18Rik,0
D130017N08Rik,119
D130020L05Rik,93
D130037M23Rik,100
D130040H23Rik,749
D130043K22Rik,5
D130052B06Rik,0
D130058E03,0
D130079A08Rik,0
D14Ertd670e,4
D15Ertd621e,16471
D16Ertd472e,4107
D16Ertd519e,0
D16Ertd727e,2
D17Ertd648e,0
D17H6S53E,0
D17H6S56E-5,0
D17Wsu92e,0
D19Bwg1357e,10102
D1Ertd622e,1269
D1Pas1,0
D230017M19Rik,311
D230025D16Rik,1057
D230030E09Rik,0
D2hgdh,673
D2Wsu81e,2546
D330023K18Rik,13
D330037F02Rik,0
D330041H03Rik,113
D330045A20Rik,0
D330050G23Rik,2
D330050I16Rik,3
D3Ertd254e,1517
D3Ertd751e,869
D430001F17Rik,1
D430018E03Rik,43
D430019H16Rik,563
D430020J02Rik,557
D430036J16Rik,0
D430041D05Rik,0
D430042O09Rik,558
D4Ertd617e,0
D530049I02Rik,0
D5Ertd577e,0
D5Ertd579e,2032
D5Ertd605e,81
D5Ertd615e,0
D630003M21Rik,89
D630010B17Rik,0
D630013N20Rik,0
D630023F18Rik,0
D630024D03Rik,2
D630029K05Rik,0
D630033O11Rik,0
D630039A03Rik,0
D630041G03Rik,0
D630045J12Rik,3394
D630045M09Rik,2
D6Ertd474e,0
D6Ertd527e,8
D6Wsu163e,1765
D730001G18Rik,201
D730003I15Rik,67
D730003K21Rik,0
D730005E14Rik,2
D730045A05Rik,0
D730048I06Rik,0
D730050B12Rik,0
D7Ertd128e,2
D7Ertd143e,0
D7Ertd443e,0
D830005E20Rik,0
D830013O20Rik,2
D830014E11Rik,0
D830026I12Rik,0
D830030K20Rik,0
D830031N03Rik,2060
D830032E09Rik,0
D830035M03Rik,13
D830044I16Rik,24
D830046C22Rik,0
D8Ertd738e,2352
D8Ertd82e,917
D930007P13Rik,9
D930015E06Rik,6720
D930015M05Rik,8
D930016D06Rik,693
D930019O06Rik,0
D930020B18Rik,0
D930028M14Rik,2
D930030F02Rik,0
D930032P07Rik,0
D930048N14Rik,50
Daam1,8389
Daam2,18
Dab1,0
Dab2,366
Dab2ip,1587
Dach1,0
Dach2,166
Dact1,11
Dact2,0
Dact3,1145
Dad1,4622
Daf2,1
Dag1,2287
Dagla,17
Daglb,736
Dak,1090
Dalrd3,2789
Dancr,844
Dand5,83
Dao,72
Dap,782
Dap3,5022
Dapk1,0
Dapk2,2182
Dapk3,1235
Dapl1,0
Dapp1,1881
Dars,20026
Dars2,3339
Daw1,0
Daxx,0
Dazap1,5606
Dazap2,13617
Dazl,6
Dbf4,6113
Dbf4b,0
Dbh,2
Dbhos,0
Dbi,3132
Dbil5,15
Dbn1,110
Dbndd1,110
Dbndd2,23
Dbnl,5425
Dbp,188
Dbpht2,0
Dbr1,2943
Dbt,3213
Dbx1,0
Dbx2,16
Dcaf10,2100
Dcaf11,4117
Dcaf12,6071
Dcaf12l1,0
Dcaf12l2,0
Dcaf13,5532
Dcaf15,2775
Dcaf17,2732
Dcaf4,1031
Dcaf5,1647
Dcaf6,525
Dcaf7,15201
Dcaf8,6380
Dcakd,4441
Dcbld1,10
Dcbld2,42
Dcc,6
Dcdc2a,0
Dcdc2b,28
Dcdc2c,0
Dcdc5,0
Dchs1,0
Dck,4005
Dclk1,0
Dclk2,2
Dclk3,17
Dclre1a,1254
Dclre1b,368
Dclre1c,855
Dcn,0
Dcp1a,6017
Dcp1b,138
Dcp2,11032
Dcpp1,0
Dcpp2,0
Dcpp3,0
Dcps,3163
Dcst1,3
Dcst2,2
Dcstamp,0
Dct,0
Dctd,4665
Dctn1,4885
Dctn2,5268
Dctn3,1582
Dctn4,3133
Dctn5,2894
Dctn6,1354
Dctpp1,2931
Dcun1d1,2718
Dcun1d2,919
Dcun1d3,229
Dcun1d4,342
Dcun1d5,10460
Dcx,0
Dcxr,322
Dda1,2393
Ddah1,0
Ddah2,0
Ddb1,46938
Ddb2,391
Ddc,0
Ddhd1,2021
Ddhd2,1708
Ddi1,0
Ddi2,2510
Ddias,1470
Ddit3,259
Ddit4,1340
Ddit4l,0
Ddn,18
Ddo,8
Ddost,11698
Ddr1,17
Ddr2,41
Ddrgk1,2597
Ddt,3471
Ddx1,21431
Ddx10,6566
Ddx11,2283
Ddx17,37323
Ddx18,8015
Ddx19a,5315
Ddx19b,4133
Ddx20,5808
Ddx21,57942
Ddx23,14101
Ddx24,9189
Ddx25,127
Ddx26b,2290
Ddx27,15838
Ddx28,1077
Ddx31,2825
Ddx39,12733
Ddx39b,0
Ddx3x,61284
Ddx3y,0
Ddx4,4
Ddx41,5542
Ddx42,8811
Ddx43,0
Ddx46,15302
Ddx47,7711
Ddx49,2771
Ddx5,43928
Ddx50,3763
Ddx51,3892
Ddx52,9891
Ddx54,10350
Ddx55,1888
Ddx56,12243
Ddx58,241
Ddx59,476
Ddx6,33331
Ddx60,0
Deaf1,969
Dear1,1
Deb1,721
Decr1,2600
Decr2,997
Dedd,1898
Dedd2,235
Def6,32
Def8,3531
Defa-ps1,0
Defa-ps12,0
Defa-ps13,0
Defa-ps18,0
Defa-rs1,0
Defa-rs7,0
Defa17,0
Defa2,0
Defa20,0
Defa21,0
Defa22,0
Defa23,0
Defa24,0
Defa25,0
Defa26,0
Defa3,0
Defa5,0
Defb1,0
Defb10,0
Defb11,0
Defb12,0
Defb13,0
Defb14,0
Defb15,0
Defb18,0
Defb19,0
Defb2,0
Defb20,0
Defb21,0
Defb22,0
Defb23,0
Defb25,0
Defb26,0
Defb28,0
Defb29,0
Defb3,0
Defb30,0
Defb33,0
Defb34,0
Defb35,0
Defb36,0
Defb37,0
Defb38,0
Defb39,0
Defb4,0
Defb40,0
Defb41,27
Defb42,0
Defb43,0
Defb44-ps,0
Defb45,0
Defb46,0
Defb47,0
Defb48,0
Defb5,0
Defb50,0
Defb6,0
Defb7,0
Defb8,0
Defb9,0
Degs1,4341
Degs2,0
Dek,18911
Dennd1a,1247
Dennd1b,2582
Dennd1c,431
Dennd2a,1207
Dennd2c,8
Dennd2d,281
Dennd3,2124
Dennd4a,22657
Dennd4b,2139
Dennd4c,1377
Dennd5a,1155
Dennd5b,1438
Dennd6a,4300
Dennd6b,617
Denr,9912
Depdc1a,1092
Depdc1b,1170
Depdc5,4164
Depdc7,448
Deptor,348
Dera,2027
Derl1,8121
Derl2,152
Derl3,14
Des,406
Desi1,3874
Desi2,2290
Det1,562
Dexi,1218
Dffa,726
Dffb,1345
Dfna5,15
Dfnb59,0
Dgat1,422
Dgat2,423
Dgat2l6,11
Dgcr14,3
Dgcr2,1
Dgcr6,0
Dgcr8,2
Dgka,302
Dgkb,0
Dgkd,8385
Dgke,617
Dgkeos,0
Dgkg,177
Dgkh,1510
Dgki,819
Dgkk,0
Dgkq,599
Dgkz,6739
Dguok,383
Dhcr24,14621
Dhcr7,2594
Dhdds,2722
Dhdh,4147
Dhfr,5443
Dhh,0
Dhodh,1766
Dhps,2279
Dhrs1,863
Dhrs11,363
Dhrs13,882
Dhrs13os,10
Dhrs2,1
Dhrs3,1785
Dhrs4,2210
Dhrs7,569
Dhrs7b,1916
Dhrs7c,1
Dhrs9,0
Dhrsx,1223
Dhtkd1,15
Dhx15,26485
Dhx16,251
Dhx29,5257
Dhx30,8198
Dhx32,1445
Dhx33,985
Dhx34,966
Dhx35,2098
Dhx36,9074
Dhx37,4530
Dhx38,7996
Dhx40,1527
Dhx57,4324
Dhx58,629
Dhx58os,0
Dhx8,8037
Dhx9,48246
Diablo,2230
Diap1,6098
Diap2,0
Diap3,6992
Dicer1,8065
Dido1,9564
Diexf,3297
Dimt1,2099
Dio1,235
Dio2,0
Dio3,0
Dio3os,0
Dip2a,693
Dip2b,7841
Dip2c,3
Diras1,0
Diras2,819
Dirc2,967
Dis3,14509
Dis3l,1374
Dis3l2,1596
Disc1,0
Disp1,1718
Disp2,4
Dixdc1,13
Dkc1,25022
Dkk1,0
Dkk2,0
Dkk3,1331
Dkk4,0
Dkkl1,7
Dlat,6097
Dlc1,0
Dld,11685
Dlec1,355
Dleu2,110
Dleu7,0
Dlg1,5570
Dlg2,0
Dlg3,526
Dlg4,0
Dlg5,0
Dlgap1,114
Dlgap2,0
Dlgap3,362
Dlgap4,1531
Dlgap5,6213
Dlk1,0
Dlk2,6
Dll1,8
Dll3,1
Dll4,0
Dlst,11429
Dlx1,50
Dlx1as,5
Dlx2,0
Dlx3,2
Dlx4,20
Dlx5,0
Dlx6,0
Dlx6os1,2
Dlx6os2,0
Dmap1,2139
Dmbt1,0
Dmbx1,2
Dmc1,0
Dmd,2
Dmgdh,0
Dmkn,0
Dmp1,2
Dmpk,8
Dmr,0
Dmrt1,0
Dmrt2,0
Dmrt3,0
Dmrta1,0
Dmrta2,4
Dmrta2os,1
Dmrtb1,0
Dmrtc1a,0
Dmrtc1b,0
Dmrtc1c1,0
Dmrtc1c2,0
Dmrtc2,0
Dmtf1,4195
Dmtn,10
Dmwd,0
Dmxl1,5517
Dmxl2,8036
Dna2,2642
Dnaaf1,3
Dnaaf2,1182
Dnaaf3,1
Dnaaf5,3075
Dnah1,220
Dnah10,4
Dnah11,25
Dnah12,6
Dnah14,12
Dnah17,63
Dnah2,7
Dnah3,0
Dnah5,0
Dnah6,116
Dnah7a,3
Dnah7b,0
Dnah7c,4
Dnah8,7
Dnah9,0
Dnaic1,14
Dnaic2,5
Dnaja1,8153
Dnaja2,21804
Dnaja3,4375
Dnaja4,456
Dnajb1,2390
Dnajb11,10185
Dnajb12,2002
Dnajb13,293
Dnajb14,2471
Dnajb2,468
Dnajb3,0
Dnajb4,2032
Dnajb5,169
Dnajb6,2445
Dnajb7,18
Dnajb8,1
Dnajb9,924
Dnajc1,1585
Dnajc10,5435
Dnajc11,10711
Dnajc12,86
Dnajc13,8522
Dnajc14,2811
Dnajc15,1890
Dnajc16,1065
Dnajc17,465
Dnajc18,1131
Dnajc19,1429
Dnajc19-ps,48
Dnajc2,13725
Dnajc21,6017
Dnajc22,662
Dnajc24,707
Dnajc25,791
Dnajc27,1740
Dnajc28,81
Dnajc3,9501
Dnajc30,372
Dnajc4,109
Dnajc5,8058
Dnajc5b,0
Dnajc5g,0
Dnajc6,0
Dnajc7,11644
Dnajc8,8681
Dnajc9,11938
Dnal1,473
Dnal4,723
Dnali1,90
Dnase1,284
Dnase1l1,330
Dnase1l2,19
Dnase1l3,2372
Dnase2a,2158
Dnase2b,0
Dnd1,19
Dner,0
Dnhd1,194
Dnlz,1553
Dnm1,4
Dnm1l,11361
Dnm2,3831
Dnm3,449
Dnm3os,0
Dnmbp,1309
Dnmt1,26614
Dnmt3a,10359
Dnmt3aos,7
Dnmt3b,2274
Dnmt3l,31
Dnpep,1273
Dnph1,2594
Dntt,2
Dnttip1,1145
Dnttip2,15160
Doc2a,1
Doc2b,2
Doc2g,132
Dock1,0
Dock10,14243
Dock11,5512
Dock2,18430
Dock3,20
Dock4,417
Dock5,35
Dock6,393
Dock7,2
Dock8,8400
Dock9,3708
Dohh,3199
Dok1,241
Dok2,77
Dok3,1287
Dok4,105
Dok5,0
Dok6,0
Dok7,23
Dolk,932
Dolpp1,895
Donson,2772
Dopey1,1825
Dopey2,147
Dos,176
Dot1l,8683
Doxl2,0
Dpagt1,1802
Dpcd,1365
Dpcr1,9
Dpep1,2
Dpep2,1
Dpep3,0
Dpf1,211
Dpf2,5252
Dpf3,80
Dph1,1239
Dph2,1379
Dph3,2636
Dph5,2282
Dph6,2362
Dph7,1290
Dpm1,1663
Dpm2,1104
Dpm3,303
Dpp10,6
Dpp3,4348
Dpp4,0
Dpp6,0
Dpp7,1573
Dpp8,7036
Dpp9,5387
Dppa1,0
Dppa2,0
Dppa3,0
Dppa3-ps,0
Dppa4,0
Dppa5a,0
Dppa5b,0
Dppa5c,0
Dpt,1
Dpy19l1,2754
Dpy19l2,0
Dpy19l3,751
Dpy19l4,2201
Dpy30,2945
Dpyd,0
Dpys,0
Dpysl2,1193
Dpysl3,1
Dpysl4,0
Dpysl5,41
DQ267100,0
DQ267101,0
DQ267102,0
Dqx1,211
Dr1,13165
Dram1,2
Dram2,1081
Drap1,3653
Draxin,27
Drc1,2
Drc7,8
Drd1,0
Drd2,0
Drd3,0
Drd4,0
Drd5,0
Dreh,0
Drg1,12790
Drg2,5499
Drosha,13308
Drp2,52
Dsc1,0
Dsc2,0
Dsc3,0
Dscam,2
Dscaml1,5
Dscc1,1492
Dscr3,327
Dse,0
Dsel,0
Dsg1a,0
Dsg1b,0
Dsg1c,0
Dsg2,0
Dsg3,0
Dsg4,0
Dsn1,1891
Dsp,1
Dspp,0
Dst,3743
Dstn,15336
Dstyk,71
Dtd1,1759
Dtd2,838
Dthd1,1
Dtl,8933
Dtna,0
Dtnb,890
Dtnbp1,1961
Dtwd1,1180
Dtwd2,478
Dtx1,279
Dtx2,1763
Dtx3,1863
Dtx3l,4224
Dtx4,2291
Dtymk,4600
Duox1,6
Duox2,2
Duoxa1,2
Duoxa2,0
Dupd1,0
Dus1l,5866
Dus2,1088
Dus3l,3636
Dus4l,1378
Dusp1,210
Dusp10,1687
Dusp11,8648
Dusp12,1462
Dusp13,0
Dusp14,636
Dusp15,1
Dusp16,1597
Dusp18,1532
Dusp19,724
Dusp2,2812
Dusp21,0
Dusp22,1477
Dusp23,11
Dusp26,0
Dusp27,3
Dusp28,111
Dusp3,966
Dusp4,4830
Dusp5,124
Dusp6,296
Dusp7,1284
Dusp8,9
Dusp9,21
Dut,9863
Duxbl1,0
Duxbl2,0
Duxbl3,0
Dvl1,2187
Dvl2,77
Dvl3,1859
DXBay18,1
Dxo,0
Dydc1,0
Dydc2,0
Dym,2375
Dynap,0
Dync1h1,20986
Dync1i1,0
Dync1i2,5432
Dync1li1,2075
Dync1li2,3983
Dync2h1,2985
Dync2li1,96
Dynll1,5686
Dynll2,1978
Dynlrb1,2745
Dynlrb2,0
Dynlt1-ps1,11
Dynlt1a,375
Dynlt1b,687
Dynlt1c,7
Dynlt1f,283
Dynlt3,1695
Dyrk1a,79
Dyrk1b,71
Dyrk2,3534
Dyrk3,536
Dyrk4,1323
Dysf,6
Dytn,0
Dyx1c1,199
Dzank1,23
Dzip1,15
Dzip1l,0
Dzip3,7039
E030002O03Rik,0
E030003E18Rik,0
E030007A22Rik,58
E030010N08Rik,0
E030011O05Rik,455
E030013I19Rik,0
E030018B13Rik,0
E030019B13Rik,0
E030024N20Rik,17
E030025P04Rik,0
E030030I06Rik,132
