gene_id,Satrom-mRNA-2hT_ACAGTG_L004_001
Gm7441,0
Gm7442,0
Gm7443,5
Gm7444,0
Gm7452,3
Gm7456,1
Gm7457,0
Gm7467,2
Gm7468,1
Gm7469,1
Gm7473,0
Gm7476,3
Gm7477,0
Gm7478,0
Gm7481,1
Gm7482,0
Gm7485,0
Gm7488,6
Gm7489,0
Gm7495,0
Gm7497,2
Gm7502,0
Gm7503,0
Gm7504,0
Gm7507,0
Gm7512,0
Gm7513,0
Gm7514,13
Gm7517,258
Gm7523,0
Gm7525,0
Gm7529,1
Gm7534,0
Gm7537,0
Gm7538,0
Gm7540,0
Gm7545,0
Gm7547,1
Gm7550,0
Gm7554,0
Gm7556,4
Gm7558,0
Gm7560,2
Gm7561,5
Gm7562,0
Gm7565,1
Gm7566,0
Gm7572,2
Gm7575,13
Gm7577,0
Gm7581,1
Gm7582,54
Gm7587,0
Gm7589,21
Gm7591,1
Gm7595,0
Gm7598,1
Gm7600,8
Gm7604,0
Gm7607,0
Gm7609,552
Gm7612,0
Gm7613,3
Gm7614,3
Gm7616,0
Gm7618,0
Gm7621,0
Gm7622,0
Gm7624,0
Gm7626,0
Gm7627,0
Gm7629,0
Gm7634,0
Gm7640,1
Gm7646,0
Gm765,0
Gm7653,2
Gm7656,0
Gm7658,18
Gm766,2
Gm7663,0
Gm7664,13
Gm7665,0
Gm7667,0
Gm7669,1
Gm7670,0
Gm7675,0
Gm7676,2
Gm7682,0
Gm7690,0
Gm7691,3
Gm7692,0
Gm7693,1
Gm7694,0
Gm7695,0
Gm7697,0
Gm7700,0
Gm7707,4
Gm7713,0
Gm7714,0
Gm7719,1
Gm7720,0
Gm7729,25
Gm773,23
Gm7730,37
Gm7732,0
Gm7734,0
Gm7736,0
Gm7740,0
Gm7741,0
Gm7742,0
Gm7743,3
Gm7745,0
Gm7748,0
Gm7756,0
Gm7758,0
Gm7759,0
Gm7761,0
Gm7762,0
Gm7763,0
Gm7765,0
Gm7774,1
Gm7775,0
Gm7776,3
Gm7778,0
Gm7780,0
Gm7781,0
Gm7783,2
Gm7784,1
Gm7786,0
Gm7788,0
Gm7789,0
Gm7791,0
Gm7792,0
Gm7808,10
Gm7814,2
Gm7815,0
Gm7819,0
Gm7820,0
Gm7824,0
Gm7825,0
Gm7827,0
Gm7832,23
Gm7833,1
Gm7834,0
Gm7836,0
Gm7839,0
Gm7841,0
Gm7846,30
Gm7847,0
Gm7848,0
Gm7849,0
Gm7853,0
Gm7854,0
Gm7855,0
Gm7856,1
Gm7859,20
Gm7860,3
Gm7861,0
Gm7863,0
Gm7866,0
Gm7871,1
Gm7879,1
Gm7889,0
Gm7891,4
Gm7893,0
Gm7895,55
Gm7898,1
Gm7899,8
Gm7901,35
Gm7902,0
Gm7903,0
Gm7904,2
Gm7906,0
Gm7917,0
Gm7924,0
Gm7926,0
Gm7928,0
Gm7930,0
Gm7931,3
Gm7932,10
Gm7935,9
Gm7936,0
Gm7939,0
Gm7940,0
Gm7941,2
Gm7943,0
Gm7947,0
Gm7950,0
Gm7955,0
Gm7958,0
Gm7959,2
Gm7961,0
Gm7962,267
Gm7965,2
Gm7967,0
Gm7969,0
Gm7970,0
Gm7971,0
Gm7972,165
Gm7973,0
Gm7977,0
Gm7978,0
Gm7979,0
Gm7980,0
Gm7982,0
Gm7984,229
Gm7985,2
Gm7986,1
Gm7988,0
Gm7989,0
Gm7994,0
Gm7995,0
Gm7997,0
Gm8000,15
Gm8005,0
Gm8011,0
Gm8013,27
Gm8016,0
Gm8023,0
Gm8034,28
Gm8036,7
Gm8040,0
Gm8041,1
Gm8043,7
Gm8048,0
Gm805,0
Gm8050,0
Gm8053,0
Gm8055,2
Gm8057,0
Gm8061,0
Gm8064,0
Gm8068,0
Gm8069,61
Gm807,8
Gm8072,0
Gm8075,0
Gm8079,0
Gm8080,0
Gm8083,0
Gm8085,0
Gm8089,0
Gm8094,0
Gm8096,0
Gm8099,4
Gm8100,9
Gm8101,5
Gm8108,0
Gm8109,0
Gm8112,0
Gm8121,2
Gm8125,0
Gm8127,1
Gm8129,3
Gm813,0
Gm8134,2
Gm8137,0
Gm8140,1
Gm8141,2
Gm8144,0
Gm8146,2
Gm8149,216
Gm815,0
Gm8153,0
Gm8157,0
Gm8158,0
Gm8159,0
Gm8163,1
Gm8164,0
Gm8165,0
Gm8167,0
Gm8168,2
Gm8170,2
Gm8171,0
Gm8172,49
Gm8173,4
Gm8174,0
Gm8179,0
Gm8181,16
Gm8182,0
Gm8183,0
Gm8184,0
Gm8185,3
Gm8186,498
Gm8190,0
Gm8192,0
Gm8194,0
Gm8202,0
Gm8203,95
Gm8209,0
Gm8210,26
Gm8212,0
Gm8213,7
Gm8219,1
Gm8220,0
Gm8221,23
Gm8225,2
Gm8226,2
Gm8228,2
Gm8229,0
Gm8231,3
Gm8232,0
Gm8234,10
Gm8238,0
Gm8241,0
Gm8245,0
Gm8246,0
Gm8253,3
Gm8254,0
Gm8256,3
Gm826,1
Gm8264,0
Gm8266,0
Gm8267,0
Gm8268,0
Gm8271,0
Gm8273,4
Gm8275,5
Gm8279,0
Gm8281,0
Gm8282,0
Gm8283,9
Gm8289,0
Gm829,17
Gm8290,12
Gm8291,13
Gm8292,7
Gm8295,0
Gm8298,0
Gm830,0
Gm8300,0
Gm8302,0
Gm8303,0
Gm8304,0
Gm8305,0
Gm8309,0
Gm831,0
Gm8312,0
Gm8314,3
Gm8317,3
Gm8318,11
Gm8320,0
Gm8321,0
Gm8323,0
Gm8324,0
Gm8325,4
Gm8326,2
Gm833,0
Gm8330,2
Gm8331,0
Gm8332,0
Gm8337,26
Gm8340,0
Gm8341,1
Gm8342,0
Gm8343,0
Gm8344,0
Gm8346,0
Gm8349,4
Gm8350,6
Gm8353,0
Gm8355,60
Gm8357,0
Gm8358,0
Gm8359,0
Gm8363,0
Gm8365,0
Gm8366,0
Gm8369,49
Gm8371,0
Gm8375,0
Gm8379,0
Gm8383,0
Gm8387,5
Gm839,0
Gm8394,8
Gm8396,1
Gm8399,44
Gm8402,0
Gm8407,12
Gm8410,0
Gm8415,0
Gm8417,0
Gm8419,0
Gm8428,2
Gm8430,60
Gm8432,1
Gm8435,0
Gm8439,0
Gm8444,0
Gm8447,0
Gm8451,32
Gm8453,0
Gm8454,4
Gm8456,0
Gm8460,8
Gm8463,4
Gm8465,17
Gm8472,0
Gm8483,3
Gm8492,0
Gm8493,64
Gm8497,0
Gm8512,0
Gm8513,0
Gm8514,1
Gm8515,2
Gm8518,3
Gm8520,4
Gm8526,0
Gm8529,0
Gm853,0
Gm8531,0
Gm8532,312
Gm8534,0
Gm8541,0
Gm8545,1
Gm8550,0
Gm8556,4
Gm8565,3
Gm8566,17
Gm8572,0
Gm8578,20
Gm8579,0
Gm8580,4
Gm8587,0
Gm8588,0
Gm8596,0
Gm8597,7
Gm8600,0
Gm8601,0
Gm8606,1
Gm8609,0
Gm8614,0
Gm8615,3
Gm8617,0
Gm8618,2
Gm8623,1
Gm8624,0
Gm8630,0
Gm8633,0
Gm8649,4
Gm8652,3
Gm8653,0
Gm8655,0
Gm8659,1
Gm8660,0
Gm8661,0
Gm8662,0
Gm8667,1
Gm867,3
Gm8672,0
Gm8674,0
Gm8675,0
Gm8677,0
Gm8680,6
Gm8692,2
Gm8693,0
Gm8697,0
Gm8700,0
Gm8702,0
Gm8707,0
Gm8708,0
Gm8709,0
Gm8712,1
Gm8717,0
Gm8719,0
Gm8720,0
Gm8722,1
Gm8724,1
Gm8725,0
Gm8730,56
Gm8738,75
Gm8741,0
Gm8742,0
Gm8750,2
Gm8752,4
Gm8754,0
Gm8755,0
Gm8756,4
Gm8764,0
Gm8765,0
Gm8768,0
Gm8773,0
Gm8776,0
Gm8777,0
Gm8779,1
Gm8784,23
Gm8787,0
Gm8789,9
Gm8790,0
Gm8798,0
Gm8801,0
Gm8802,19
Gm8806,35
Gm8810,0
Gm8812,0
Gm8813,0
Gm8814,0
Gm8816,0
Gm8817,6
Gm8818,2
Gm8822,13
Gm8823,0
Gm8824,3
Gm8825,4
Gm8835,0
Gm8838,0
Gm884,4
Gm8840,0
Gm8843,0
Gm8844,0
Gm8856,0
Gm8857,0
Gm8863,0
Gm8864,0
Gm8868,0
Gm8869,0
Gm8870,0
Gm8877,0
Gm8879,3
Gm8882,0
Gm8883,0
Gm8884,0
Gm8888,0
Gm8890,6
Gm8893,0
Gm8897,0
Gm8898,0
Gm8899,10
Gm8900,2
Gm8907,1
Gm8909,366
Gm8910,10
Gm8911,0
Gm8914,0
Gm8919,0
Gm8922,0
Gm8925,4
Gm8926,0
Gm8927,2
Gm8930,0
Gm8935,0
Gm8942,4921
Gm8948,0
Gm8949,0
Gm8955,0
Gm8956,0
Gm8957,1
Gm8959,1
Gm8960,7
Gm8961,0
Gm8964,0
Gm8968,0
Gm8969,0
Gm8971,1
Gm8973,0
Gm8975,0
Gm8976,0
Gm8978,0
Gm8979,0
Gm8980,7
Gm8984,1
Gm8986,0
Gm8987,0
Gm8989,0
Gm8990,1
Gm8994,0
Gm8995,344
Gm8996,0
Gm9,0
Gm9001,2
Gm9002,0
Gm9003,17
Gm9008,0
Gm9013,9
Gm9022,0
Gm9028,3
Gm9029,0
Gm9030,2
Gm9034,9
Gm904,0
Gm9040,0
Gm9042,3
Gm9044,0
Gm9045,0
Gm9046,0
Gm9047,0
Gm9048,0
Gm9049,0
Gm9050,0
Gm9054,2
Gm9058,6
Gm906,0
Gm9061,2
Gm9063,0
Gm9067,0
Gm9079,64
Gm9081,0
Gm9088,1
Gm9098,0
Gm9105,1
Gm9107,1
Gm9108,0
Gm9109,0
Gm9112,0
Gm9114,0
Gm9117,0
Gm9118,90
Gm9120,0
Gm9125,0
Gm9127,0
Gm9130,1
Gm9135,0
Gm9137,0
Gm9141,0
Gm9142,0
Gm9144,64
Gm9146,0
Gm9149,1
Gm9156,0
Gm9158,0
Gm9159,0
Gm9162,0
Gm9164,0
Gm9167,0
Gm9168,4
Gm9169,7
Gm9172,0
Gm9174,2
Gm9176,2
Gm9178,31
Gm9182,8
Gm9191,1
Gm9192,0
Gm9197,1
Gm9198,0
Gm9199,1
Gm9200,0
Gm9202,31
Gm9204,2
Gm9209,8
Gm9210,0
Gm9211,1
Gm9214,2
Gm9220,0
Gm9221,0
Gm9222,0
Gm9226,0
Gm9230,0
Gm9231,0
Gm9234,1
Gm9237,0
Gm9239,0
Gm9244,0
Gm9247,19
Gm9249,0
Gm9252,2
Gm9255,0
Gm9257,0
Gm9258,0
Gm9259,0
Gm9264,0
Gm9265,0
Gm9266,0
Gm9267,0
Gm9268,0
Gm9269,0
Gm9271,0
Gm9273,0
Gm9274,0
Gm9276,11
Gm9278,1
Gm9279,0
Gm9282,0
Gm9283,0
Gm9285,0
Gm9286,0
Gm9287,0
Gm9288,0
Gm9289,0
Gm9291,0
Gm9292,0
Gm9293,0
Gm9294,19
Gm9295,0
Gm9298,2
Gm9302,0
Gm9305,0
Gm9308,17
Gm9311,0
Gm9314,0
Gm9315,0
Gm9316,10
Gm9318,0
Gm9322,0
Gm9324,0
Gm9325,0
Gm9326,0
Gm9327,0
Gm9328,0
Gm933,0
Gm9330,0
Gm9332,0
Gm9334,0
Gm9341,0
Gm9347,4
Gm9349,4
Gm9354,7
Gm9358,0
Gm9359,0
Gm9360,0
Gm9372,0
Gm9375,0
Gm9376,0
Gm9381,0
Gm9385,55
Gm9387,46
Gm9391,0
Gm9395,0
Gm9396,3
Gm94,0
Gm9402,0
Gm9405,0
Gm9407,1
Gm9416,1
Gm9419,0
Gm9423,1
Gm9424,0
Gm9425,0
Gm9428,0
Gm9436,0
Gm9439,0
Gm9442,5
Gm9443,0
Gm9457,6
Gm9458,0
Gm9463,0
Gm9465,18
Gm9472,0
Gm9488,0
Gm9495,0
Gm9497,0
Gm9498,0
Gm9499,0
Gm9506,0
Gm9507,0
Gm9508,0
Gm9512,114
Gm9513,1
Gm9515,0
Gm9516,0
Gm9519,0
Gm9520,0
Gm9521,0
Gm9522,1
Gm9525,16
Gm9530,2
Gm9536,0
Gm9540,1
Gm9548,0
Gm9564,306
Gm9567,0
Gm9568,1
Gm9573,0
Gm9575,2
Gm9597,0
Gm960,20
Gm9602,0
Gm9603,0
Gm9604,0
Gm9614,0
Gm9615,0
Gm9616,5401
Gm9618,0
Gm9619,11
Gm9620,5
Gm9621,0
Gm9625,62
Gm9628,0
Gm9630,0
Gm9631,0
Gm9633,0
Gm9639,1
Gm9640,0
Gm9643,0
Gm9644,2
Gm9645,1
Gm9652,0
Gm9658,2
Gm9661,0
Gm9685,1
Gm9689,0
Gm9696,0
Gm9697,0
Gm9699,0
Gm9701,4
Gm9703,0
Gm9706,4
Gm9710,4
Gm9711,7
Gm9712,1
Gm9715,0
Gm9722,4
Gm9723,0
Gm9726,0
Gm973,4
Gm9731,0
Gm9733,0
Gm9734,0
Gm9736,0
Gm9755,9
Gm9758,2
Gm9763,0
Gm9767,0
Gm9769,800
Gm9774,29
Gm9776,109
Gm9777,4
Gm9780,0
Gm9788,0
Gm9789,0
Gm9794,101
Gm9795,28
Gm9797,15
Gm9801,0
Gm9803,3
Gm9816,37
Gm9824,17
Gm9825,449
Gm9826,5
Gm9830,1
Gm9833,0
Gm9835,1
Gm9839,1
Gm9840,3
Gm9843,2059
Gm9844,77
Gm9845,120
Gm9855,1
Gm9861,11
Gm9866,0
Gm9869,2
Gm9871,0
Gm9881,2
Gm9895,18
Gm9899,102
Gm9901,0
Gm9903,7
Gm9918,0
Gm9919,3
Gm9920,18
Gm9923,45
Gm9925,0
Gm9926,0
Gm9936,8
Gm9946,0
Gm9949,2
Gm9958,13
Gm996,493
Gm9961,1
Gm9962,0
Gm9991,0
Gm9992,11
Gm9994,0
Gm9999,0
Gmcl1,2110
Gmcl1l,0
Gmds,2071
Gmeb1,1908
Gmeb2,2667
Gmfb,19485
Gmfg,963
Gmip,4251
Gml,0
Gmnc,0
Gmnn,5308
Gmppa,2262
Gmppb,1054
Gmpr,6
Gmpr2,2464
Gmps,13217
Gna11,1270
Gna12,1694
Gna13,11487
Gna14,0
Gna15,296
Gnai1,0
Gnai2,9888
Gnai3,14574
Gnal,16
Gnao1,1507
Gnaq,4651
Gnas,46523
Gnat1,5
Gnat2,675
Gnat3,512
Gnaz,244
Gnb1,22258
Gnb1l,0
Gnb2,4827
Gnb2l1,13297
Gnb3,437
Gnb4,27
Gnb5,155
Gne,2192
Gng10,2102
Gng11,0
Gng12,4
Gng13,18
Gng2,1637
Gng3,109
Gng4,6
Gng5,3920
Gng7,200
Gng8,30
Gngt1,0
Gngt2,633
Gnl1,0
Gnl2,13264
Gnl3,33400
Gnl3l,5648
Gnmt,26
Gnpat,5999
Gnpda1,1721
Gnpda2,448
Gnpnat1,2639
Gnptab,9861
Gnptg,518
Gnrh1,34
Gnrhr,0
Gns,17697
Golga1,918
Golga2,1920
Golga3,4327
Golga4,11478
Golga5,2374
Golga7,2714
Golga7b,0
Golgb1,15270
Golim4,0
Golm1,2672
Golph3,11721
Golph3l,3121
Golt1a,0
Golt1b,5354
Gon4l,3651
Gopc,1806
Gorab,899
Gorasp1,717
Gorasp2,8140
Gosr1,2540
Gosr2,5117
Got1,12352
Got1l1,0
Got2,9938
Got2-ps1,27
Gp1ba,2
Gp1bb,0
Gp2,0
Gp49a,241
Gp5,6
Gp6,8
Gp9,5
Gpa33,8
Gpaa1,1311
Gpalpp1,7648
Gpam,2882
Gpank1,0
Gpat2,46
Gpatch1,1057
Gpatch11,626
Gpatch2,2532
Gpatch2l,1034
Gpatch3,1128
Gpatch4,8947
Gpatch8,5249
Gpbar1,0
Gpbp1,12806
Gpbp1l1,1715
Gpc1,16
Gpc2,1
Gpc3,0
Gpc4,0
Gpc5,5
Gpc6,0
Gpcpd1,3300
Gpd1,53
Gpd1l,2472
Gpd2,5775
Gper1,2
Gpha2,0
Gphb5,0
Gphn,5330
Gpi1,26097
Gpihbp1,0
Gpkow,2781
Gpld1,33
Gpm6a,6
Gpm6b,130
Gpn1,2533
Gpn2,1028
Gpn3,1982
Gpnmb,1
Gpr1,2
Gpr101,2
Gpr107,2091
Gpr108,1472
Gpr110,0
Gpr111,0
Gpr112,0
Gpr113,106
Gpr114,227
Gpr115,0
Gpr116,0
Gpr119,0
Gpr12,0
Gpr123,0
Gpr124,770
Gpr125,0
Gpr126,0
Gpr128,0
Gpr132,4409
Gpr133,4
Gpr135,0
Gpr137,382
Gpr137b,376
Gpr137b-ps,349
Gpr137c,22
Gpr139,0
Gpr141,2
Gpr142,0
Gpr143,0
Gpr144-ps,0
Gpr146,0
Gpr149,0
Gpr15,727
Gpr150,0
Gpr151,4
Gpr152,0
Gpr153,11
Gpr155,443
Gpr156,13
Gpr157,394
Gpr158,0
Gpr160,62
Gpr161,66
Gpr162,329
Gpr165,0
Gpr17,2
Gpr171,2879
Gpr173,0
Gpr174,994
Gpr176,6
Gpr179,10
Gpr18,1430
Gpr180,1120
Gpr182,9
Gpr183,3042
Gpr19,312
Gpr20,0
Gpr21,25
Gpr22,8
Gpr25,4
Gpr26,0
Gpr27,0
Gpr3,11
Gpr31a,79
Gpr31b,16
Gpr31c,653
Gpr33,0
Gpr34,523
Gpr35,126
Gpr37,0
Gpr37l1,2
Gpr39,0
Gpr4,147
Gpr45,0
Gpr50,0
Gpr52,42
Gpr55,739
Gpr56,505
Gpr6,0
Gpr61,1
Gpr62,11
Gpr63,1
Gpr64,0
Gpr65,4564
Gpr68,84
Gpr75,9
Gpr82,9
Gpr83,2
Gpr84,37
Gpr85,0
Gpr87,0
Gpr88,0
Gpr89,1804
Gpr97,10
Gpr98,11
Gprasp1,867
Gprasp2,2
Gprc5a,52
Gprc5b,4
Gprc5c,1
Gprc5d,0
Gprc6a,0
Gprin1,0
Gprin2,22
Gprin3,51
Gps1,5774
Gps2,0
Gpsm1,1384
Gpsm2,220
Gpsm3,0
Gpt,87
Gpt2,5346
Gpx1,4261
Gpx2,0
Gpx2-ps1,3
Gpx3,35
Gpx4,4486
Gpx4-ps,2
Gpx5,0
Gpx6,0
Gpx7,0
Gpx8,0
Gramd1a,3347
Gramd1b,826
Gramd1c,181
Gramd2,8
Gramd3,5260
Gramd4,1471
Grap,10374
Grap2,159
Grasp,1468
Grb10,873
Grb14,0
Grb2,18393
Grb7,258
Grcc10,1267
Greb1,0
Greb1l,11
Grem1,0
Grem2,0
Grhl1,125
Grhl2,6
Grhl3,1
Grhpr,1688
Gria1,1
Gria2,2
Gria3,37
Gria4,0
Grid1,0
Grid2,0
Grid2ip,6
Grifin,0
Grik1,0
Grik2,0
Grik3,0
Grik4,0
Grik5,232
Grin1,0
Grin1os,0
Grin2a,0
Grin2b,0
Grin2c,0
Grin2d,441
Grin3a,7
Grin3b,80
Grina,3070
Grip1,3
Grip1os1,0
Grip1os2,0
Grip2,16
Gripap1,1651
Grk1,6
Grk4,94
Grk5,1533
Grk6,5359
Grm1,0
Grm2,0
Grm3,0
Grm4,1
Grm5,5
Grm6,39
Grm7,0
Grm8,1
Grn,8405
Grp,0
Grpel1,5304
Grpel2,2734
Grpr,0
Grrp1,0
Grsf1,10381
Grtp1,2
Grwd1,8820
Grxcr1,0
Grxcr2,0
Gsap,320
Gsc,0
Gsc2,0
Gsdma,0
Gsdma2,0
Gsdma3,2
Gsdmc,0
Gsdmc2,0
Gsdmc3,2
Gsdmc4,1
Gsdmcl-ps,2
Gsdmcl1,0
Gsdmcl2,0
Gsdmd,416
Gse1,4106
Gsg1,2
Gsg1l,0
Gsg2,272
Gsk3a,3702
Gsk3b,7467
Gskip,704
Gsn,1216
Gspt1,31723
Gspt2,0
Gsr,2695
Gss,507
Gsta1,0
Gsta2,0
Gsta3,0
Gsta4,30
Gstcd,4040
Gstk1,0
Gstm1,279
Gstm2,0
Gstm2-ps1,17
Gstm3,0
Gstm4,1253
Gstm5,150
Gstm6,1
Gstm7,0
Gsto1,4962
Gsto2,28
Gstp1,0
Gstp2,0
Gstt1,8
Gstt2,1320
Gstt3,768
Gstt4,7
Gstz1,1240
Gsx1,0
Gsx2,0
Gt(pU21)140Imeg,0
Gt(ROSA)26Sor,798
Gtdc1,1015
Gtf2a1,3426
Gtf2a1l,0
Gtf2a2,2094
Gtf2b,6586
Gtf2e1,2992
Gtf2e2,3335
Gtf2f1,6314
Gtf2f2,6199
Gtf2h1,12030
Gtf2h2,3489
Gtf2h3,2497
Gtf2h4,72
Gtf2h5,2874
Gtf2i,7782
Gtf2ird1,630
Gtf2ird2,743
Gtf3a,682
Gtf3c1,6608
Gtf3c2,13347
Gtf3c3,2139
Gtf3c4,10847
Gtf3c5,2582
Gtf3c6,2749
Gtpbp1,4271
Gtpbp10,0
Gtpbp2,1143
Gtpbp3,1164
Gtpbp4,19899
Gtpbp6,440
Gtpbp8,1059
Gtse1,1422
Gtsf1,10
Gtsf1l,2
Guca1a,34
Guca1b,61
Guca2a,0
Guca2b,10
Gucd1,906
Gucy1a2,0
Gucy1a3,0
Gucy1b2,0
Gucy1b3,0
Gucy2c,9
Gucy2d,0
Gucy2e,0
Gucy2f,0
Gucy2g,2
Guf1,1274
Guk1,2344
Gulo,2
Gulp1,0
Gusb,12163
Gvin1,0
Gxylt1,4042
Gxylt2,4
Gyg,1267
Gyk,3274
Gykl1,0
Gyltl1b,134
Gypa,0
Gypc,1332
Gys1,1514
Gys2,0
Gzf1,1041
Gzma,0
Gzmb,2
Gzmc,0
Gzmd,0
Gzme,0
Gzmf,0
Gzmg,0
Gzmk,0
Gzmm,21
Gzmn,0
H13,9378
H19,32
H1f0,797
H1fnt,0
H1foo,15
H1fx,137
H2-Aa,1
H2-Ab1,0
H2-Bl,2
H2-D1,1
H2-D4,0
H2-DMa,0
H2-DMb1,0
H2-DMb2,0
H2-Ea-ps,0
H2-Eb1,2
H2-Eb2,1
H2-K1,1
H2-K2,0
H2-Ke6,0
H2-M1,0
H2-M10.1,0
H2-M10.2,0
H2-M10.3,0
H2-M10.4,0
H2-M10.5,0
H2-M10.6,0
H2-M11,0
H2-M2,0
H2-M3,2
H2-M5,0
H2-M9,0
H2-Oa,0
H2-Ob,0
H2-Pb,0
H2-Q1,0
H2-Q10,0
H2-Q2,1
H2-Q4,105
H2-Q5,590
H2-Q6,3
H2-Q7,0
H2-Q8,0
H2-Q9,0
H2-T10,0
H2-T18,0
H2-T22,0
H2-T23,33
H2-T24,1
H2-T3,0
H2-t3-like,347
H2afb1,0
H2afb2,0
H2afb3,0
H2afj,1005
H2afv,2622
H2afx,2639
H2afy,9913
H2afy2,4
H2afy3,96
H2afz,39992
H2bfm,0
H3f3a,5704
H3f3a-ps1,238
H3f3a-ps2,9
H3f3b,39988
H3f3c,26
H60b,9
H60c,0
H6pd,825
Haao,722
Habp2,0
Habp4,205
Hace1,1000
Hacl1,1365
Hadh,1547
Hadha,8809
Hadhb,2953
Hagh,2093
Haghl,237
Haglr,49
Hal,6
Halr1,0
Hamp,2
Hamp2,20
Hand1,0
Hand2,0
Hao1,0
Hao2,0
Hap1,0
Hapln1,454
Hapln2,3
Hapln3,2
Hapln4,2
Harbi1,796
Hars,8946
Hars2,1280
Has1,0
Has2,0
Has2os,0
Has3,64
Hat1,7315
Haus1,1892
Haus2,3251
Haus3,2555
Haus4,4822
Haus5,1695
Haus6,5066
Haus7,1245
Haus8,742
Havcr1,0
Havcr2,97
Hax1,6603
Hba-a1,6
Hba-a2,2
Hba-x,0
Hbb-b1,0
Hbb-b2,0
Hbb-bh1,1
Hbb-bh2,0
Hbb-bs,0
Hbb-bt,9
Hbb-y,0
Hbegf,68
Hbp1,1501
Hbq1a,0
Hbq1b,0
Hbs1l,5816
Hc,6
Hcar1,0
Hcar2,0
Hccs,3453
Hcfc1,21662
Hcfc1r1,376
Hcfc2,576
Hck,3
Hcls1,11185
Hcn1,0
Hcn2,348
Hcn3,384
Hcn4,0
Hcrt,0
Hcrtr1,0
Hcrtr2,31
Hcst,107
Hdac1,4649
Hdac10,1329
Hdac11,53
Hdac2,7881
Hdac3,4333
Hdac4,1565
Hdac5,2124
Hdac6,1943
Hdac7,1201
Hdac8,638
Hdac9,2
Hdc,96
Hddc2,953
Hddc3,181
Hdgf,30460
Hdgfl1,0
Hdgfrp2,3349
Hdgfrp3,5
Hdhd1a,0
Hdhd2,1666
Hdhd3,258
Hdlbp,37857
Hdx,0
Heatr1,18215
Heatr3,10609
Heatr5a,3343
Heatr5b,1568
Heatr6,2521
Heatr9,5
Hebp1,0
Hebp2,0
Heca,3165
Hectd1,23683
Hectd2,0
Hectd3,1349
Hecw1,0
Hecw2,30
Heg1,16669
Helb,1359
Hells,15780
Helq,1279
Helt,0
Helz,2880
Helz2,2946
Hemgn,20
Hemk1,850
Hemt1,7
Henmt1,4
Hepacam,9
Hepacam2,2124
Heph,0
Hephl1,0
Herc1,18054
Herc2,6883
Herc3,2289
Herc4,4853
Herc6,494
Herpud1,8873
Herpud2,1428
Hes1,0
Hes2,8
Hes3,19
Hes5,248
Hes6,1391
Hes7,1
Hesx1,49
Hexa,6427
Hexb,2304
Hexdc,249
Hexim1,6985
Hexim2,750
Hey1,0
Hey2,0
Heyl,8
Hfe,29
Hfe2,0
Hfm1,15
Hgd,6
Hgf,0
Hgfac,11
Hgh1,1828
Hgs,2756
Hgsnat,1121
Hhat,19
Hhatl,4
Hhex,765
Hhip,0
Hhipl1,0
Hhipl2,46
Hhla1,0
Hiat1,7229
Hiatl1,4125
Hibadh,3654
Hibch,1100
Hic1,781
Hic2,2737
Hid1,16
Hif1a,10973
Hif1an,8509
Hif3a,33
Higd1a,1153
Higd1b,1
Higd1c,0
Higd2a,912
Hilpda,522
Hils1,0
Hinfp,1446
Hint1,8052
Hint2,340
Hint3,253
Hip1,171
Hip1r,3993
Hipk1,1729
Hipk2,7881
Hipk3,16874
Hipk4,14
Hira,853
Hirip3,4533
Hist1h1a,6
Hist1h1b,2
Hist1h1c,96
Hist1h1d,11
Hist1h1e,11
Hist1h1t,0
Hist1h2aa,0
Hist1h2ab,7
Hist1h2ac,0
Hist1h2ad,1
Hist1h2ae,23
Hist1h2af,6
Hist1h2ag,10
Hist1h2ah,2
Hist1h2ai,12
Hist1h2ak,2
Hist1h2al,0
Hist1h2an,1
Hist1h2ao,0
Hist1h2ap,0
Hist1h2ba,0
Hist1h2bb,1
Hist1h2bc,381
Hist1h2be,23
Hist1h2bf,8
Hist1h2bg,16
Hist1h2bh,4
Hist1h2bj,9
Hist1h2bk,9
Hist1h2bl,5
Hist1h2bm,9
Hist1h2bn,3
Hist1h2bp,4
Hist1h2bq,0
Hist1h2br,0
Hist1h3a,5
Hist1h3b,1
Hist1h3c,57
Hist1h3d,1
Hist1h3e,15
Hist1h3f,3
Hist1h3g,3
Hist1h3h,5
Hist1h3i,5
Hist1h4a,2
Hist1h4b,6
Hist1h4c,1
Hist1h4d,14
Hist1h4f,0
Hist1h4h,4
Hist1h4i,29
Hist1h4j,1
Hist1h4k,6
Hist1h4m,0
Hist1h4n,1
Hist2h2aa1,0
Hist2h2aa2,0
Hist2h2ab,3
Hist2h2ac,2
Hist2h2bb,2
Hist2h2be,116
Hist2h3b,3
Hist2h3c1,1
Hist2h3c2,1
Hist2h4,6
Hist3h2a,70
Hist3h2ba,0
Hist3h2bb-ps,0
Hist4h4,0
Hivep1,14391
Hivep2,1441
Hivep3,16834
Hjurp,4059
Hk1,2331
Hk1os,22
Hk2,8507
Hk3,5
Hkdc1,4
Hlcs,1385
Hlf,2
Hltf,2194
Hlx,0
Hmbox1,10072
Hmbs,1169
Hmces,4
Hmcn1,0
Hmcn2,177
Hmg20a,1613
Hmg20b,904
Hmga1,8
Hmga1-rs1,8587
Hmga2,0
Hmga2-ps1,0
Hmgb1,20169
