gene_id,Satrom-mRNA-15mC_TTAGGC_L001_001
Clec4a4,0
Clec4b1,0
Clec4b2,0
Clec4d,0
Clec4e,0
Clec4f,0
Clec4g,0
Clec4n,0
Clec5a,7
Clec7a,0
Clec9a,0
Clgn,22
Clhc1,268
Clic1,0
Clic3,35
Clic4,3211
Clic5,0
Clic6,0
Clint1,25913
Clip1,11200
Clip2,3213
Clip3,4
Clip4,2
Clk1,8387
Clk2,3896
Clk3,2203
Clk4,3052
Clmn,3
Clmp,0
Cln3,886
Cln5,7361
Cln6,2075
Cln8,0
Clnk,0
Clnkos,0
Clns1a,9708
Clock,2406
Clp1,3519
Clpb,4596
Clpp,2299
Clps,0
Clpsl2,0
Clptm1,5163
Clptm1l,7712
Clpx,5161
Clrn1,0
Clrn2,0
Clrn3,4
Clspn,7779
Clstn1,806
Clstn2,0
Clstn3,1459
Clta,11398
Cltb,1294
Cltc,40810
Clu,0
Cluap1,3171
Cluh,14139
Clvs1,0
Clvs2,0
Clybl,2494
Cma1,0
Cma2,0
Cmah,9003
Cmas,2148
Cmbl,7
Cmc1,676
Cmc2,813
Cmip,6494
Cmklr1,2
Cml1,67
Cml2,0
Cml3,0
Cml5,0
Cmpk1,6553
Cmpk2,0
Cmss1,2391
Cmtm1,0
Cmtm2a,0
Cmtm2b,0
Cmtm3,695
Cmtm4,3637
Cmtm5,0
Cmtm6,5878
Cmtm7,2523
Cmtm8,684
Cmtr1,6142
Cmtr2,2817
Cmya5,136
CN725425,21
Cnbd1,0
Cnbd2,170
Cnbp,63665
Cndp1,0
Cndp2,1449
Cnep1r1,2555
Cnfn,0
Cnga1,0
Cnga2,0
Cnga3,6
Cnga4,0
Cngb1,0
Cngb3,0
Cnih1,12752
Cnih2,71
Cnih3,0
Cnih4,2472
Cnksr1,25
Cnksr2,1
Cnksr3,1562
Cnn1,0
Cnn2,1049
Cnn3,2357
Cnnm1,2
Cnnm2,1037
Cnnm3,2417
Cnnm4,923
Cnot1,29353
Cnot10,6265
Cnot11,2911
Cnot2,9654
Cnot3,4234
Cnot4,3361
Cnot6,12081
Cnot6l,10509
Cnot7,6474
Cnot8,3631
Cnp,3211
Cnppd1,6132
Cnpy1,0
Cnpy2,4281
Cnpy3,6489
Cnpy4,1350
Cnr1,0
Cnr2,2802
Cnrip1,0
Cnst,3449
Cntd1,160
Cntf,27
Cntfr,0
Cntln,0
Cntn1,0
Cntn2,2
Cntn3,2
Cntn4,28
Cntn5,0
Cntn6,0
Cntnap1,3640
Cntnap2,0
Cntnap3,0
Cntnap4,0
Cntnap5a,0
Cntnap5b,0
Cntnap5c,0
Cntrl,13731
Cntrob,2324
Coa3,1801
Coa4,368
Coa5,11505
Coa6,693
Coa7,1645
Coasy,2672
Cobl,0
Cobll1,969
Coch,7
Cog1,1549
Cog2,3301
Cog3,4214
Cog4,3193
Cog5,2196
Cog6,2106
Cog7,2105
Cog8,2455
Coil,1446
Col10a1,0
Col11a1,0
Col11a2,0
Col12a1,2
Col13a1,82
Col14a1,21
Col15a1,542
Col16a1,0
Col17a1,37
Col18a1,135
Col19a1,0
Col1a1,22
Col1a2,0
Col20a1,1155
Col22a1,0
Col23a1,14
Col24a1,2
Col25a1,0
Col26a1,8
Col27a1,5
Col28a1,0
Col2a1,76
Col3a1,0
Col4a1,3
Col4a2,19
Col4a3,0
Col4a3bp,4450
Col4a4,51
Col4a5,0
Col4a6,0
Col5a1,0
Col5a2,4
Col5a3,1
Col6a1,4
Col6a2,0
Col6a3,1
Col6a4,0
Col6a5,0
Col6a6,0
Col7a1,186
Col8a1,0
Col8a2,2
Col9a1,0
Col9a2,9
Col9a3,31
Colec10,0
Colec11,4
Colec12,0
Colgalt1,14482
Colgalt2,0
Colq,1663
Commd1,3667
Commd10,1501
Commd2,2173
Commd3,2454
Commd4,1632
Commd5,929
Commd6,2232
Commd7,2224
Commd8,1896
Commd9,603
Comp,45
Comt,2
Comtd1,651
Copa,25356
Copb1,11522
Copb2,11757
Cope,4524
Copg1,10104
Copg2,3142
Coprs,302
Cops2,18942
Cops3,6413
Cops4,6550
Cops5,6074
Cops6,5261
Cops7a,8421
Cops7b,1489
Cops8,4376
Copz1,11590
Copz2,44
Coq10a,491
Coq10b,1173
Coq2,2957
Coq3,819
Coq4,1282
Coq5,3290
Coq6,982
Coq7,992
Coq9,3166
Corin,4
Coro1a,8225
Coro1b,1
Coro1c,8664
Coro2a,2756
Coro2b,629
Coro6,72
Coro7,5547
Cort,8
Cotl1,3475
Cox10,2205
Cox11,1908
Cox14,2121
Cox15,3370
Cox16,1870
Cox17,4899
Cox18,665
Cox19,1067
Cox20,2
Cox20-ps,4
Cox4i1,18020
Cox4i2,1
Cox5a,6739
Cox5b,5339
Cox6a1,6098
Cox6a2,1658
Cox6b1,5964
Cox6b2,1
Cox6c,4977
Cox7a1,32
Cox7a2,4862
Cox7a2l,5982
Cox7b,6024
Cox7b2,0
Cox7c,2971
Cox8a,7521
Cox8b,5
Cox8c,0
Cp,97
Cpa1,0
Cpa2,1
Cpa3,0
Cpa4,0
Cpa5,0
Cpa6,0
Cpb1,0
Cpb2,3
Cpd,10318
Cpe,0
Cpeb1,4
Cpeb2,730
Cpeb3,696
Cpeb4,7454
Cped1,127
Cphx1,0
Cphx2,0
Cphx3,0
Cplx1,0
Cplx2,34
Cplx3,7
Cplx4,0
Cpm,44
Cpn1,78
Cpn2,0
Cpne1,5907
Cpne2,580
Cpne3,4302
Cpne4,0
Cpne5,42
Cpne6,2
Cpne7,1
Cpne8,5
Cpne9,23
Cpo,0
Cpox,6345
Cpped1,2296
Cpq,0
Cps1,1
Cpsf1,7306
Cpsf2,11948
Cpsf3,8167
Cpsf3l,4410
Cpsf4,3047
Cpsf4l,18
Cpsf6,17401
Cpsf7,5799
Cpt1a,1471
Cpt1b,3
Cpt1c,42
Cpt2,1499
Cptp,1776
Cpvl,0
Cpxcr1,0
Cpxm1,48
Cpxm2,0
Cpz,0
Cr1l,2964
Cr2,0
Crabp1,0
Crabp2,47
Cracr2a,610
Cracr2b,5
Cradd,423
Cramp1l,3887
Crat,669
Crb1,2
Crb2,30
Crb3,6
Crbn,3775
Crcp,1961
Crct1,0
Creb1,8552
Creb3,1162
Creb3l1,197
Creb3l2,2762
Creb3l3,7
Creb3l4,34
Creb5,0
Crebbp,9438
Crebl2,457
Crebrf,5253
Crebzf,9649
Creg1,2606
Creg2,0
Creld1,142
Creld2,5256
Crem,1458
Crh,0
Crhbp,0
Crhr1,0
Crhr2,0
Crim1,5832
Crip1,0
Crip2,0
Crip3,2
Cript,1645
Crisp1,0
Crisp2,0
Crisp3,694
Crisp4,0
Crispld1,0
Crispld2,6
Crk,11022
Crkl,10288
Crlf1,22
Crlf2,631
Crlf3,5191
Crls1,2824
Crmp1,617
Crnde,0
Crnkl1,3882
Crnn,0
Crocc,948
Crot,2352
Crp,0
Crtac1,2
Crtam,11
Crtap,2304
Crtc1,1711
Crtc2,3688
Crtc3,2867
Crx,0
Crxos,8
Cry1,3717
Cry2,2644
Cryaa,2
Cryab,0
Cryba1,0
Cryba2,13
Cryba4,1
Crybb1,0
Crybb2,0
Crybb3,3
Crybg3,158
Cryga,0
Crygb,0
Crygc,0
Crygd,0
Cryge,0
Crygf,0
Crygn,5
Crygs,0
Cryl1,1119
Crym,0
Cryz,1621
Cryzl1,7132
Cs,12362
Csad,414
Csdc2,27
Csde1,23880
Cse1l,17854
Csf1,1023
Csf1r,1782
Csf1r-ps,0
Csf2,23
Csf2ra,17
Csf2rb,15021
Csf2rb2,2522
Csf3,8
Csf3r,4
Csgalnact1,333
Csgalnact2,2165
Csk,10532
Csl,1
Csmd1,0
Csmd2,15
Csmd2os,0
Csmd3,0
Csn1s1,0
Csn1s2a,0
Csn1s2b,0
Csn2,0
Csn3,4
Csnk1a1,33622
Csnk1d,15290
Csnk1e,4348
Csnk1g1,4854
Csnk1g2,4232
Csnk1g3,5865
Csnk2a1,7821
Csnk2a1-ps1,0
Csnk2a2,8890
Csnk2b,0
Csnka2ip,0
Cspg4,15
Cspg5,151
Cspp1,2695
Csprs,60
Csrnp1,3246
Csrnp2,764
Csrnp3,2
Csrp1,3602
Csrp2,0
Csrp2bp,3434
Csrp3,2
Cst10,0
Cst11,0
Cst12,0
Cst13,0
Cst3,3914
Cst6,2
Cst7,2425
Cst8,0
Cst9,0
Csta1,0
Cstad,14
Cstb,2047
Cstf1,5580
Cstf2,7734
Cstf2t,5658
Cstf3,5087
Cstl1,0
Ctag2,0
Ctage5,14489
Ctbp1,9558
Ctbp2,68
Ctbs,2242
Ctc1,2978
Ctcf,13839
Ctcfl,0
Ctcflos,0
Ctdnep1,2
Ctdp1,5316
Ctdsp1,3900
Ctdsp2,6515
Ctdspl,0
Ctdspl2,8028
Ctf1,2
Ctf2,6
Ctgf,0
Cth,19802
Cthrc1,0
Ctif,59
Ctla2a,0
Ctla2b,0
Ctla4,538
Ctnna1,3539
Ctnna2,8
Ctnna3,0
Ctnnal1,1345
Ctnnb1,36055
Ctnnbip1,133
Ctnnbl1,3453
Ctnnd1,39
Ctnnd2,2
Ctns,0
Ctps,10509
Ctps2,2630
Ctr9,7064
Ctrb1,0
Ctrc,0
Ctrcos,0
Ctrl,31
Cts3,0
Cts6,0
Cts7,0
Cts8,0
Cts8-ps,0
Ctsa,2962
Ctsb,13564
Ctsc,27797
Ctsd,9638
Ctse,1589
Ctsf,0
Ctsg,0
Ctsh,10493
Ctsj,0
Ctsk,14
Ctsl,30
Ctsll3,0
Ctsm,0
Ctso,3701
Ctsq,0
Ctsr,0
Ctss,15679
Ctsw,154
Ctsz,6423
Cttn,7
Cttnbp2,0
Cttnbp2nl,43
Ctu1,529
Ctu2,1450
Ctxn1,14
Ctxn2,0
Ctxn3,16
Cubn,3
Cuedc1,2
Cuedc2,3682
Cul1,11286
Cul2,7245
Cul3,18197
Cul4a,3772
Cul4b,8077
Cul5,6358
Cul7,6799
Cul9,29
Cuta,1570
Cutal,0
Cutc,1193
Cux1,5548
Cux2,254
Cuzd1,8
Cwc15,6963
Cwc22,7868
Cwc25,2753
Cwc27,4392
Cwf19l1,2667
Cwf19l2,4094
Cwh43,0
Cx3cl1,389
Cx3cr1,6
Cxadr,21
Cxcl1,0
Cxcl10,12
Cxcl11,0
Cxcl12,3
Cxcl13,0
Cxcl14,0
Cxcl15,0
Cxcl16,0
Cxcl17,0
Cxcl2,0
Cxcl3,0
Cxcl5,0
Cxcl9,0
Cxcr1,4
Cxcr2,1
Cxcr3,14
Cxcr4,6616
Cxcr5,7073
Cxcr6,107
Cxx1a,0
Cxx1b,0
Cxx1c,0
Cxxc1,2901
Cxxc4,0
Cxxc5,1172
Cyb561,0
Cyb561a3,21629
Cyb561d1,1083
Cyb561d2,465
Cyb5a,1715
Cyb5b,15383
Cyb5d1,1755
Cyb5d2,593
Cyb5r1,3123
Cyb5r2,2
Cyb5r3,4253
Cyb5r4,4854
Cyb5rl,1230
Cyba,17920
Cybb,24250
Cybrd1,2
Cyc1,6894
Cycs,3809
Cyct,0
Cyfip1,5222
Cyfip2,33469
Cygb,31
Cyhr1,4129
Cylc1,0
Cylc2,0
Cyld,6641
Cym,0
Cyp11a1,5816
Cyp11b1,0
Cyp11b2,0
Cyp17a1,1
Cyp19a1,0
Cyp1a1,3
Cyp1a2,0
Cyp1b1,0
Cyp20a1,1832
Cyp21a1,0
Cyp21a2-ps,0
Cyp24a1,0
Cyp26a1,4
Cyp26b1,0
Cyp26c1,0
Cyp27a1,6
Cyp27b1,178
Cyp2a12,0
Cyp2a21-ps,0
Cyp2a22,0
Cyp2a4,0
Cyp2a5,0
Cyp2ab1,6
Cyp2b10,0
Cyp2b13,0
Cyp2b19,0
Cyp2b23,0
Cyp2b9,0
Cyp2c29,0
Cyp2c37,0
Cyp2c38,0
Cyp2c39,0
Cyp2c40,0
Cyp2c44,28
Cyp2c50,0
Cyp2c53-ps,0
Cyp2c54,0
Cyp2c55,1
Cyp2c65,0
Cyp2c66,0
Cyp2c67,0
Cyp2c68,0
Cyp2c69,0
Cyp2c70,4
Cyp2d10,0
Cyp2d11,0
Cyp2d12,0
Cyp2d13,0
Cyp2d22,6
Cyp2d26,5
Cyp2d34,0
Cyp2d37-ps,0
Cyp2d40,0
Cyp2d41-ps,0
Cyp2d67-ps,0
Cyp2d9,0
Cyp2e1,0
Cyp2f2,2
Cyp2g1,0
Cyp2j11,0
Cyp2j12,0
Cyp2j13,0
Cyp2j5,0
Cyp2j6,0
Cyp2j7,0
Cyp2j8,0
Cyp2j9,0
Cyp2r1,5
Cyp2s1,2
Cyp2t4,133
Cyp2u1,5
Cyp2w1,4
Cyp39a1,0
Cyp3a11,0
Cyp3a13,1
Cyp3a16,0
Cyp3a25,0
Cyp3a41a,0
Cyp3a41b,0
Cyp3a44,0
Cyp3a57,0
Cyp3a59,0
Cyp46a1,9
Cyp4a10,0
Cyp4a12a,0
Cyp4a12b,0
Cyp4a14,0
Cyp4a29,0
Cyp4a30b,0
Cyp4a31,0
Cyp4a32,0
Cyp4b1,0
Cyp4b1-ps1,0
Cyp4b1-ps2,0
Cyp4f13,822
Cyp4f14,0
Cyp4f15,0
Cyp4f16,638
Cyp4f17,494
Cyp4f18,2151
Cyp4f37,4
Cyp4f39,15
Cyp4f40,3
Cyp4f41-ps,24
Cyp4v3,0
Cyp4x1,0
Cyp51,16605
Cyp7a1,10
Cyp7b1,0
Cyp8b1,12
Cypt1,0
Cypt12,0
Cypt14,0
Cypt15,0
Cypt2,0
Cypt3,0
Cypt4,0
Cyr61,0
Cys1,0
Cysltr1,0
Cysltr2,8
Cysrt1,0
Cystm1,270
Cyth1,7293
Cyth2,1703
Cyth3,1653
Cyth4,3297
Cytip,7710
Cytl1,0
Cyyr1,0
D030018L15Rik,0
D030024E09Rik,0
D030025E07Rik,0
D030025P21Rik,0
D030028A08Rik,317
D030040B21Rik,6
D030045P18Rik,0
D030047H15Rik,5
D030054H15Rik,13
D030055H07Rik,17
D030056L22Rik,1769
D030068K23Rik,0
D10Bwg1379e,2
D10Jhu81e,1693
D10Wsu102e,6325
D11Wsu47e,1501
D130007C19Rik,45
D130009I18Rik,0
D130017N08Rik,257
D130020L05Rik,118
D130037M23Rik,154
D130040H23Rik,850
D130043K22Rik,20
D130052B06Rik,0
D130058E03,0
D130079A08Rik,0
D14Ertd670e,0
D15Ertd621e,21895
D16Ertd472e,12318
D16Ertd519e,0
D16Ertd727e,11
D17Ertd648e,0
D17H6S53E,0
D17H6S56E-5,0
D17Wsu92e,0
D19Bwg1357e,7748
D1Ertd622e,2570
D1Pas1,0
D230017M19Rik,137
D230025D16Rik,1383
D230030E09Rik,0
D2hgdh,1371
D2Wsu81e,1720
D330023K18Rik,7
D330037F02Rik,4
D330041H03Rik,135
D330045A20Rik,0
D330050G23Rik,0
D330050I16Rik,9
D3Ertd254e,1162
D3Ertd751e,1452
D430001F17Rik,3
D430018E03Rik,30
D430019H16Rik,305
D430020J02Rik,779
D430036J16Rik,0
D430041D05Rik,1
D430042O09Rik,1584
D4Ertd617e,0
D530049I02Rik,0
D5Ertd577e,0
D5Ertd579e,4167
D5Ertd605e,98
D5Ertd615e,0
D630003M21Rik,53
D630010B17Rik,0
D630013N20Rik,0
D630023F18Rik,2
D630024D03Rik,7
D630029K05Rik,2
D630033O11Rik,0
D630039A03Rik,0
D630041G03Rik,12
D630045J12Rik,3087
D630045M09Rik,0
D6Ertd474e,0
D6Ertd527e,14
D6Wsu163e,2098
D730001G18Rik,167
D730003I15Rik,193
D730003K21Rik,4
D730005E14Rik,0
D730045A05Rik,0
D730048I06Rik,0
D730050B12Rik,0
D7Ertd128e,27
D7Ertd143e,0
D7Ertd443e,0
D830005E20Rik,0
D830013O20Rik,3
D830014E11Rik,10
D830026I12Rik,0
D830030K20Rik,0
D830031N03Rik,736
D830032E09Rik,0
D830035M03Rik,32
D830044I16Rik,73
D830046C22Rik,0
D8Ertd738e,2276
D8Ertd82e,1954
D930007P13Rik,7
D930015E06Rik,12520
D930015M05Rik,20
D930016D06Rik,1048
D930019O06Rik,0
D930020B18Rik,4
D930028M14Rik,3
D930030F02Rik,0
D930032P07Rik,0
D930048N14Rik,40
Daam1,14660
Daam2,56
Dab1,0
Dab2,595
Dab2ip,1980
Dach1,0
Dach2,441
Dact1,18
Dact2,0
Dact3,1060
Dad1,4395
Daf2,0
Dag1,3680
Dagla,146
Daglb,1338
Dak,1613
Dalrd3,1817
Dancr,773
Dand5,172
Dao,64
Dap,1706
Dap3,6775
Dapk1,0
Dapk2,1795
Dapk3,1191
Dapl1,0
Dapp1,1621
Dars,16400
Dars2,4749
Daw1,0
Daxx,1
Dazap1,5698
Dazap2,15657
Dazl,6
Dbf4,7805
Dbf4b,0
Dbh,0
Dbhos,0
Dbi,2262
Dbil5,16
Dbn1,512
Dbndd1,245
Dbndd2,167
Dbnl,5830
Dbp,494
Dbpht2,0
Dbr1,3867
Dbt,3919
Dbx1,0
Dbx2,30
Dcaf10,4714
Dcaf11,4342
Dcaf12,9938
Dcaf12l1,0
Dcaf12l2,0
Dcaf13,4687
Dcaf15,2273
Dcaf17,4146
Dcaf4,1347
Dcaf5,4963
Dcaf6,1211
Dcaf7,21782
Dcaf8,9886
Dcakd,3808
Dcbld1,2
Dcbld2,53
Dcc,0
Dcdc2a,0
Dcdc2b,29
Dcdc2c,0
Dcdc5,0
Dchs1,4
Dck,3317
Dclk1,0
Dclk2,10
Dclk3,73
Dclre1a,2776
Dclre1b,532
Dclre1c,2302
Dcn,0
Dcp1a,9156
Dcp1b,322
Dcp2,11729
Dcpp1,0
Dcpp2,0
Dcpp3,0
Dcps,4160
Dcst1,24
Dcst2,42
Dcstamp,0
Dct,0
Dctd,5602
Dctn1,5223
Dctn2,5243
Dctn3,2013
Dctn4,4147
Dctn5,3256
Dctn6,1780
Dctpp1,2540
Dcun1d1,3785
Dcun1d2,1105
Dcun1d3,472
Dcun1d4,383
Dcun1d5,9867
Dcx,0
Dcxr,476
Dda1,3135
Ddah1,0
Ddah2,0
Ddb1,39518
Ddb2,682
Ddc,3
Ddhd1,3955
Ddhd2,2417
Ddi1,0
Ddi2,2353
Ddias,2662
Ddit3,892
Ddit4,1778
Ddit4l,16
Ddn,21
Ddo,0
Ddost,12635
Ddr1,23
Ddr2,214
Ddrgk1,3527
Ddt,1757
Ddx1,15226
Ddx10,7876
Ddx11,1566
Ddx17,39171
Ddx18,6189
Ddx19a,4526
Ddx19b,4850
Ddx20,7811
Ddx21,47431
Ddx23,10655
Ddx24,10992
Ddx25,221
Ddx26b,4120
Ddx27,11275
Ddx28,1769
Ddx31,1715
Ddx39,7052
Ddx39b,0
Ddx3x,49467
Ddx3y,0
Ddx4,12
Ddx41,6347
Ddx42,14093
Ddx43,0
Ddx46,14380
Ddx47,6941
Ddx49,2307
Ddx5,71049
Ddx50,5969
Ddx51,3342
Ddx52,7604
Ddx54,9469
Ddx55,2782
Ddx56,9382
Ddx58,1205
Ddx59,877
Ddx6,40112
Ddx60,0
Deaf1,1159
Dear1,1
Deb1,795
Decr1,4357
Decr2,1910
Dedd,3005
Dedd2,757
Def6,66
Def8,2638
Defa-ps1,0
Defa-ps12,0
Defa-ps13,0
Defa-ps18,0
Defa-rs1,0
Defa-rs7,0
Defa17,0
Defa2,0
Defa20,0
Defa21,0
Defa22,0
Defa23,0
Defa24,0
Defa25,0
Defa26,0
Defa3,0
Defa5,0
Defb1,0
Defb10,0
Defb11,0
Defb12,0
Defb13,0
Defb14,0
Defb15,0
Defb18,0
Defb19,0
Defb2,0
Defb20,0
Defb21,0
Defb22,0
Defb23,0
Defb25,20
Defb26,0
Defb28,0
Defb29,0
Defb3,0
Defb30,0
Defb33,0
Defb34,0
Defb35,0
Defb36,0
Defb37,0
Defb38,0
Defb39,0
Defb4,0
Defb40,0
Defb41,34
Defb42,0
Defb43,0
Defb44-ps,0
Defb45,0
Defb46,0
Defb47,0
Defb48,0
Defb5,0
Defb50,0
Defb6,0
Defb7,0
Defb8,0
Defb9,0
Degs1,8720
Degs2,3
Dek,15474
Dennd1a,3354
Dennd1b,4329
Dennd1c,1257
Dennd2a,2130
Dennd2c,4
Dennd2d,2082
Dennd3,4120
Dennd4a,24885
Dennd4b,4161
Dennd4c,1634
Dennd5a,2791
Dennd5b,3069
Dennd6a,8153
Dennd6b,1528
Denr,10760
Depdc1a,1493
Depdc1b,1271
Depdc5,4949
Depdc7,454
Deptor,1807
Dera,2167
Derl1,17877
Derl2,216
Derl3,47
Des,708
Desi1,3349
Desi2,4386
Det1,1707
Dexi,726
Dffa,815
Dffb,1255
Dfna5,32
Dfnb59,0
Dgat1,1117
Dgat2,687
Dgat2l6,38
Dgcr14,0
Dgcr2,1
Dgcr6,0
Dgcr8,0
Dgka,795
Dgkb,0
Dgkd,16792
Dgke,1733
Dgkeos,0
Dgkg,444
Dgkh,3038
Dgki,2131
Dgkk,0
Dgkq,564
Dgkz,6337
Dguok,396
Dhcr24,3953
Dhcr7,2222
Dhdds,3011
Dhdh,5722
Dhfr,4359
Dhh,0
Dhodh,1464
Dhps,1685
Dhrs1,1272
Dhrs11,440
Dhrs13,1173
Dhrs13os,7
Dhrs2,0
Dhrs3,957
Dhrs4,1197
Dhrs7,2003
Dhrs7b,3010
Dhrs7c,6
Dhrs9,0
Dhrsx,953
Dhtkd1,84
Dhx15,24020
Dhx16,213
Dhx29,3929
Dhx30,7506
Dhx32,2189
Dhx33,1027
Dhx34,1923
Dhx35,2449
Dhx36,11483
Dhx37,4123
Dhx38,6319
Dhx40,3523
Dhx57,5556
Dhx58,550
Dhx58os,2
Dhx8,9234
Dhx9,30464
Diablo,2549
Diap1,6677
Diap2,0
Diap3,13067
Dicer1,10800
Dido1,9183
Diexf,3570
Dimt1,1577
Dio1,10
Dio2,2
Dio3,0
Dio3os,0
Dip2a,1688
Dip2b,8166
Dip2c,7
Diras1,0
Diras2,1003
Dirc2,1963
Dis3,13040
Dis3l,2296
Dis3l2,1849
Disc1,1
Disp1,2899
Disp2,1
Dixdc1,29
Dkc1,20312
Dkk1,0
Dkk2,0
Dkk3,1325
Dkk4,3
Dkkl1,3
Dlat,5644
Dlc1,0
Dld,14176
Dlec1,1017
Dleu2,150
Dleu7,4
Dlg1,11906
Dlg2,4
Dlg3,1038
Dlg4,0
Dlg5,73
Dlgap1,188
Dlgap2,0
Dlgap3,582
Dlgap4,2225
Dlgap5,6388
Dlk1,0
Dlk2,19
Dll1,10
Dll3,46
Dll4,68
Dlst,10496
Dlx1,178
Dlx1as,18
Dlx2,0
Dlx3,10
Dlx4,65
Dlx5,0
Dlx6,0
Dlx6os1,0
Dlx6os2,0
Dmap1,2137
Dmbt1,0
Dmbx1,6
Dmc1,0
Dmd,2
Dmgdh,2
Dmkn,0
Dmp1,2
Dmpk,2
Dmr,0
Dmrt1,17
Dmrt2,0
Dmrt3,0
Dmrta1,0
Dmrta2,6
Dmrta2os,9
Dmrtb1,0
Dmrtc1a,0
Dmrtc1b,0
Dmrtc1c1,0
Dmrtc1c2,0
Dmrtc2,2
Dmtf1,7704
Dmtn,25
Dmwd,0
Dmxl1,10204
Dmxl2,10633
Dna2,1854
Dnaaf1,6
Dnaaf2,1238
Dnaaf3,2
Dnaaf5,2008
Dnah1,555
Dnah10,16
Dnah11,188
Dnah12,2
Dnah14,14
Dnah17,287
Dnah2,2
Dnah3,0
Dnah5,0
Dnah6,416
Dnah7a,2
Dnah7b,0
Dnah7c,29
Dnah8,10
Dnah9,2
Dnaic1,122
Dnaic2,48
Dnaja1,6390
Dnaja2,20467
Dnaja3,5320
Dnaja4,777
Dnajb1,4307
Dnajb11,7569
Dnajb12,2908
Dnajb13,574
Dnajb14,3239
Dnajb2,930
Dnajb3,0
Dnajb4,3163
Dnajb5,161
Dnajb6,2491
Dnajb7,5
Dnajb8,0
Dnajb9,3911
Dnajc1,3421
Dnajc10,6346
Dnajc11,7826
Dnajc12,114
Dnajc13,9891
Dnajc14,3787
Dnajc15,2158
Dnajc16,1236
Dnajc17,531
Dnajc18,1772
Dnajc19,1297
Dnajc19-ps,50
Dnajc2,11360
Dnajc21,5553
Dnajc22,1029
Dnajc24,872
Dnajc25,699
Dnajc27,3454
Dnajc28,170
Dnajc3,10712
Dnajc30,643
Dnajc4,258
Dnajc5,10899
Dnajc5b,0
Dnajc5g,0
Dnajc6,0
Dnajc7,10738
Dnajc8,8259
Dnajc9,10962
Dnal1,506
Dnal4,1078
Dnali1,186
Dnase1,153
Dnase1l1,382
Dnase1l2,28
Dnase1l3,9346
Dnase2a,1946
Dnase2b,0
Dnd1,59
Dner,0
Dnhd1,300
Dnlz,1682
Dnm1,34
Dnm1l,11889
Dnm2,4983
Dnm3,2729
Dnm3os,0
Dnmbp,2363
Dnmt1,21030
Dnmt3a,12184
Dnmt3aos,5
Dnmt3b,2469
Dnmt3l,37
Dnpep,1466
Dnph1,2067
Dntt,2
Dnttip1,1417
Dnttip2,17233
Doc2a,0
Doc2b,15
Doc2g,271
Dock1,0
Dock10,18426
Dock11,8107
Dock2,31829
Dock3,30
Dock4,752
Dock5,229
Dock6,934
Dock7,0
Dock8,10998
Dock9,5373
Dohh,2522
Dok1,348
Dok2,215
Dok3,4626
Dok4,151
Dok5,0
Dok6,0
Dok7,23
Dolk,621
Dolpp1,956
Donson,3245
Dopey1,2371
Dopey2,634
Dos,432
Dot1l,9412
Doxl2,0
Dpagt1,1972
Dpcd,1396
Dpcr1,13
Dpep1,2
Dpep2,6
Dpep3,0
Dpf1,341
Dpf2,5178
Dpf3,152
Dph1,1512
Dph2,1630
Dph3,2491
Dph5,3388
Dph6,3121
Dph7,1562
Dpm1,2321
Dpm2,1115
Dpm3,667
Dpp10,67
Dpp3,4466
Dpp4,4
Dpp6,0
Dpp7,1134
Dpp8,9245
Dpp9,4686
Dppa1,0
Dppa2,0
Dppa3,0
Dppa3-ps,0
Dppa4,0
Dppa5a,0
Dppa5b,0
Dppa5c,0
Dpt,0
Dpy19l1,3425
Dpy19l2,0
Dpy19l3,1790
Dpy19l4,4761
Dpy30,2498
Dpyd,0
Dpys,0
Dpysl2,916
Dpysl3,6
Dpysl4,1
Dpysl5,40
DQ267100,0
DQ267101,0
DQ267102,0
Dqx1,293
Dr1,9916
Dram1,0
Dram2,3917
Drap1,4298
Draxin,78
Drc1,4
Drc7,5
Drd1,0
Drd2,0
Drd3,0
Drd4,0
Drd5,0
Dreh,0
Drg1,13895
Drg2,4180
Drosha,13951
Drp2,71
Dsc1,0
Dsc2,0
Dsc3,0
Dscam,5
Dscaml1,8
Dscc1,1289
Dscr3,591
Dse,0
Dsel,0
Dsg1a,0
Dsg1b,0
Dsg1c,1
Dsg2,0
Dsg3,0
Dsg4,0
Dsn1,2606
Dsp,0
Dspp,0
Dst,5388
Dstn,8660
Dstyk,47
Dtd1,2220
Dtd2,1323
Dthd1,2
Dtl,18334
Dtna,0
Dtnb,1548
Dtnbp1,3127
Dtwd1,1847
Dtwd2,629
Dtx1,1174
Dtx2,2508
Dtx3,4825
Dtx3l,5479
Dtx4,6702
Dtymk,3912
Duox1,17
Duox2,4
Duoxa1,0
Duoxa2,0
Dupd1,2
Dus1l,4363
Dus2,2096
Dus3l,2876
Dus4l,2712
Dusp1,634
Dusp10,2831
Dusp11,8466
Dusp12,1199
Dusp13,13
Dusp14,1831
Dusp15,3
Dusp16,3390
Dusp18,1807
Dusp19,959
Dusp2,13362
Dusp21,0
Dusp22,2180
Dusp23,6
Dusp26,10
Dusp27,0
Dusp28,112
Dusp3,2447
Dusp4,4615
Dusp5,3215
Dusp6,988
Dusp7,1916
Dusp8,45
Dusp9,31
Dut,4692
Duxbl1,0
Duxbl2,0
Duxbl3,0
Dvl1,3164
Dvl2,79
