gene_id,Satrom-mRNA-0hT_CAGATC_L002_001
Glis3,0
Glmn,1171
Glmp,2057
Glo1,3462
Glod4,4883
Glod5,2
Glp1r,15
Glp2r,4
Glra1,0
Glra2,0
Glra3,0
Glra4,18
Glrb,0
Glrp1,257
Glrx,725
Glrx2,706
Glrx3,4334
Glrx5,2639
Gls,16923
Gls2,84
Glt1d1,0
Glt28d2,0
Glt6d1,0
Glt8d1,1286
Glt8d2,8
Gltp,2220
Gltpd2,0
Gltscr1,2539
Gltscr1l,3179
Gltscr2,10291
Glud1,9379
Glul,1454
Glyat,0
Glyatl3,6
Glycam1,0
Glyctk,563
Glyr1,10446
Gm10000,0
Gm10007,0
Gm10012,0
Gm10013,0
Gm10015,1
Gm10024,0
Gm10029,6
Gm10030,0
Gm10033,224
Gm10036,1149
Gm10039,269
Gm10044,54
Gm10045,2
Gm10046,0
Gm10051,2
Gm10052,1698
Gm10054,2
Gm10057,0
Gm10058,0
Gm10059,2
Gm10064,0
Gm10068,4
Gm10069,5
Gm10071,5
Gm10073,42
Gm10076,75
Gm10080,116
Gm10081,0
Gm10086,52
Gm10087,0
Gm10093,85
Gm10094,14
Gm10096,0
Gm10100,0
Gm10104,0
Gm10112,0
Gm10116,1
Gm10120,6
Gm10123,64
Gm10125,4
Gm10126,0
Gm10130,492
Gm10131,612
Gm10132,10
Gm10136,5
Gm10142,0
Gm10144,0
Gm10145,1
Gm10146,4
Gm10147,0
Gm10154,3
Gm10157,1
Gm10161,0
Gm10169,9
Gm10171,3
Gm10175,9
Gm10177,1385
Gm10179,15
Gm10182,5
Gm10184,5
Gm10190,0
Gm10193,2
Gm10220,0
Gm10221,6
Gm10224,19
Gm10228,0
Gm10229,0
Gm10230,0
Gm10231,4
Gm10233,0
Gm10238,0
Gm10241,0
Gm10242,0
Gm10243,3
Gm10244,9
Gm10247,13
Gm10248,0
Gm10250,228
Gm10256,0
Gm10257,2
Gm10258,0
Gm10259,2
Gm10260,16
Gm10263,4
Gm10267,1
Gm10269,3
Gm10272,0
Gm10273,0
Gm10275,63
Gm10277,20
Gm10280,0
Gm10282,3
Gm10284,7
Gm10288,19
Gm10290,3
Gm10291,8
Gm10293,19
Gm10302,0
Gm10312,0
Gm10313,3
Gm10318,0
Gm10319,0
Gm10324,0
Gm10327,15
Gm10334,0
Gm10335,7
Gm10336,0
Gm10338,0
Gm10340,0
Gm10349,7
Gm10350,1
Gm10352,0
Gm10354,0
Gm10355,1
Gm10357,5
Gm10358,2
Gm10359,7
Gm10362,3
Gm10364,4
Gm10369,16
Gm10371,4
Gm10373,8
Gm10375,0
Gm10376,0
Gm10377,0
Gm10384,8
Gm10389,1
Gm10390,2
Gm10400,0
Gm10406,0
Gm10408,0
Gm10409,0
Gm10410,0
Gm10413,0
Gm10415,0
Gm10416,52
Gm10419,9
Gm10421,0
Gm10424,0
Gm1043,13
Gm10432,11
Gm10433,39
Gm10436,0
Gm10439,0
Gm10440,2
Gm10443,419
Gm10444,0
Gm10445,0
Gm1045,141
Gm10451,729
Gm10466,0
Gm10471,0
Gm10474,12
Gm10477,0
Gm10479,0
Gm10480,202
Gm10481,1
Gm10486,0
Gm10487,0
Gm10488,0
Gm10494,0
Gm10505,0
Gm10509,365
Gm10510,0
Gm10512,0
Gm10516,8
Gm10532,9
Gm10536,10
Gm10538,0
Gm10548,0
Gm10549,0
Gm10556,0
Gm10560,21
Gm10561,7
Gm10566,2
Gm10573,0
Gm10575,1
Gm10578,0
Gm10584,2
Gm10591,0
Gm10603,27
Gm10610,0
Gm10614,45
Gm10615,7
Gm10619,0
Gm10634,2
Gm10635,0
Gm10636,0
Gm10637,0
Gm10638,0
Gm10639,0
Gm10640,2
Gm10648,0
Gm10649,0
Gm10651,4
Gm10653,7
Gm10654,44
Gm10658,28
Gm10662,0
Gm10665,0
Gm10666,0
Gm10668,0
Gm10670,0
Gm10677,0
Gm10681,0
Gm10684,0
Gm10687,0
Gm10689,13
Gm10693,16
Gm10696,0
Gm10697,0
Gm1070,0
Gm10705,5
Gm10706,0
Gm10709,10
Gm10710,0
Gm10712,2
Gm10714,0
Gm10731,0
Gm10732,0
Gm10745,0
Gm10747,2
Gm10754,0
Gm10760,0
Gm10767,51
Gm10768,64
Gm10778,21
Gm10782,0
Gm10784,0
Gm10785,135
Gm10787,0
Gm10789,0
Gm10790,189
Gm10791,0
Gm10804,4
Gm10814,4
Gm10819,5
Gm10823,0
Gm10824,0
Gm10825,0
Gm10832,130
Gm10845,16
Gm10847,12
Gm10848,0
Gm10851,7
Gm10855,0
Gm10857,0
Gm10860,0
Gm10863,59
Gm10865,0
Gm10872,0
Gm10910,2
Gm10913,3
Gm10916,12
Gm10921,0
Gm10922,0
Gm10923,1
Gm10931,0
Gm10941,0
Gm1096,0
Gm10961,41
Gm11007,0
Gm11009,9
Gm1110,3
Gm11100,0
Gm11110,194
Gm11127,1
Gm11128,0
Gm11149,0
Gm11166,1
Gm11184,0
Gm11185,3
Gm11186,0
Gm11189,6
Gm11190,0
Gm11198,0
Gm11201,27
Gm11205,0
Gm11211,0
Gm11213,0
Gm11214,0
Gm11217,0
Gm11218,0
Gm11220,0
Gm11221,2
Gm11223,14
Gm11227,0
Gm11228,0
Gm1123,6
Gm11231,0
Gm11236,0
Gm11237,0
Gm11240,0
Gm11249,24
Gm11256,0
Gm11258,1
Gm11264,2
Gm11269,2
Gm11270,0
Gm11273,3
Gm11278,0
Gm11281,1
Gm11295,0
Gm11307,0
Gm11318,0
Gm11321,0
Gm11335,8
Gm11336,0
Gm11342,8
Gm11343,0
Gm11345,5
Gm11346,1
Gm11349,222
Gm11351,0
Gm11353,3
Gm11361,27
Gm11386,0
Gm11397,0
Gm1140,0
Gm11401,2
Gm1141,0
Gm11413,0
Gm11418,0
Gm11419,1
Gm11423,178
Gm11426,0
Gm11427,2155
Gm11430,0
Gm11433,0
Gm11437,2
Gm11448,118
Gm11451,15
Gm11452,0
Gm11453,0
Gm11454,51
Gm11456,0
Gm11462,0
Gm11465,12
Gm11468,0
Gm11469,5
Gm11472,3
Gm11474,3
Gm11475,2
Gm11476,32
Gm11478,164
Gm11482,0
Gm11487,0
Gm11494,0
Gm11502,0
Gm11506,0
Gm11510,2
Gm11513,0
Gm11514,0
Gm11516,1
Gm11517,15
Gm11524,0
Gm11525,10
Gm11529,0
Gm11531,1
Gm11533,2
Gm11538,4
Gm11539,28
Gm11541,2
Gm11543,0
Gm11544,0
Gm11545,0
Gm11546,0
Gm11548,0
Gm11549,0
Gm11550,0
Gm11554,0
Gm11555,0
Gm11557,3
Gm11559,0
Gm11562,0
Gm11563,0
Gm11564,0
Gm11565,0
Gm11567,0
Gm11568,0
Gm11569,0
Gm11571,0
Gm11578,0
Gm11581,2
Gm11585,7
Gm11592,0
Gm11595,0
Gm11596,0
Gm11597,0
Gm11598,2
Gm11605,1
Gm11608,0
Gm11620,18
Gm11625,0
Gm11627,4
Gm11634,3
Gm11643,1
Gm11651,0
Gm11652,38
Gm11653,0
Gm11658,2
Gm11662,2
Gm11665,2
Gm11677,0
Gm11681,0
Gm11682,0
Gm11683,0
Gm11687,12
Gm11689,0
Gm11691,0
Gm11695,0
Gm11696,153
Gm11699,0
Gm11709,0
Gm11710,1
Gm11711,0
Gm11713,0
Gm11716,0
Gm11732,0
Gm11734,0
Gm11735,0
Gm11738,23
Gm11744,13
Gm11747,0
Gm11756,0
Gm11757,0
Gm11758,0
Gm11760,1
Gm11762,0
Gm11765,0
Gm11769,4
Gm11780,0
Gm11783,7
Gm11787,4
Gm11788,64
Gm11793,3
Gm11796,0
Gm11802,7
Gm11805,2
Gm11808,44
Gm11810,2
Gm11814,5
Gm11816,0
Gm11820,0
Gm11821,28
Gm11823,0
Gm11826,5
Gm11827,0
Gm11832,122
Gm11836,1
Gm11837,0
Gm11839,3
Gm11841,0
Gm11844,0
Gm11847,17
Gm11857,0
Gm11865,10
Gm11869,1
Gm11870,322
Gm11878,1
Gm11884,2
Gm11889,209
Gm11893,0
Gm11895,0
Gm11907,0
Gm11908,0
Gm11917,0
Gm11920,0
Gm11922,0
Gm11927,2
Gm11929,0
Gm11930,0
Gm11931,0
Gm11937,0
Gm11938,0
Gm11942,5
Gm11944,189
Gm11946,4
Gm11951,0
Gm11953,18
Gm11956,1
Gm11957,3
Gm11958,0
Gm11959,0
Gm11960,1
Gm11961,0
Gm11963,28
Gm11964,4
Gm11967,0
Gm11974,2888
Gm11978,0
Gm11980,0
Gm11981,0
Gm11985,0
Gm11992,6
Gm11993,1
Gm11996,0
Gm11998,797
Gm11999,15
Gm12,0
Gm12002,0
Gm12011,0
Gm12012,0
Gm12017,3
Gm12018,0
Gm12019,0
Gm12022,0
Gm12026,0
Gm12033,5
Gm12034,22
Gm12040,3
Gm12046,0
Gm12052,0
Gm12056,0
Gm12058,0
Gm12059,6
Gm12060,6
Gm12066,43
Gm12069,0
Gm12070,2
Gm12082,0
Gm12087,0
Gm12091,2
Gm12092,51
Gm12103,6
Gm12107,2
Gm12108,0
Gm12109,2
Gm12110,0
Gm12111,0
Gm12115,3
Gm12117,0
Gm12119,0
Gm12121,6
Gm12128,0
Gm12130,0
Gm12132,0
Gm12138,1
Gm12141,48
Gm12142,0
Gm12153,1
Gm12159,0
Gm12163,0
Gm12164,13
Gm12165,0
Gm12166,164
Gm12167,0
Gm12168,75
Gm12169,0
Gm12171,0
Gm12174,43
Gm12182,5
Gm12184,3
Gm12185,48
Gm12187,4
Gm12188,32
Gm12191,134
Gm12192,0
Gm12196,12
Gm12216,4
Gm12219,0
Gm12222,0
Gm12223,9
Gm12226,140
Gm12235,2
Gm12236,0
Gm12238,4
Gm12245,0
Gm12247,16
Gm12248,55
Gm12250,0
Gm12251,4
Gm12253,0
Gm12266,0
Gm12267,1
Gm12268,2
Gm12271,0
Gm12273,1
Gm12279,68
Gm12286,4
Gm12289,4
Gm12290,0
Gm12292,0
Gm12295,0
Gm12297,0
Gm12298,0
Gm12300,0
Gm12302,0
Gm12312,0
Gm12315,0
Gm12318,0
Gm12320,0
Gm12322,1
Gm12326,0
Gm12335,0
Gm12338,9
Gm12341,1
Gm12344,0
Gm12346,29
Gm12348,0
Gm12349,0
Gm12350,2
Gm12354,0
Gm12359,20
Gm12362,0
Gm12366,5
Gm12371,0
Gm12374,0
Gm12381,0
Gm12384,0
Gm12385,0
Gm12396,4
Gm12397,2
Gm12403,3
Gm12404,1
Gm12405,2
Gm12407,1
Gm12408,0
Gm12409,0
Gm12411,2
Gm12414,0
Gm12416,34
Gm12418,2
Gm12426,0
Gm12429,0
Gm12430,3
Gm12436,1
Gm12440,0
Gm12444,19
Gm12445,1097
Gm12447,3
Gm12451,0
Gm12452,0
Gm12460,0
Gm12461,0
Gm12463,5
Gm12464,5
Gm12466,0
Gm12467,0
Gm12468,0
Gm12474,23
Gm12486,0
Gm12496,0
Gm12497,1
Gm12500,0
Gm12501,0
Gm12503,2
Gm12504,17
Gm12505,0
Gm12506,11
Gm12508,0
Gm12511,0
Gm12519,0
Gm12522,60
Gm12530,0
Gm12532,0
Gm12536,0
Gm12537,6
Gm12538,0
Gm12539,0
Gm12540,0
Gm12569,1101
Gm12570,0
Gm12576,27
Gm12579,0
Gm12582,0
Gm12583,1
Gm12585,0
Gm12586,6
Gm12589,0
Gm12591,0
Gm12596,4
Gm12598,0
Gm12602,0
Gm12603,0
Gm12606,0
Gm12609,35
Gm12610,152
Gm12611,1
Gm12612,0
Gm12613,0
Gm12614,0
Gm12615,0
Gm12616,0
Gm12617,0
Gm12618,0
Gm12620,0
Gm12621,0
Gm12622,0
Gm12623,4
Gm12624,0
Gm12625,0
Gm12626,0
Gm12627,0
Gm12628,0
Gm12630,6
Gm12632,0
Gm12633,0
Gm12634,0
Gm12638,0
Gm12641,0
Gm12644,0
Gm12650,0
Gm12657,28
Gm12664,5
Gm12666,7
Gm12669,235
Gm12671,2
Gm12678,0
Gm12684,0
Gm12691,0
Gm12693,8
Gm12695,0
Gm12696,429
Gm12700,0
Gm12707,0
Gm12709,0
Gm12715,2
Gm12716,0
Gm12718,0
Gm12722,1
Gm12725,0
Gm12728,4
Gm12733,0
Gm12738,0
Gm12740,0
Gm12741,0
Gm12750,13
Gm12751,483
Gm12755,2
Gm12757,0
Gm12758,23
Gm12774,2
Gm12781,2
Gm12784,0
Gm12786,32
Gm12787,0
Gm12789,0
Gm12794,0
Gm12799,7
Gm128,7
Gm12800,2
Gm12807,16
Gm12813,0
Gm12814,0
Gm12816,12
Gm12817,0
Gm12819,0
Gm12829,0
Gm12830,0
Gm12833,0
Gm12842,0
Gm12851,0
Gm12852,0
Gm12853,13
Gm12857,0
Gm12859,0
Gm12864,0
Gm12866,2
Gm12870,6
Gm12873,0
Gm12874,0
Gm12880,0
Gm12881,0
Gm12882,0
Gm12886,0
Gm12887,0
Gm12888,0
Gm12892,0
Gm12897,0
Gm12900,0
Gm12901,1
Gm12906,7
Gm12907,0
Gm12911,0
Gm12912,0
Gm12915,16
Gm12916,0
Gm12918,2
Gm12919,0
Gm12922,14
Gm12924,2
Gm12925,2
Gm12927,0
Gm12933,4
Gm12942,457
Gm12943,0
Gm12947,0
Gm12956,0
Gm12957,0
Gm12963,0
Gm12966,381
Gm12967,0
Gm12969,0
Gm12976,0
Gm12977,0
Gm12983,0
Gm12984,1
Gm12988,0
Gm12989,1
Gm12992,20
Gm12996,33
Gm13001,0
Gm13003,0
Gm13007,0
Gm13021,0
Gm13023,0
Gm13025,0
Gm13031,0
Gm13032,2
Gm13034,4
Gm13039,2
Gm13040,0
Gm13041,0
Gm13042,0
Gm13043,0
Gm13047,0
Gm13049,0
Gm1305,1
Gm13051,5
Gm13056,0
Gm13057,0
Gm13067,3
Gm13076,0
Gm13078,0
Gm13080,0
Gm13082,0
Gm13083,0
Gm13084,0
Gm13088,0
Gm13089,0
Gm13100,0
Gm13101,0
Gm13102,0
Gm13103,0
Gm13111,0
Gm13119,0
Gm13124,0
Gm13125,0
Gm13126,0
Gm13127,11
Gm13128,0
Gm13133,0
Gm13135,0
Gm13136,22
Gm13137,0
Gm13139,34
Gm13140,4
Gm13144,0
Gm13148,0
Gm13152,0
Gm13154,0
Gm13157,1355
Gm13160,1
Gm13161,0
Gm13167,0
Gm13171,0
Gm13177,0
Gm13178,0
Gm13179,2
Gm13181,22
Gm13182,3
Gm13192,3
Gm13194,22
Gm13197,0
Gm13198,0
Gm13199,74
Gm13201,2
Gm13202,2
Gm13212,895
Gm13213,1
Gm13215,1
Gm13216,0
Gm13219,0
Gm1322,0
Gm13226,7
Gm13227,2
Gm13232,0
Gm13234,3
Gm13237,0
Gm13238,4
Gm13240,0
Gm13241,85
Gm13242,11
Gm13243,54
Gm13247,3
Gm13248,21
Gm13249,0
Gm13251,28
Gm13257,0
Gm13261,0
Gm13262,1
Gm13264,0
Gm13266,0
Gm13267,0
Gm13268,4
Gm13269,0
Gm13271,0
Gm13272,0
Gm13275,0
Gm13276,0
Gm13277,0
Gm13278,0
Gm13279,0
Gm13281,0
Gm13282,0
Gm13283,0
Gm13284,0
Gm13285,0
Gm13286,0
Gm13287,0
Gm13288,0
Gm13289,0
Gm13290,0
Gm13292,11
Gm13293,0
Gm13296,0
Gm13298,0
Gm13301,0
Gm13304,0
Gm13305,0
Gm13306,0
Gm13308,0
Gm13309,0
Gm13310,0
Gm13315,0
Gm13321,0
Gm13325,0
Gm13326,0
Gm13328,0
Gm13337,1
Gm13338,0
Gm13348,24
Gm13360,0
Gm13363,4
Gm13365,18
Gm13368,0
Gm13372,0
Gm13373,2
Gm13375,50
Gm13383,5
Gm13386,0
Gm13387,6
Gm13388,8
Gm13394,6
Gm13398,12
Gm13403,0
Gm13408,18
Gm13409,0
Gm13413,5
Gm13414,1
Gm13415,0
Gm13418,6
Gm13420,39
Gm13422,6
Gm13429,0
Gm13436,31
Gm13443,212
Gm13445,0
Gm13446,0
Gm13450,2
Gm13453,6
Gm13454,0
Gm13456,226
Gm13458,0
Gm13461,28
Gm13464,5
Gm13466,0
Gm13470,21
Gm13477,93
Gm13478,0
Gm13479,2
Gm13481,0
Gm13483,3
Gm13486,0
Gm13487,1
Gm13490,0
Gm13493,11
Gm13497,0
Gm13498,4
Gm13501,0
Gm13503,1
Gm13506,0
Gm13509,150
Gm13510,0
Gm13530,0
Gm13531,0
Gm13534,1
Gm13539,0
Gm13544,2
Gm13546,36
Gm13547,4
Gm13549,0
Gm13551,0
Gm13552,2
Gm13559,0
Gm13561,244
Gm13562,102
Gm13570,2
Gm13571,0
Gm13572,0
Gm13573,2
Gm13575,0
Gm13578,25
Gm13580,0
Gm13582,0
Gm13584,1
Gm13588,0
Gm13592,1
Gm13597,0
Gm13599,0
Gm136,0
Gm13600,4
Gm13601,0
Gm13605,5
Gm13609,0
Gm13611,7
Gm13612,0
Gm13623,0
Gm13629,0
Gm13630,0
Gm13642,2
Gm13649,0
Gm13651,0
Gm13652,0
Gm13657,91
Gm13665,2
Gm13666,0
Gm13668,0
Gm13669,1
Gm13674,0
Gm13675,1
Gm13679,0
Gm13680,29
Gm13687,0
Gm13688,2
Gm13691,0
Gm13693,0
Gm13694,0
Gm13695,0
Gm13696,0
Gm13697,0
Gm13698,0
Gm13700,0
Gm13707,342
Gm13709,6
Gm13710,2
Gm13712,0
Gm13714,0
Gm13715,0
Gm13717,0
Gm13721,0
Gm13726,0
Gm13730,0
Gm13742,0
Gm13743,2
Gm13748,0
Gm13749,0
Gm13750,1
Gm13752,2
Gm13769,0
Gm13770,2
Gm13772,0
Gm13773,0
Gm13782,6
Gm13785,16
Gm13787,0
Gm13788,0
Gm13790,0
Gm13791,0
Gm13794,1
Gm13799,0
Gm13803,23
Gm13807,30
Gm13810,0
Gm13812,1
Gm13813,0
Gm13817,0
Gm13830,23
Gm13840,10
Gm13841,3
Gm13847,0
Gm13848,0
Gm13853,1
Gm13857,0
Gm13858,7
Gm13861,0
Gm13864,4
Gm13866,0
Gm13869,0
Gm13870,0
Gm13871,0
Gm13880,11
Gm13882,4
Gm13884,7
Gm13889,4
Gm13910,5
Gm13912,0
Gm13923,0
Gm13930,0
Gm13935,1
Gm13937,0
Gm13939,0
Gm13941,0
Gm13944,0
Gm13964,0
Gm13974,0
Gm13975,0
Gm13982,0
Gm13985,0
Gm13986,0
Gm13990,0
Gm13991,22
Gm14005,212
Gm14006,0
Gm14009,343
Gm14010,0
Gm14015,0
Gm14016,2
Gm14023,5
Gm14025,7
Gm14026,39
Gm14028,0
Gm14034,0
Gm14035,0
Gm14038,70
Gm14040,0
Gm14041,0
Gm14046,80
Gm14048,143
Gm14051,0
Gm14055,0
Gm14056,0
Gm14057,18
Gm14058,0
Gm14061,0
Gm14062,0
Gm14064,0
Gm14065,0
Gm14082,0
Gm14085,0
Gm14089,0
Gm14092,0
Gm14111,5
Gm14113,0
Gm14114,0
Gm14122,9
Gm14124,954
Gm14125,3
Gm14129,0
Gm14130,3
Gm14133,0
Gm14137,224
Gm14139,696
Gm14141,0
Gm14144,0
Gm14147,0
Gm14148,1
Gm14149,3
Gm14151,0
Gm14164,0
Gm14165,26
Gm14167,49
Gm14169,0
Gm14175,0
Gm14197,0
Gm14204,0
Gm14207,2
Gm14210,0
Gm14214,0
Gm14216,0
Gm14227,0
Gm14230,416
Gm14231,2
Gm14232,8
Gm14240,0
Gm14248,0
Gm14249,0
Gm14251,7
Gm14253,5
Gm14263,2
Gm14264,0
Gm14270,719
Gm14273,17
Gm14274,2
Gm14284,199
Gm14285,0
Gm14288,0
Gm14294,0
Gm14295,264
Gm14303,87
Gm14305,220
Gm14306,0
Gm14308,0
Gm14317,0
Gm14321,54
Gm14322,440
Gm14323,3
Gm14325,838
Gm14326,380
Gm14327,2
Gm14335,15
Gm14342,0
Gm14344,2
Gm14345,0
Gm14346,0
Gm14347,0
Gm14351,0
Gm14367,0
Gm14371,0
Gm14374,0
Gm14377,11
Gm14379,0
Gm14391,0
Gm14393,137
Gm14403,188
Gm14405,0
Gm14408,0
Gm14409,147
Gm14410,316
Gm14412,331
Gm14414,0
Gm14419,4
Gm14420,435
Gm14427,2
Gm14431,0
Gm14434,0
Gm14435,0
Gm14437,0
Gm14440,0
Gm14441,0
Gm14446,0
Gm14450,0
Gm14458,0
Gm14459,0
Gm14461,0
Gm14464,0
Gm14472,0
Gm14473,0
Gm14474,0
Gm14475,0
Gm14476,0
Gm14477,0
Gm14478,0
Gm14479,0
Gm14480,0
Gm14482,0
Gm14483,0
Gm14484,0
Gm14485,0
Gm14486,2
Gm14487,0
Gm14488,0
Gm14496,0
Gm14499,0
Gm14501,1
Gm14502,0
Gm14506,8
Gm14511,0
Gm14517,0
Gm14525,0
Gm14532,2
Gm14538,0
Gm14539,4
Gm14548,46
Gm14562,0
Gm14563,0
Gm14567,0
Gm14569,1
Gm14578,0
Gm14579,0
Gm14585,0
Gm14586,42
Gm14590,0
Gm14594,0
Gm14595,0
Gm14596,0
Gm14598,0
Gm14599,0
Gm14615,0
Gm14616,1
Gm14620,34
Gm14621,0
Gm14622,0
Gm14623,0
Gm14625,0
Gm14630,0
Gm14632,0
Gm14634,2
Gm14635,0
Gm14637,0
Gm14639,12
Gm14642,0
Gm14652,0
Gm14660,0
Gm14664,0
Gm14674,0
Gm14676,0
Gm14680,302
Gm14685,5
Gm14692,0
Gm14696,0
Gm14698,9
Gm14710,0
Gm14718,0
Gm14719,0
Gm14725,0
Gm14730,6
Gm14743,0
Gm14744,0
Gm14750,0
Gm14752,0
Gm14758,0
Gm14760,4
Gm14762,0
Gm14768,0
Gm14769,0
Gm14781,0
Gm14783,0
Gm14784,0
Gm14808,0
Gm14812,0
Gm14819,0
Gm14826,0
Gm14827,2
Gm14843,0
Gm14850,0
Gm14851,0
Gm14858,0
Gm14859,1
Gm14861,0
Gm14865,0
Gm14877,0
Gm14901,0
Gm14902,0
Gm14903,0
Gm14911,0
Gm14920,0
Gm14921,0
Gm14925,0
Gm14926,0
Gm14936,0
Gm14950,0
Gm14957,0
Gm14991,0
Gm15006,0
Gm15008,2
Gm15013,4
Gm15023,0
Gm15026,0
Gm15030,0
Gm15032,0
Gm15043,0
Gm15056,0
Gm15074,0
Gm15075,0
Gm15080,0
Gm15083,0
Gm15085,0
Gm15090,0
Gm15091,0
Gm15093,0
Gm15094,0
Gm15095,0
Gm15097,0
Gm15104,0
Gm15106,0
Gm15107,0
Gm15109,0
Gm15112,0
Gm15113,0
Gm15114,0
Gm15126,0
Gm15127,0
Gm15128,0
Gm15131,0
Gm15133,14
Gm15140,0
Gm15141,0
Gm15142,0
Gm15143,0
Gm15148,0
Gm15151,0
Gm15159,0
Gm15163,34
Gm15165,0
Gm15171,0
Gm15173,0
Gm15179,7
Gm15186,7
Gm15187,0
Gm15190,12
Gm15191,1
Gm15195,0
Gm15196,0
Gm15199,0
Gm15201,0
Gm15209,1
Gm15210,350
Gm15217,0
Gm15223,0
Gm15230,0
Gm15232,26
Gm15241,0
Gm15245,86
Gm15264,0
Gm15266,0
Gm15267,4
Gm1527,0
Gm15279,0
Gm15283,20
Gm15284,0
Gm15290,0
Gm15292,0
Gm15293,0
Gm15294,0
Gm15299,0
Gm15308,0
Gm15310,0
Gm15315,0
Gm15319,0
Gm15320,0
Gm15322,6
Gm15323,14
Gm15325,14
Gm15326,177
Gm15327,37
Gm15328,0
Gm15337,9
Gm15343,0
Gm15348,0
Gm15350,0
Gm15352,0
Gm15363,0
Gm15364,0
Gm15366,0
Gm15386,0
Gm15389,0
Gm15395,0
Gm15396,0
Gm15401,63
Gm15408,18
Gm15411,68
Gm15412,0
Gm15413,0
Gm15417,162
Gm15418,0
Gm15420,0
Gm15421,30
Gm15422,1
Gm15423,5
Gm15425,0
Gm15426,0
Gm15433,169
Gm15441,47
Gm15442,0
Gm15446,155
Gm15448,23
Gm15452,1
Gm15453,174
Gm15455,3
Gm15459,44
Gm15464,11
Gm15466,0
Gm15471,5
Gm15473,0
Gm15483,3
Gm15486,9
Gm15493,0
Gm15496,0
Gm15499,0
Gm15501,3
Gm15506,3
Gm15510,37
Gm15515,1
Gm15517,18
Gm15518,0
Gm15519,37
Gm15520,0
Gm15523,2
Gm15524,0
Gm15527,0
Gm15529,0
Gm1553,0
Gm15531,0
Gm15545,695
Gm15549,10
Gm15551,2
Gm15553,0
Gm15555,0
Gm15558,10
Gm15564,3
Gm15565,0
Gm15566,0
Gm15569,0
Gm15571,0
Gm15572,0
Gm15576,1
Gm15577,0
Gm15580,3
Gm15581,1
Gm15583,63
Gm15593,0
Gm156,0
Gm15603,0
Gm15607,28
Gm15610,18
Gm15612,0
Gm15614,6
Gm15617,0
Gm15621,13
Gm15624,4
Gm15627,0
Gm15628,7
Gm15631,0
Gm15638,0
Gm1564,9
Gm15645,6
Gm15651,38
Gm15658,3
Gm15661,0
Gm15663,0
Gm15674,7
Gm15679,0
Gm15681,0
Gm15688,0
Gm15689,0
Gm15694,57
Gm15698,0
Gm15706,6
Gm15707,0
Gm15708,57
Gm15710,5
Gm15711,0
Gm15713,14
Gm15715,7
Gm15723,0
Gm15725,0
Gm15731,11
Gm15732,0
Gm15736,0
Gm15738,0
Gm15742,27
Gm15744,0
Gm15753,27
Gm15754,19
Gm15755,0
Gm15759,0
Gm15760,150
Gm15762,0
Gm15764,0
Gm15767,0
Gm15770,0
Gm15772,87
Gm15776,6
Gm15784,0
Gm15785,0
Gm15787,25
Gm15793,4
Gm15794,1
Gm15800,5090
Gm15807,0
Gm15816,0
Gm15825,0
Gm15828,0
Gm15834,102
Gm15843,2
Gm15850,20
Gm15854,0
Gm1587,0
Gm15870,0
Gm15879,32
Gm15880,2
Gm15881,0
Gm15894,0
Gm15895,25
Gm15908,0
Gm15910,0
Gm15915,0
Gm15923,0
Gm15925,0
Gm15927,42
Gm15928,2
Gm15934,0
Gm15939,0
Gm15941,0
Gm15946,0
Gm15952,95
Gm15958,0
Gm15959,5
Gm15972,0
Gm15975,0
Gm15984,0
Gm15987,354
Gm15991,383
Gm15997,0
Gm15998,58
Gm1600,0
Gm16005,0
Gm16010,0
Gm16013,0
Gm16017,0
Gm16020,4
Gm16023,47
Gm16026,13
Gm16035,0
Gm16041,2
Gm16042,0
Gm1604A,1
Gm1604b,0
Gm16050,0
Gm16062,38
Gm16063,0
Gm16068,0
Gm16069,15
Gm16070,0
Gm16071,0
Gm16074,17
Gm16083,0
Gm16086,0
Gm16089,0
Gm16090,0
Gm16096,0
Gm16103,0
Gm16104,21
Gm16108,0
Gm16111,14
Gm16116,32
Gm16118,29
Gm16124,36
Gm16130,4
Gm16138,0
Gm16142,0
Gm16143,0
Gm16148,0
Gm16149,0
Gm16150,54
Gm16152,0
Gm16157,3
Gm16159,0
Gm16160,0
Gm16166,4
Gm16168,2
Gm16169,0
Gm16174,52
Gm16185,243
Gm16193,0
Gm16206,15
Gm16208,0
Gm16209,4
Gm16219,0
Gm16222,2
Gm16223,0
Gm16226,0
Gm16228,0
Gm16230,52
Gm16233,0
Gm16238,13
Gm16246,0
Gm16249,0
Gm16261,0
Gm16263,0
Gm16283,7
Gm16287,4
Gm16291,0
Gm16294,0
Gm16304,44
Gm1631,2
Gm16311,0
Gm16322,26
Gm16325,0
Gm16326,31
Gm16336,0
Gm16340,0
Gm16341,13
Gm16342,0
Gm16347,0
Gm16348,0
Gm16350,0
Gm16351,0
Gm16357,0
Gm16364,150
Gm16367,0
Gm16372,40
Gm16374,11
Gm16381,0
Gm16385,1
Gm16386,68
Gm16387,0
Gm16390,0
Gm16391,0
Gm16399,0
Gm16404,0
Gm16405,0
Gm16410,1
Gm16418,1
Gm16425,2
Gm16427,0
Gm16428,0
Gm16429,0
Gm16430,0
Gm16431,0
Gm16432,0
Gm16433,87
Gm16434,0
Gm16437,4
Gm16439,2
