gene_id,Satrom-mRNA-2hC_TAGCTT_L002_001
Gabra6,0
Gabrb1,5
Gabrb2,0
Gabrb3,0
Gabrd,0
Gabre,0
Gabrg1,0
Gabrg2,0
Gabrg3,0
Gabrp,0
Gabrq,0
Gabrr1,187
Gabrr2,63
Gabrr3,0
Gad1,0
Gad1-ps,0
Gad1os,0
Gad2,0
Gadd45a,821
Gadd45b,1098
Gadd45g,117
Gadd45gip1,3912
Gadl1,0
Gak,10494
Gal,0
Gal3st1,0
Gal3st2,0
Gal3st3,0
Gal3st4,27
Galc,1829
Gale,562
Galk1,6381
Galk2,1990
Galm,0
Galns,2235
Galnt1,12315
Galnt10,166
Galnt11,871
Galnt12,1488
Galnt13,0
Galnt14,302
Galnt15,0
Galnt16,1
Galnt18,0
Galnt2,7514
Galnt3,0
Galnt4,405
Galnt5,0
Galnt6,88
Galnt7,7826
Galnt9,3
Galntl5,0
Galntl6,3
Galp,0
Galr1,0
Galr2,282
Galr3,22
Galt,623
Gamt,4
Gan,600
Ganab,20987
Ganc,930
Gap43,0
Gapdh,47932
Gapdhs,82
Gapt,143
Gapvd1,14854
Gar1,5724
Garem,0
Gareml,9
Garnl3,1
Gars,30105
Gart,26911
Gas1,0
Gas2,158
Gas2l1,603
Gas2l2,19
Gas2l3,531
Gas5,27093
Gas6,0
Gas7,2040
Gas8,1616
Gast,0
Gata1,39
Gata2,0
Gata3,12
Gata4,16
Gata5,5
Gata5os,0
Gata6,11
Gatad1,5205
Gatad2a,17417
Gatad2b,10892
Gatb,1654
Gatc,3222
Gatm,0
Gatsl2,171
Gatsl3,198
Gba,2788
Gba2,1284
Gbas,1374
Gbe1,0
Gbf1,3131
Gbgt1,0
Gbp10,45
Gbp11,0
Gbp2,200
Gbp2b,14
Gbp3,804
Gbp4,1177
Gbp5,9
Gbp6,21
Gbp7,38
Gbp8,241
Gbp9,978
Gbx1,4
Gbx2,0
Gc,0
Gca,7
Gcat,1910
Gcc1,1582
Gcc2,5300
Gcdh,1069
Gcfc2,1038
Gcg,15
Gcgr,4
Gch1,706
Gchfr,68
Gck,5
Gckr,4
Gclc,27156
Gclm,9108
Gcm1,0
Gcm2,129
Gcn1l1,15161
Gcnt1,411
Gcnt2,0
Gcnt3,0
Gcnt4,0
Gcnt7,28
Gcsam,0
Gcsh,2670
Gda,0
Gdap1,0
Gdap10,848
Gdap1l1,2
Gdap2,2003
Gde1,3973
Gdf1,0
Gdf10,0
Gdf11,1179
Gdf15,5
Gdf2,2
Gdf3,0
Gdf5,0
Gdf6,0
Gdf7,16
Gdf9,11
Gdi1,2569
Gdi2,27768
Gdnf,0
Gdpd1,0
Gdpd2,2
Gdpd3,40
Gdpd4,0
Gdpd5,553
Gdpgp1,353
Gem,1568
Gemin2,1402
Gemin4,5957
Gemin5,16
Gemin6,2239
Gemin7,2166
Gemin8,479
Gen1,1988
Get4,3108
Gfap,0
Gfer,2147
Gfi1,426
Gfi1b,194
Gfm1,4836
Gfm2,3708
Gfod1,75
Gfod2,801
Gfpt1,11793
Gfpt2,4
Gfra1,0
Gfra2,0
Gfra3,0
Gfra4,0
Gfral,0
Gfy,0
Gga1,2237
Gga2,6324
Gga3,3747
Ggact,1289
Ggct,312
Ggcx,0
Ggh,4
Ggn,63
Ggnbp1,372
Ggnbp2,7908
Ggnbp2os,101
Ggps1,3157
Ggt1,196
Ggt5,1
Ggt6,4
Ggt7,173
Ggta1,2967
Gh,29
Ghdc,889
Ghitm,36466
Ghr,2
Ghrh,2
Ghrhr,0
Ghrl,740
Ghsr,0
Gid4,5162
Gid8,5246
Gif,0
Gigyf1,3723
Gigyf2,10648
Gimap1,4646
Gimap1os,83
Gimap3,63
Gimap4,76
Gimap5,2895
Gimap6,5118
Gimap7,131
Gimap8,1649
Gimap9,1858
Gin1,365
Ginm1,811
Gins1,1853
Gins2,2247
Gins3,1967
Gins4,3097
Gip,3
Gipc1,1169
Gipc2,6
Gipc3,64
Gipr,10
Git1,8741
Git2,3365
Gja1,502
Gja10,10
Gja3,0
Gja4,4
Gja5,0
Gja6,2
Gja8,4
Gjb1,0
Gjb2,3
Gjb3,7
Gjb4,0
Gjb5,9
Gjb6,0
Gjc1,0
Gjc2,4
Gjc3,0
Gjd2,0
Gjd3,5
Gjd4,0
Gje1,2
Gk2,0
Gk5,672
Gkap1,5
Gkn1,0
Gkn2,0
Gkn3,1
Gla,988
Glb1,5411
Glb1l,243
Glb1l2,0
Glb1l3,0
Glcci1,1420
Glce,2167
Gldc,155
Gldn,3
Gldnos,0
Gle1,3882
Glg1,10683
Gli1,15
Gli2,0
Gli3,0
Glipr1,11993
Glipr1l1,1
Glipr1l2,0
Glipr1l3,0
Glipr2,2883
Glis1,34
Glis2,1101
Glis3,0
Glmn,1469
Glmp,2965
Glo1,4104
Glod4,5222
Glod5,0
Glp1r,10
Glp2r,1
Glra1,0
Glra2,0
Glra3,0
Glra4,15
Glrb,0
Glrp1,120
Glrx,1140
Glrx2,916
Glrx3,6062
Glrx5,3879
Gls,27666
Gls2,126
Glt1d1,0
Glt28d2,0
Glt6d1,1
Glt8d1,1444
Glt8d2,20
Gltp,3071
Gltpd2,0
Gltscr1,1570
Gltscr1l,1449
Gltscr2,12011
Glud1,14130
Glul,1951
Glyat,0
Glyatl3,13
Glycam1,0
Glyctk,365
Glyr1,16938
Gm10000,0
Gm10007,0
Gm10012,0
Gm10013,0
Gm10015,4
Gm10024,0
Gm10029,8
Gm10030,1
Gm10033,214
Gm10036,1265
Gm10039,339
Gm10044,33
Gm10045,4
Gm10046,0
Gm10051,1
Gm10052,1753
Gm10054,2
Gm10057,0
Gm10058,0
Gm10059,11
Gm10064,0
Gm10068,7
Gm10069,17
Gm10071,4
Gm10073,61
Gm10076,88
Gm10080,147
Gm10081,0
Gm10086,52
Gm10087,0
Gm10093,150
Gm10094,19
Gm10096,0
Gm10100,0
Gm10104,0
Gm10112,0
Gm10116,1
Gm10120,4
Gm10123,103
Gm10125,4
Gm10126,0
Gm10130,679
Gm10131,887
Gm10132,4
Gm10136,10
Gm10142,0
Gm10144,0
Gm10145,1
Gm10146,10
Gm10147,0
Gm10154,1
Gm10157,2
Gm10161,0
Gm10169,13
Gm10171,5
Gm10175,11
Gm10177,1620
Gm10179,17
Gm10182,7
Gm10184,4
Gm10190,0
Gm10193,6
Gm10220,0
Gm10221,5
Gm10224,7
Gm10228,0
Gm10229,0
Gm10230,0
Gm10231,1
Gm10233,3
Gm10238,0
Gm10241,3
Gm10242,0
Gm10243,5
Gm10244,8
Gm10247,12
Gm10248,0
Gm10250,278
Gm10256,0
Gm10257,2
Gm10258,0
Gm10259,1
Gm10260,19
Gm10263,9
Gm10267,0
Gm10269,7
Gm10272,0
Gm10273,1
Gm10275,62
Gm10277,26
Gm10280,0
Gm10282,2
Gm10284,10
Gm10288,12
Gm10290,2
Gm10291,4
Gm10293,10
Gm10302,0
Gm10312,0
Gm10313,2
Gm10318,0
Gm10319,0
Gm10324,0
Gm10327,17
Gm10334,0
Gm10335,3
Gm10336,0
Gm10338,0
Gm10340,0
Gm10349,3
Gm10350,0
Gm10352,0
Gm10354,0
Gm10355,3
Gm10357,15
Gm10358,3
Gm10359,6
Gm10362,7
Gm10364,1
Gm10369,10
Gm10371,5
Gm10373,3
Gm10375,0
Gm10376,0
Gm10377,0
Gm10384,10
Gm10389,3
Gm10390,0
Gm10400,0
Gm10406,0
Gm10408,0
Gm10409,0
Gm10410,0
Gm10413,0
Gm10415,0
Gm10416,70
Gm10419,5
Gm10421,0
Gm10424,0
Gm1043,8
Gm10432,4
Gm10433,40
Gm10436,0
Gm10439,0
Gm10440,0
Gm10443,494
Gm10444,0
Gm10445,0
Gm1045,276
Gm10451,1561
Gm10466,0
Gm10471,0
Gm10474,22
Gm10477,0
Gm10479,0
Gm10480,181
Gm10481,7
Gm10486,0
Gm10487,0
Gm10488,0
Gm10494,0
Gm10505,0
Gm10509,170
Gm10510,0
Gm10512,0
Gm10516,12
Gm10532,0
Gm10536,2
Gm10538,0
Gm10548,0
Gm10549,6
Gm10556,0
Gm10560,27
Gm10561,13
Gm10566,10
Gm10573,0
Gm10575,2
Gm10578,0
Gm10584,0
Gm10591,0
Gm10603,44
Gm10610,0
Gm10614,29
Gm10615,126
Gm10619,0
Gm10634,0
Gm10635,0
Gm10636,0
Gm10637,0
Gm10638,2
Gm10639,0
Gm10640,2
Gm10648,0
Gm10649,0
Gm10651,2
Gm10653,16
Gm10654,239
Gm10658,42
Gm10662,0
Gm10665,0
Gm10666,0
Gm10668,0
Gm10670,0
Gm10677,0
Gm10681,0
Gm10684,0
Gm10687,0
Gm10689,16
Gm10693,17
Gm10696,0
Gm10697,0
Gm1070,0
Gm10705,9
Gm10706,0
Gm10709,7
Gm10710,0
Gm10712,1
Gm10714,3
Gm10731,0
Gm10732,0
Gm10745,0
Gm10747,0
Gm10754,0
Gm10760,0
Gm10767,36
Gm10768,25
Gm10778,23
Gm10782,0
Gm10784,0
Gm10785,80
Gm10787,0
Gm10789,0
Gm10790,200
Gm10791,6
Gm10804,0
Gm10814,6
Gm10819,11
Gm10823,0
Gm10824,0
Gm10825,0
Gm10832,120
Gm10845,6
Gm10847,15
Gm10848,0
Gm10851,0
Gm10855,0
Gm10857,1
Gm10860,0
Gm10863,144
Gm10865,10
Gm10872,0
Gm10910,7
Gm10913,4
Gm10916,40
Gm10921,0
Gm10922,0
Gm10923,0
Gm10931,0
Gm10941,2
Gm1096,0
Gm10961,7
Gm11007,0
Gm11009,17
Gm1110,0
Gm11100,3
Gm11110,230
Gm11127,7
Gm11128,0
Gm11149,0
Gm11166,5
Gm11184,0
Gm11185,4
Gm11186,0
Gm11189,5
Gm11190,3
Gm11198,0
Gm11201,82
Gm11205,5
Gm11211,0
Gm11213,1
Gm11214,0
Gm11217,0
Gm11218,0
Gm11220,0
Gm11221,2
Gm11223,5
Gm11227,0
Gm11228,0
Gm1123,5
Gm11231,0
Gm11236,0
Gm11237,0
Gm11240,0
Gm11249,25
Gm11256,0
Gm11258,3
Gm11264,0
Gm11269,0
Gm11270,0
Gm11273,15
Gm11278,0
Gm11281,1
Gm11295,0
Gm11307,2
Gm11318,0
Gm11321,0
Gm11335,0
Gm11336,2
Gm11342,12
Gm11343,0
Gm11345,5
Gm11346,4
Gm11349,292
Gm11351,2
Gm11353,0
Gm11361,32
Gm11386,0
Gm11397,0
Gm1140,0
Gm11401,3
Gm1141,0
Gm11413,2
Gm11418,0
Gm11419,0
Gm11423,210
Gm11426,0
Gm11427,1519
Gm11430,0
Gm11433,0
Gm11437,0
Gm11448,126
Gm11451,11
Gm11452,0
Gm11453,2
Gm11454,48
Gm11456,0
Gm11462,0
Gm11465,20
Gm11468,0
Gm11469,7
Gm11472,2
Gm11474,17
Gm11475,0
Gm11476,7
Gm11478,203
Gm11482,0
Gm11487,0
Gm11494,0
Gm11502,0
Gm11506,0
Gm11510,4
Gm11513,0
Gm11514,0
Gm11516,0
Gm11517,16
Gm11524,0
Gm11525,3
Gm11529,0
Gm11531,2
Gm11533,3
Gm11538,0
Gm11539,21
Gm11541,0
Gm11543,0
Gm11544,0
Gm11545,0
Gm11546,0
Gm11548,0
Gm11549,0
Gm11550,0
Gm11554,0
Gm11555,0
Gm11557,2
Gm11559,0
Gm11562,0
Gm11563,0
Gm11564,0
Gm11565,0
Gm11567,0
Gm11568,0
Gm11569,0
Gm11571,0
Gm11578,0
Gm11581,3
Gm11585,11
Gm11592,3
Gm11595,0
Gm11596,0
Gm11597,0
Gm11598,2
Gm11605,7
Gm11608,0
Gm11620,6
Gm11625,1
Gm11627,11
Gm11634,4
Gm11643,0
Gm11651,0
Gm11652,37
Gm11653,0
Gm11658,0
Gm11662,0
Gm11665,2
Gm11677,0
Gm11681,0
Gm11682,0
Gm11683,0
Gm11687,10
Gm11689,0
Gm11691,0
Gm11695,0
Gm11696,129
Gm11699,0
Gm11709,0
Gm11710,0
Gm11711,2
Gm11713,0
Gm11716,0
Gm11732,1
Gm11734,4
Gm11735,0
Gm11738,17
Gm11744,22
Gm11747,0
Gm11756,0
Gm11757,0
Gm11758,0
Gm11760,0
Gm11762,0
Gm11765,1
Gm11769,4
Gm11780,0
Gm11783,11
Gm11787,0
Gm11788,55
Gm11793,14
Gm11796,0
Gm11802,8
Gm11805,0
Gm11808,51
Gm11810,1
Gm11814,3
Gm11816,0
Gm11820,1
Gm11821,40
Gm11823,0
Gm11826,11
Gm11827,0
Gm11832,112
Gm11836,0
Gm11837,0
Gm11839,3
Gm11841,0
Gm11844,0
Gm11847,35
Gm11857,0
Gm11865,2
Gm11869,0
Gm11870,429
Gm11878,1
Gm11884,0
Gm11889,385
Gm11893,0
Gm11895,0
Gm11907,0
Gm11908,0
Gm11917,0
Gm11920,0
Gm11922,0
Gm11927,0
Gm11929,0
Gm11930,0
Gm11931,0
Gm11937,0
Gm11938,0
Gm11942,6
Gm11944,131
Gm11946,2
Gm11951,2
Gm11953,27
Gm11956,3
Gm11957,11
Gm11958,0
Gm11959,0
Gm11960,7
Gm11961,0
Gm11963,24
Gm11964,1
Gm11967,0
Gm11974,3475
Gm11978,2
Gm11980,0
Gm11981,0
Gm11985,0
Gm11992,0
Gm11993,4
Gm11996,1
Gm11998,618
Gm11999,6
Gm12,0
Gm12002,0
Gm12011,0
Gm12012,0
Gm12017,3
Gm12018,0
Gm12019,0
Gm12022,0
Gm12026,0
Gm12033,6
Gm12034,8
Gm12040,2
Gm12046,0
Gm12052,0
Gm12056,0
Gm12058,9
Gm12059,22
Gm12060,4
Gm12066,33
Gm12069,0
Gm12070,1
Gm12082,0
Gm12087,0
Gm12091,4
Gm12092,108
Gm12103,6
Gm12107,2
Gm12108,0
Gm12109,0
Gm12110,0
Gm12111,0
Gm12115,6
Gm12117,0
Gm12119,0
Gm12121,1
Gm12128,0
Gm12130,0
Gm12132,0
Gm12138,1
Gm12141,89
Gm12142,0
Gm12153,0
Gm12159,0
Gm12163,6
Gm12164,13
Gm12165,0
Gm12166,240
Gm12167,0
Gm12168,108
Gm12169,0
Gm12171,0
Gm12174,72
Gm12182,8
Gm12184,8
Gm12185,31
Gm12187,3
Gm12188,11
Gm12191,134
Gm12192,1
Gm12196,8
Gm12216,5
Gm12219,0
Gm12222,0
Gm12223,12
Gm12226,142
Gm12235,4
Gm12236,0
Gm12238,12
Gm12245,0
Gm12247,8
Gm12248,26
Gm12250,0
Gm12251,3
Gm12253,0
Gm12266,2
Gm12267,0
Gm12268,0
Gm12271,0
Gm12273,0
Gm12279,30
Gm12286,4
Gm12289,2
Gm12290,0
Gm12292,0
Gm12295,0
Gm12297,0
Gm12298,0
Gm12300,0
Gm12302,0
Gm12312,0
Gm12315,0
Gm12318,0
Gm12320,0
Gm12322,2
Gm12326,0
Gm12335,1
Gm12338,40
Gm12341,0
Gm12344,1
Gm12346,49
Gm12348,0
Gm12349,0
Gm12350,0
Gm12354,0
Gm12359,39
Gm12362,0
Gm12366,17
Gm12371,0
Gm12374,0
Gm12381,0
Gm12384,0
Gm12385,0
Gm12396,3
Gm12397,3
Gm12403,11
Gm12404,3
Gm12405,0
Gm12407,7
Gm12408,3
Gm12409,0
Gm12411,2
Gm12414,0
Gm12416,60
Gm12418,3
Gm12426,0
Gm12429,0
Gm12430,6
Gm12436,0
Gm12440,0
Gm12444,22
Gm12445,2209
Gm12447,1
Gm12451,0
Gm12452,0
Gm12460,0
Gm12461,0
Gm12463,7
Gm12464,6
Gm12466,0
Gm12467,0
Gm12468,3
Gm12474,16
Gm12486,0
Gm12496,1
Gm12497,1
Gm12500,0
Gm12501,0
Gm12503,0
Gm12504,23
Gm12505,0
Gm12506,0
Gm12508,1
Gm12511,0
Gm12519,0
Gm12522,32
Gm12530,1
Gm12532,0
Gm12536,0
Gm12537,8
Gm12538,1
Gm12539,0
Gm12540,0
Gm12569,760
Gm12570,0
Gm12576,23
Gm12579,0
Gm12582,0
Gm12583,0
Gm12585,0
Gm12586,9
Gm12589,0
Gm12591,0
Gm12596,4
Gm12598,0
Gm12602,0
Gm12603,0
Gm12606,0
Gm12609,128
Gm12610,131
Gm12611,0
Gm12612,0
Gm12613,0
Gm12614,0
Gm12615,0
Gm12616,0
Gm12617,0
Gm12618,0
Gm12620,0
Gm12621,0
Gm12622,0
Gm12623,4
Gm12624,0
Gm12625,0
Gm12626,0
Gm12627,0
Gm12628,0
Gm12630,4
Gm12632,0
Gm12633,0
Gm12634,0
Gm12638,0
Gm12641,0
Gm12644,0
Gm12650,0
Gm12657,14
Gm12664,6
Gm12666,3
Gm12669,367
Gm12671,6
Gm12678,2
Gm12684,0
Gm12691,0
Gm12693,15
Gm12695,0
Gm12696,600
Gm12700,0
Gm12707,0
Gm12709,1
Gm12715,21
Gm12716,0
Gm12718,0
Gm12722,0
Gm12725,0
Gm12728,0
Gm12733,0
Gm12738,0
Gm12740,0
Gm12741,0
Gm12750,6
Gm12751,736
Gm12755,0
Gm12757,0
Gm12758,14
Gm12774,21
Gm12781,2
Gm12784,0
Gm12786,134
Gm12787,0
Gm12789,0
Gm12794,0
Gm12799,18
Gm128,2
Gm12800,0
Gm12807,23
Gm12813,0
Gm12814,0
Gm12816,9
Gm12817,0
Gm12819,0
Gm12829,0
Gm12830,0
Gm12833,0
Gm12842,0
Gm12851,0
Gm12852,1
Gm12853,12
Gm12857,0
Gm12859,0
Gm12864,0
Gm12866,0
Gm12870,14
Gm12873,3
Gm12874,0
Gm12880,0
Gm12881,0
Gm12882,0
Gm12886,0
Gm12887,0
Gm12888,0
Gm12892,0
Gm12897,0
Gm12900,0
Gm12901,0
Gm12906,17
Gm12907,0
Gm12911,0
Gm12912,1
Gm12915,13
Gm12916,0
Gm12918,3
Gm12919,1
Gm12922,4
Gm12924,0
Gm12925,0
Gm12927,0
Gm12933,2
Gm12942,548
Gm12943,0
Gm12947,0
Gm12956,0
Gm12957,0
Gm12963,0
Gm12966,749
Gm12967,0
Gm12969,0
Gm12976,0
Gm12977,7
Gm12983,0
Gm12984,9
Gm12988,0
Gm12989,1
Gm12992,63
Gm12996,21
Gm13001,0
Gm13003,0
Gm13007,0
Gm13021,0
Gm13023,2
Gm13025,0
Gm13031,0
Gm13032,0
Gm13034,1
Gm13039,5
Gm13040,0
Gm13041,0
Gm13042,1
Gm13043,0
Gm13047,0
Gm13049,0
Gm1305,6
Gm13051,0
Gm13056,0
Gm13057,0
Gm13067,16
Gm13076,0
Gm13078,0
Gm13080,0
Gm13082,0
Gm13083,0
Gm13084,0
Gm13088,0
Gm13089,0
Gm13100,0
Gm13101,0
Gm13102,0
Gm13103,0
Gm13111,0
Gm13119,0
Gm13124,0
Gm13125,0
Gm13126,1
Gm13127,22
Gm13128,0
Gm13133,0
Gm13135,0
Gm13136,26
Gm13137,0
Gm13139,25
Gm13140,9
Gm13144,0
Gm13148,1
Gm13152,0
Gm13154,0
Gm13157,687
Gm13160,5
Gm13161,0
Gm13167,0
Gm13171,0
Gm13177,0
Gm13178,0
Gm13179,8
Gm13181,40
Gm13182,0
Gm13192,6
Gm13194,31
Gm13197,0
Gm13198,0
Gm13199,124
Gm13201,1
Gm13202,6
Gm13212,446
Gm13213,2
Gm13215,2
Gm13216,0
Gm13219,0
Gm1322,0
Gm13226,3
Gm13227,0
Gm13232,0
Gm13234,7
Gm13237,0
Gm13238,3
Gm13240,0
Gm13241,125
Gm13242,2
Gm13243,45
Gm13247,1
Gm13248,17
Gm13249,0
Gm13251,24
Gm13257,0
Gm13261,0
Gm13262,6
Gm13264,0
Gm13266,0
Gm13267,0
Gm13268,2
Gm13269,0
Gm13271,0
Gm13272,0
Gm13275,0
Gm13276,0
Gm13277,0
Gm13278,0
Gm13279,0
Gm13281,0
Gm13282,0
Gm13283,0
Gm13284,0
Gm13285,0
Gm13286,0
Gm13287,0
Gm13288,0
Gm13289,0
Gm13290,0
Gm13292,10
Gm13293,0
Gm13296,0
Gm13298,0
Gm13301,0
Gm13304,0
Gm13305,0
Gm13306,0
Gm13308,0
Gm13309,0
Gm13310,0
Gm13315,0
Gm13321,0
Gm13325,0
Gm13326,0
Gm13328,6
Gm13337,5
Gm13338,0
Gm13348,43
Gm13360,0
Gm13363,2
Gm13365,30
Gm13368,0
Gm13372,0
Gm13373,0
Gm13375,96
Gm13383,2
Gm13386,2
Gm13387,0
Gm13388,24
Gm13394,11
Gm13398,4
Gm13403,0
Gm13408,10
Gm13409,0
Gm13413,3
Gm13414,1
Gm13415,0
Gm13418,4
Gm13420,10
Gm13422,1
Gm13429,5
Gm13436,38
Gm13443,275
Gm13445,0
Gm13446,0
Gm13450,5
Gm13453,6
Gm13454,0
Gm13456,250
Gm13458,0
Gm13461,42
Gm13464,6
Gm13466,1
Gm13470,12
Gm13477,148
Gm13478,0
Gm13479,0
Gm13481,0
Gm13483,2
Gm13486,0
Gm13487,0
Gm13490,0
Gm13493,16
Gm13497,0
Gm13498,12
Gm13501,0
Gm13503,0
Gm13506,0
Gm13509,181
Gm13510,0
Gm13530,0
Gm13531,0
Gm13534,0
Gm13539,2
Gm13544,0
Gm13546,22
Gm13547,5
Gm13549,0
Gm13551,0
Gm13552,2
Gm13559,0
Gm13561,134
Gm13562,146
Gm13570,2
Gm13571,2
Gm13572,1
Gm13573,6
Gm13575,0
Gm13578,41
Gm13580,0
Gm13582,0
Gm13584,2
Gm13588,0
Gm13592,0
Gm13597,0
Gm13599,0
Gm136,2
Gm13600,0
Gm13601,0
Gm13605,0
Gm13609,2
Gm13611,10
Gm13612,1
Gm13623,1
Gm13629,0
Gm13630,0
Gm13642,3
Gm13649,0
Gm13651,5
Gm13652,0
Gm13657,44
Gm13665,3
Gm13666,0
Gm13668,0
Gm13669,4
Gm13674,0
Gm13675,0
Gm13679,0
Gm13680,48
Gm13687,1
Gm13688,0
Gm13691,0
Gm13693,0
Gm13694,0
Gm13695,0
Gm13696,0
Gm13697,0
Gm13698,0
Gm13700,0
Gm13707,188
Gm13709,0
Gm13710,6
Gm13712,0
Gm13714,0
Gm13715,0
Gm13717,0
Gm13721,0
Gm13726,0
Gm13730,0
Gm13742,0
Gm13743,0
Gm13748,0
Gm13749,0
Gm13750,1
Gm13752,0
Gm13769,0
Gm13770,0
Gm13772,0
Gm13773,0
Gm13782,4
Gm13785,8
Gm13787,0
Gm13788,0
Gm13790,0
Gm13791,0
Gm13794,0
Gm13799,0
Gm13803,9
Gm13807,21
Gm13810,0
Gm13812,0
Gm13813,0
Gm13817,0
Gm13830,24
Gm13840,9
Gm13841,5
Gm13847,0
Gm13848,0
Gm13853,0
Gm13857,0
Gm13858,0
Gm13861,0
Gm13864,11
Gm13866,0
Gm13869,0
Gm13870,2
Gm13871,0
Gm13880,4
Gm13882,3
Gm13884,4
Gm13889,4
Gm13910,8
Gm13912,0
Gm13923,0
Gm13930,0
Gm13935,0
Gm13937,0
Gm13939,0
Gm13941,0
Gm13944,0
Gm13964,0
Gm13974,0
Gm13975,0
Gm13982,0
Gm13985,0
Gm13986,0
Gm13990,0
Gm13991,5
Gm14005,162
Gm14006,0
Gm14009,237
Gm14010,4
Gm14015,0
Gm14016,0
Gm14023,6
Gm14025,4
Gm14026,39
Gm14028,0
Gm14034,0
Gm14035,0
Gm14038,61
Gm14040,0
Gm14041,0
Gm14046,63
Gm14048,168
Gm14051,3
Gm14055,0
Gm14056,0
Gm14057,39
Gm14058,0
Gm14061,0
Gm14062,0
Gm14064,0
Gm14065,0
Gm14082,0
Gm14085,0
Gm14089,0
Gm14092,0
Gm14111,9
Gm14113,0
Gm14114,0
Gm14122,6
Gm14124,862
Gm14125,4
Gm14129,0
Gm14130,2
Gm14133,0
Gm14137,90
Gm14139,876
Gm14141,0
Gm14144,0
Gm14147,0
Gm14148,0
Gm14149,6
Gm14151,0
Gm14164,0
Gm14165,21
Gm14167,30
Gm14169,0
Gm14175,0
Gm14197,0
Gm14204,0
Gm14207,4
Gm14210,0
Gm14214,0
Gm14216,0
Gm14227,0
Gm14230,314
Gm14231,1
Gm14232,20
Gm14240,0
Gm14248,0
Gm14249,0
Gm14251,1
Gm14253,7
Gm14263,0
Gm14264,0
Gm14270,635
Gm14273,6
Gm14274,0
Gm14284,256
Gm14285,0
Gm14288,0
Gm14294,0
Gm14295,236
Gm14303,87
Gm14305,376
Gm14306,0
Gm14308,0
Gm14317,0
Gm14321,29
Gm14322,568
Gm14323,3
Gm14325,856
Gm14326,600
Gm14327,5
Gm14335,10
Gm14342,0
Gm14344,1
Gm14345,0
Gm14346,0
Gm14347,0
Gm14351,0
Gm14367,0
Gm14371,0
Gm14374,0
Gm14377,2
Gm14379,0
Gm14391,1
Gm14393,86
Gm14403,166
Gm14405,4
Gm14408,2
Gm14409,105
Gm14410,441
Gm14412,591
Gm14414,1
Gm14419,4
Gm14420,706
Gm14427,2
Gm14431,0
Gm14434,0
Gm14435,0
Gm14437,0
Gm14440,0
Gm14441,5
Gm14446,0
Gm14450,0
Gm14458,0
Gm14459,0
Gm14461,0
Gm14464,2
Gm14472,44
Gm14473,0
Gm14474,0
Gm14475,0
Gm14476,0
Gm14477,0
Gm14478,0
Gm14479,0
Gm14480,0
Gm14482,0
Gm14483,0
Gm14484,0
Gm14485,0
Gm14486,6
Gm14487,0
Gm14488,0
Gm14496,0
Gm14499,0
Gm14501,0
Gm14502,0
Gm14506,3
Gm14511,0
Gm14517,0
Gm14525,0
Gm14532,2
Gm14538,0
Gm14539,3
Gm14548,53
Gm14562,0
Gm14563,0
Gm14567,0
Gm14569,0
Gm14578,0
Gm14579,0
Gm14585,0
Gm14586,44
Gm14590,0
Gm14594,0
Gm14595,0
Gm14596,0
Gm14598,0
Gm14599,0
Gm14615,0
Gm14616,0
Gm14620,18
Gm14621,0
Gm14622,0
Gm14623,0
Gm14625,0
Gm14630,0
Gm14632,0
Gm14634,2
Gm14635,0
Gm14637,0
Gm14639,26
Gm14642,0
Gm14652,0
Gm14660,0
Gm14664,0
Gm14674,0
Gm14676,0
Gm14680,445
Gm14685,1
Gm14692,0
Gm14696,0
Gm14698,20
Gm14710,0
Gm14718,0
Gm14719,1
Gm14725,0
Gm14730,9
Gm14743,0
Gm14744,0
Gm14750,0
Gm14752,0
Gm14758,0
Gm14760,3
Gm14762,0
Gm14768,0
Gm14769,0
Gm14781,0
Gm14783,0
Gm14784,0
Gm14808,0
Gm14812,1
Gm14819,0
Gm14826,0
Gm14827,6
Gm14843,4
Gm14850,0
Gm14851,0
Gm14858,0
Gm14859,1
Gm14861,0
Gm14865,0
Gm14877,0
Gm14901,0
Gm14902,0
Gm14903,0
Gm14911,0
Gm14920,0
Gm14921,0
Gm14925,0
Gm14926,0
Gm14936,0
Gm14950,0
Gm14957,0
Gm14991,0
Gm15006,0
Gm15008,1
Gm15013,2
Gm15023,0
Gm15026,0
Gm15030,0
Gm15032,0
Gm15043,0
Gm15056,0
Gm15074,0
Gm15075,0
Gm15080,0
Gm15083,0
Gm15085,0
Gm15090,0
Gm15091,0
Gm15093,0
Gm15094,0
Gm15095,0
Gm15097,0
Gm15104,2
Gm15106,0
Gm15107,0
Gm15109,0
Gm15112,0
Gm15113,0
Gm15114,0
Gm15126,0
Gm15127,0
Gm15128,0
Gm15131,0
Gm15133,20
Gm15140,0
Gm15141,0
Gm15142,0
Gm15143,0
Gm15148,2
Gm15151,0
Gm15159,0
Gm15163,22
Gm15165,0
Gm15171,0
Gm15173,0
Gm15179,0
Gm15186,30
Gm15187,0
Gm15190,27
Gm15191,4
Gm15195,0
Gm15196,0
Gm15199,0
Gm15201,4
Gm15209,0
Gm15210,551
Gm15217,0
Gm15223,2
Gm15230,2
Gm15232,11
Gm15241,0
Gm15245,93
Gm15264,0
Gm15266,0
Gm15267,3
Gm1527,0
Gm15279,0
Gm15283,31
Gm15284,0
