gene_id,Satrom-mRNA-3hC_GGCTAC_L003_001
LOC105245614,0
LOC105245615,0
LOC105245616,26
LOC105245617,0
LOC105245618,0
LOC105245619,0
LOC105245620,0
LOC105245621,0
LOC105245622,0
LOC105245623,0
LOC105245624,0
LOC105245625,0
LOC105245626,7
LOC105245627,6
LOC105245628,0
LOC105245629,0
LOC105245630,0
LOC105245631,0
LOC105245632,24
LOC105245633,2
LOC105245634,0
LOC105245635,0
LOC105245636,0
LOC105245637,9
LOC105245638,0
LOC105245639,0
LOC105245640,2
LOC105245641,0
LOC105245642,42
LOC105245643,0
LOC105245644,0
LOC105245645,0
LOC105245646,0
LOC105245647,0
LOC105245648,0
LOC105245649,2
LOC105245650,109
LOC105245651,11
LOC105245652,0
LOC105245653,0
LOC105245655,0
LOC105245657,1
LOC105245658,0
LOC105245659,0
LOC105245661,0
LOC105245662,0
LOC105245663,0
LOC105245664,0
LOC105245665,0
LOC105245666,0
LOC105245667,0
LOC105245668,0
LOC105245669,0
LOC105245670,0
LOC105245672,0
LOC105245673,0
LOC105245674,0
LOC105245675,0
LOC105245676,0
LOC105245677,8
LOC105245678,0
LOC105245679,0
LOC105245680,0
LOC105245681,26
LOC105245682,0
LOC105245683,0
LOC105245684,0
LOC105245688,0
LOC105245689,0
LOC105245690,0
LOC105245691,0
LOC105245692,0
LOC105245693,6
LOC105245694,0
LOC105245695,0
LOC105245696,0
LOC105245697,3
LOC105245698,0
LOC105245699,0
LOC105245700,0
LOC105245701,0
LOC105245702,12
LOC105245705,4
LOC105245706,6
LOC105245707,10
LOC105245708,0
LOC105245709,4
LOC105245710,0
LOC105245711,2
LOC105245712,74
LOC105245713,22
LOC105245714,168
LOC105245715,2
LOC105245716,0
LOC105245717,0
LOC105245718,0
LOC105245719,0
LOC105245720,103
LOC105245722,3
LOC105245723,0
LOC105245724,2
LOC105245727,0
LOC105245729,0
LOC105245730,0
LOC105245731,0
LOC105245732,0
LOC105245733,0
LOC105245734,0
LOC105245735,0
LOC105245736,0
LOC105245737,0
LOC105245738,0
LOC105245739,0
LOC105245740,0
LOC105245741,0
LOC105245742,0
LOC105245743,0
LOC105245744,1
LOC105245745,0
LOC105245746,3
LOC105245747,0
LOC105245748,0
LOC105245749,0
LOC105245750,0
LOC105245751,0
LOC105245752,0
LOC105245753,0
LOC105245754,0
LOC105245755,99
LOC105245756,0
LOC105245757,13
LOC105245758,0
LOC105245759,0
LOC105245760,0
LOC105245761,0
LOC105245762,1
LOC105245763,525
LOC105245764,0
LOC105245765,4
LOC105245766,0
LOC105245767,0
LOC105245768,0
LOC105245769,0
LOC105245770,0
LOC105245771,0
LOC105245772,0
LOC105245773,0
LOC105245774,35
LOC105245775,0
LOC105245776,0
LOC105245777,28
LOC105245778,0
LOC105245779,0
LOC105245780,0
LOC105245781,4
LOC105245782,0
LOC105245783,1
LOC105245784,0
LOC105245785,0
LOC105245786,0
LOC105245787,10
LOC105245788,133
LOC105245789,0
LOC105245790,0
LOC105245791,4
LOC105245792,0
LOC105245793,0
LOC105245794,0
LOC105245795,0
LOC105245796,1
LOC105245797,0
LOC105245798,0
LOC105245799,0
LOC105245800,0
LOC105245801,0
LOC105245802,0
LOC105245803,0
LOC105245804,0
LOC105245805,0
LOC105245806,0
LOC105245807,0
LOC105245808,51
LOC105245809,0
LOC105245810,0
LOC105245811,6
LOC105245812,0
LOC105245813,0
LOC105245814,0
LOC105245815,0
LOC105245816,1
LOC105245817,2
LOC105245818,0
LOC105245819,4
LOC105245820,0
LOC105245821,2
LOC105245822,0
LOC105245823,5
LOC105245824,0
LOC105245825,0
LOC105245826,0
LOC105245827,0
LOC105245828,0
LOC105245829,0
LOC105245830,0
LOC105245831,0
LOC105245832,0
LOC105245833,5
LOC105245834,8
LOC105245835,14
LOC105245836,0
LOC105245837,0
LOC105245838,0
LOC105245839,0
LOC105245840,74
LOC105245841,0
LOC105245842,0
LOC105245843,0
LOC105245844,0
LOC105245845,0
LOC105245846,8
LOC105245847,0
LOC105245848,0
LOC105245849,0
LOC105245850,0
LOC105245851,0
LOC105245852,0
LOC105245853,0
LOC105245854,0
LOC105245855,0
LOC105245856,0
LOC105245857,0
LOC105245858,144
LOC105245859,0
LOC105245860,8
LOC105245861,0
LOC105245862,0
LOC105245863,0
LOC105245864,0
LOC105245865,6
LOC105245866,1
LOC105245867,0
LOC105245868,4
LOC105245869,0
LOC105245870,0
LOC105245871,0
LOC105245872,0
LOC105245873,4
LOC105245874,7
LOC105245875,0
LOC105245876,0
LOC105245877,9
LOC105245878,0
LOC105245879,0
LOC105245880,0
LOC105245881,0
LOC105245882,11
LOC105245883,1
LOC105245884,29
LOC105245885,0
LOC105245886,0
LOC105245887,0
LOC105245888,0
LOC105245889,0
LOC105245890,0
LOC105245891,0
LOC105245892,0
LOC105245893,0
LOC105245894,0
LOC105245895,0
LOC105245896,0
LOC105245897,0
LOC105245898,0
LOC105245899,1
LOC105245900,0
LOC105245901,0
LOC105245902,0
LOC105245903,0
LOC105245904,0
LOC105245905,35
LOC105245906,0
LOC105245907,20
LOC105245908,0
LOC105245909,0
LOC105245910,0
LOC105245911,213
LOC105245912,27
LOC105245913,0
LOC105245914,0
LOC105245915,91
LOC105245916,0
LOC105245917,0
LOC105245918,4
LOC105245919,0
LOC105245920,3
LOC105245921,0
LOC105245922,0
LOC105245923,0
LOC105245924,0
LOC105245925,0
LOC105245926,0
LOC105245927,0
LOC105245928,0
LOC105245929,0
LOC105245930,1
LOC105245931,0
LOC105245937,0
LOC105245938,1
LOC105245939,0
LOC105245940,0
LOC105245941,0
LOC105245942,0
LOC105245943,0
LOC105245944,7
LOC105245945,0
LOC105245946,0
LOC105245947,0
LOC105245948,0
LOC105245949,2
LOC105245950,0
LOC105245951,16
LOC105245952,0
LOC105245953,44
LOC105245954,0
LOC105245955,0
LOC105245956,20
LOC105245957,0
LOC105245958,0
LOC105245959,0
LOC105245960,9
LOC105245961,6
LOC105245962,1
LOC105245963,0
LOC105245964,0
LOC105245965,0
LOC105245966,0
LOC105245967,109
LOC105245968,0
LOC105245969,0
LOC105245970,0
LOC105245971,0
LOC105245972,0
LOC105245973,0
LOC105245974,2
LOC105245975,0
LOC105245976,0
LOC105245977,0
LOC105245978,0
LOC105245979,0
LOC105245980,0
LOC105245981,0
LOC105245982,3
LOC105245983,6
LOC105245984,0
LOC105245985,0
LOC105245986,0
LOC105245987,2
LOC105245988,2
LOC105245989,6
LOC105245990,1
LOC105245991,6
LOC105245992,0
LOC105245993,39
LOC105245994,0
LOC105245995,0
LOC105245996,0
LOC105245997,7
LOC105245998,18
LOC105245999,0
LOC105246000,0
LOC105246001,0
LOC105246002,11
LOC105246003,2
LOC105246004,2
LOC105246005,0
LOC105246006,0
LOC105246007,0
LOC105246008,0
LOC105246009,0
LOC105246010,0
LOC105246011,0
LOC105246012,22
LOC105246013,0
LOC105246014,0
LOC105246015,1
LOC105246016,19
LOC105246017,0
LOC105246018,0
LOC105246019,0
LOC105246020,0
LOC105246021,4
LOC105246022,233
LOC105246023,2
LOC105246024,47
LOC105246025,2
LOC105246026,0
LOC105246027,0
LOC105246028,0
LOC105246029,16
LOC105246030,2
LOC105246031,0
LOC105246032,0
LOC105246033,12
LOC105246034,2
LOC105246035,83
LOC105246036,2
LOC105246037,0
LOC105246038,0
LOC105246039,0
LOC105246040,0
LOC105246041,0
LOC105246042,0
LOC105246043,0
LOC105246044,1
LOC105246045,0
LOC105246046,4
LOC105246047,8
LOC105246048,0
LOC105246049,91
LOC105246057,3
LOC105246058,13
LOC105246059,17
LOC105246060,0
LOC105246061,105
LOC105246062,14
LOC105246063,355
LOC105246064,0
LOC105246065,177
LOC105246066,0
LOC105246067,0
LOC105246068,0
LOC105246069,0
LOC105246070,7
LOC105246071,8
LOC105246072,0
LOC105246073,0
LOC105246074,0
LOC105246075,0
LOC105246076,1
LOC105246077,2
LOC105246078,0
LOC105246079,0
LOC105246080,0
LOC105246081,0
LOC105246082,0
LOC105246083,180
LOC105246084,0
LOC105246085,0
LOC105246086,0
LOC105246087,0
LOC105246088,0
LOC105246089,0
LOC105246090,0
LOC105246091,0
LOC105246092,0
LOC105246093,0
LOC105246094,0
LOC105246095,0
LOC105246096,0
LOC105246097,2
LOC105246098,33
LOC105246099,184
LOC105246100,0
LOC105246101,4
LOC105246102,164
LOC105246103,0
LOC105246104,0
LOC105246105,0
LOC105246106,0
LOC105246107,614
LOC105246108,2
LOC105246109,2
LOC105246110,0
LOC105246111,42
LOC105246112,0
LOC105246113,0
LOC105246114,133
LOC105246115,0
LOC105246116,0
LOC105246117,0
LOC105246118,0
LOC105246119,0
LOC105246120,55
LOC105246121,0
LOC105246122,4
LOC105246123,0
LOC105246124,0
LOC105246125,0
LOC105246126,0
LOC105246127,0
LOC105246128,0
LOC105246129,0
LOC105246130,0
LOC105246131,0
LOC105246132,0
LOC105246133,0
LOC105246134,0
LOC105246135,0
LOC105246136,0
LOC105246137,0
LOC105246138,0
LOC105246139,0
LOC105246140,0
LOC105246142,0
LOC105246143,0
LOC105246144,0
LOC105246145,0
LOC105246146,0
LOC105246147,0
LOC105246148,0
LOC105246149,0
LOC105246150,0
LOC105246151,2
LOC105246152,0
LOC105246153,0
LOC105246154,0
LOC105246155,0
LOC105246156,0
LOC105246157,0
LOC105246158,0
LOC105246159,25
LOC105246160,2
LOC105246161,0
LOC105246162,0
LOC105246163,0
LOC105246164,26
LOC105246165,0
LOC105246166,0
LOC105246167,6
LOC105246168,0
LOC105246169,0
LOC105246170,0
LOC105246171,0
LOC105246172,1
LOC105246173,0
LOC105246174,0
LOC105246175,0
LOC105246176,0
LOC105246177,0
LOC105246178,0
LOC105246179,0
LOC105246180,9
LOC105246181,0
LOC105246182,0
LOC105246183,0
LOC105246184,6
LOC105246185,0
LOC105246186,7
LOC105246187,1
LOC105246188,2
LOC105246189,8
LOC105246190,2
LOC105246191,0
LOC105246192,0
LOC105246193,0
LOC105246194,0
LOC105246195,0
LOC105246196,4
LOC105246197,0
LOC105246216,0
LOC105246217,2
LOC105246218,0
LOC105246219,2
LOC105246220,0
LOC105246221,0
LOC105246222,0
LOC105246223,0
LOC105246224,4
LOC105246225,0
LOC105246226,0
LOC105246227,0
LOC105246228,1
LOC105246229,0
LOC105246230,0
LOC105246231,0
LOC105246232,27
LOC105246233,0
LOC105246234,0
LOC105246235,0
LOC105246236,1
LOC105246237,23
LOC105246238,0
LOC105246239,0
LOC105246240,0
LOC105246241,90
LOC105246242,9
LOC105246243,0
LOC105246244,0
LOC105246245,6
LOC105246246,0
LOC105246247,9
LOC105246248,0
LOC105246249,0
LOC105246250,0
LOC105246251,0
LOC105246252,4
LOC105246253,4
LOC105246254,0
LOC105246255,0
LOC105246256,0
LOC105246257,2
LOC105246258,0
LOC105246259,0
LOC105246260,0
LOC105246261,23
LOC105246262,2
LOC105246263,0
LOC105246264,0
LOC105246265,0
LOC105246266,0
LOC105246267,0
LOC105246268,0
LOC105246269,0
LOC105246270,0
LOC105246271,0
LOC105246272,0
LOC105246273,0
LOC105246274,34
LOC105246275,0
LOC105246276,0
LOC105246277,0
LOC105246278,684
LOC105246279,2
LOC105246280,0
LOC105246281,0
LOC105246282,12
LOC105246283,0
LOC105246284,0
LOC105246285,2
LOC105246286,0
LOC105246287,0
LOC105246288,0
LOC105246289,2
LOC105246290,0
LOC105246291,0
LOC105246292,121
LOC105246293,0
LOC105246294,0
LOC105246295,0
LOC105246296,0
LOC105246297,0
LOC105246298,21
LOC105246299,6
LOC105246300,2
LOC105246301,0
LOC105246302,0
LOC105246303,9
LOC105246304,0
LOC105246305,0
LOC105246306,5
LOC105246307,0
LOC105246308,9
LOC105246309,0
LOC105246310,0
LOC105246311,0
LOC105246312,0
LOC105246313,0
LOC105246314,0
LOC105246315,0
LOC105246316,30
LOC105246317,27
LOC105246318,6
LOC105246319,4
LOC105246320,86
LOC105246321,0
LOC105246322,0
LOC105246323,0
LOC105246324,0
LOC105246325,0
LOC105246326,0
LOC105246327,0
LOC105246328,0
LOC105246329,0
LOC105246330,0
LOC105246331,0
LOC105246332,4
LOC105246333,6
LOC105246334,4
LOC105246335,0
LOC105246336,5
LOC105246337,0
LOC105246338,2
LOC105246339,5
LOC105246340,0
LOC105246341,0
LOC105246342,0
LOC105246343,0
LOC105246344,0
LOC105246345,3
LOC105246346,2
LOC105246347,0
LOC105246348,2
LOC105246349,0
LOC105246350,35
LOC105246351,2
LOC105246352,0
LOC105246353,0
LOC105246354,0
LOC105246355,0
LOC105246356,1
LOC105246357,1
LOC105246358,0
LOC105246359,0
LOC105246360,0
LOC105246361,0
LOC105246362,0
LOC105246363,14
LOC105246364,0
LOC105246365,0
LOC105246366,23
LOC105246367,0
LOC105246368,0
LOC105246369,4
LOC105246370,0
LOC105246371,0
LOC105246372,0
LOC105246373,0
LOC105246374,0
LOC105246375,2
LOC105246376,0
LOC105246377,0
LOC105246378,0
LOC105246379,0
LOC105246380,0
LOC105246381,2
LOC105246383,20
LOC105246385,0
LOC105246386,0
LOC105246387,0
LOC105246388,13
LOC105246389,136
LOC105246390,14
LOC105246391,0
LOC105246392,0
LOC105246393,0
LOC105246394,0
LOC105246395,0
LOC105246396,31
LOC105246397,7
LOC105246398,0
LOC105246399,0
LOC105246400,0
LOC105246401,0
LOC105246402,0
LOC105246403,0
LOC105246404,10
LOC105246405,6
LOC105246406,0
LOC105246407,0
LOC105246408,8
LOC105246409,2
LOC105246410,2
LOC105246412,2
LOC105246413,2
LOC105246414,2
LOC105246415,3
LOC105246416,0
LOC105246417,0
LOC105246418,0
LOC105246419,0
LOC105246420,0
LOC105246421,0
LOC105246422,0
LOC105246423,6
LOC105246424,0
LOC105246425,0
LOC105246426,0
LOC105246427,0
LOC105246428,0
LOC105246429,17
LOC105246430,0
LOC105246431,0
LOC105246432,0
LOC105246433,0
LOC105246434,0
LOC105246435,0
LOC105246436,0
LOC105246437,0
LOC105246438,0
LOC105246439,0
LOC105246440,0
LOC105246441,0
LOC105246442,0
LOC105246443,2
LOC105246444,0
LOC105246445,0
LOC105246446,0
LOC105246447,0
LOC105246448,0
LOC105246449,0
LOC105246450,3
LOC105246451,9
LOC105246452,57
LOC105246453,0
LOC105246454,0
LOC105246455,0
LOC105246456,0
LOC105246457,1
LOC105246458,0
LOC105246459,0
LOC105246460,2
LOC105246461,0
LOC105246462,0
LOC105246463,0
LOC105246464,0
LOC105246465,0
LOC105246466,0
LOC105246467,0
LOC105246468,0
LOC105246469,1
LOC105246470,0
LOC105246471,0
LOC105246472,5
LOC105246473,0
LOC105246474,0
LOC105246475,0
LOC105246476,0
LOC105246477,0
LOC105246478,364
LOC105246479,0
LOC105246480,0
LOC105246481,0
LOC105246482,0
LOC105246483,0
LOC105246484,0
LOC105246485,0
LOC105246486,0
LOC105246487,0
LOC105246488,0
LOC105246489,1
LOC105246490,0
LOC105246491,2
LOC105246492,0
LOC105246493,0
LOC105246494,0
LOC105246495,8
LOC105246496,16
LOC105246497,8
LOC105246498,6
LOC105246499,0
LOC105246500,0
LOC105246501,0
LOC105246502,12
LOC105246503,0
LOC105246504,2
LOC105246505,0
LOC105246506,0
LOC105246507,3
LOC105246508,2
LOC105246509,0
LOC105246510,13
LOC105246511,0
LOC105246512,0
LOC105246513,2
LOC105246514,0
LOC105246515,0
LOC105246516,0
LOC105246517,0
LOC105246519,34
LOC105246520,0
LOC105246521,0
LOC105246522,0
LOC105246526,5
LOC105246527,7
LOC105246528,13
LOC105246529,0
LOC105246530,0
LOC105246531,0
LOC105246532,0
LOC105246533,6
LOC105246534,12
LOC105246535,78
LOC105246536,0
LOC105246537,0
LOC105246538,0
LOC105246539,0
LOC105246540,0
LOC105246541,0
LOC105246542,0
LOC105246543,0
LOC105246544,30
LOC105246545,0
LOC105246546,0
LOC105246547,0
LOC105246548,0
LOC105246549,0
LOC105246550,0
LOC105246551,2
LOC105246552,0
LOC105246553,12
LOC105246554,0
LOC105246555,4
LOC105246556,50
LOC105246557,0
LOC105246558,0
LOC105246559,137
LOC105246560,0
LOC105246561,0
LOC105246562,0
LOC105246564,0
LOC105246565,0
LOC105246566,4
LOC105246567,6
LOC105246568,0
LOC105246569,0
LOC105246570,0
LOC105246571,0
LOC105246572,6
LOC105246573,0
LOC105246574,11
LOC105246575,0
LOC105246576,7
LOC105246577,0
LOC105246578,0
LOC105246579,0
LOC105246580,2
LOC105246581,3
LOC105246582,0
LOC105246583,0
LOC105246584,346
LOC105246585,2
LOC105246586,0
LOC105246587,2
LOC105246588,0
LOC105246589,30
LOC105246590,0
LOC105246591,9
LOC105246592,0
LOC105246593,25
LOC105246594,4
LOC105246595,0
LOC105246596,0
LOC105246597,0
LOC105246598,34
LOC105246599,0
LOC105246600,7
LOC105246602,0
LOC105246603,0
LOC105246604,0
LOC105246606,0
LOC105246607,0
LOC105246608,0
LOC105246609,0
LOC105246610,0
LOC105246611,0
LOC105246612,0
LOC105246613,0
LOC105246614,10
LOC105246615,0
LOC105246616,3
LOC105246617,7
LOC105246618,18
LOC105246620,0
LOC105246621,0
LOC105246622,0
LOC105246623,0
LOC105246624,0
LOC105246625,0
LOC105246626,0
LOC105246627,0
LOC105246628,0
LOC105246629,0
LOC105246632,0
LOC105246633,1
LOC105246634,5
LOC105246635,0
LOC105246636,0
LOC105246637,0
LOC105246638,0
LOC105246639,1
LOC105246640,0
LOC105246641,13
LOC105246642,0
LOC105246643,0
LOC105246644,0
LOC105246645,0
LOC105246646,58
LOC105246647,25
LOC105246648,30
LOC105246649,0
LOC105246650,0
LOC105246651,0
LOC105246652,0
LOC105246653,0
LOC105246654,0
LOC105246655,0
LOC105246656,0
LOC105246657,0
LOC105246658,1
LOC105246659,14
LOC105246660,0
LOC105246661,0
LOC105246662,8
LOC105246663,0
LOC105246664,0
LOC105246665,14
LOC105246666,2
LOC105246667,0
LOC105246668,6
LOC105246669,0
LOC105246670,0
LOC105246671,0
LOC105246672,0
LOC105246673,0
LOC105246674,0
LOC105246675,0
LOC105246676,0
LOC105246677,2
LOC105246678,0
LOC105246679,1
LOC105246680,0
LOC105246681,0
LOC105246682,0
LOC105246683,0
LOC105246684,0
LOC105246685,0
LOC105246686,0
LOC105246687,0
LOC105246688,0
LOC105246689,0
LOC105246690,0
LOC105246691,2
LOC105246692,0
LOC105246693,0
LOC105246694,0
LOC105246695,0
LOC105246696,0
LOC105246697,0
LOC105246698,0
LOC105246699,4
LOC105246700,2
LOC105246701,0
LOC105246702,8
LOC105246703,3
LOC105246704,0
LOC105246705,0
LOC105246706,0
LOC105246707,3
LOC105246708,6
LOC105246709,2
LOC105246710,1
LOC105246711,0
LOC105246712,0
LOC105246713,0
LOC105246714,17
LOC105246715,12
LOC105246716,0
LOC105246717,7
LOC105246718,2
LOC105246719,3
LOC105246720,0
LOC105246721,0
LOC105246722,0
LOC105246723,0
LOC105246724,0
LOC105246725,0
LOC105246726,0
LOC105246727,0
LOC105246728,0
LOC105246729,0
LOC105246730,99
LOC105246731,4
LOC105246732,0
LOC105246733,0
LOC105246734,0
LOC105246735,2
LOC105246736,0
LOC105246737,7
LOC105246738,0
LOC105246739,0
LOC105246740,0
LOC105246741,0
LOC105246742,3
LOC105246743,1
LOC105246744,23
LOC105246745,7
LOC105246746,0
LOC105246747,0
LOC105246748,0
LOC105246749,0
LOC105246750,0
LOC105246751,0
LOC105246752,0
LOC105246753,1
LOC105246754,0
LOC105246755,0
LOC105246756,0
LOC105246757,0
LOC105246758,0
LOC105246759,0
LOC105246760,0
LOC105246761,0
LOC105246762,0
LOC105246763,0
LOC105246764,0
LOC105246765,4
LOC105246766,11
LOC105246767,12
LOC105246768,12
LOC105246769,2
LOC105246770,0
LOC105246771,0
LOC105246772,0
LOC105246773,3
LOC105246774,9
LOC105246775,0
LOC105246776,1
LOC105246777,0
LOC105246778,0
LOC105246779,0
LOC105246780,0
LOC105246781,0
LOC105246782,0
LOC105246783,2
LOC105246784,4
LOC105246785,1
LOC105246786,0
LOC105246787,0
LOC105246788,1
LOC105246789,0
LOC105246801,4
LOC105246802,0
LOC105246803,12
LOC105246804,32
LOC105246805,2
LOC105246806,0
LOC105246807,2
LOC105246808,0
LOC105246809,24
LOC105246810,0
LOC105246811,9
LOC105246812,0
LOC105246813,3
LOC105246814,0
LOC105246815,0
LOC105246816,0
LOC105246817,0
LOC105246818,3
LOC105246819,0
LOC105246820,2
LOC105246821,0
LOC105246822,0
LOC105246823,2302
LOC105246824,53
LOC105246825,0
LOC105246826,5
LOC105246827,211
LOC105246828,21
LOC105246829,22
LOC105246830,1
LOC105246831,6
LOC105246832,2
LOC105246835,15
LOC105246836,0
LOC105246837,3
LOC105246838,0
LOC105246839,2
LOC105246840,144
LOC105246841,0
LOC105246843,0
LOC105246844,7
LOC105246845,0
LOC105246846,35
LOC105246847,6
LOC105246848,0
LOC105246849,0
LOC105246858,0
LOC105246859,0
LOC105246860,0
LOC105246861,0
LOC105246862,0
LOC105246865,2
LOC105246866,1
LOC105246867,0
LOC105246868,0
LOC105246869,0
LOC105246870,2
LOC105246871,0
LOC105246872,13
LOC105246873,134
LOC105246874,0
LOC105246875,11243
LOC105246876,0
LOC105246877,75
LOC105246878,0
LOC105246880,2
LOC105246881,0
LOC105246882,0
LOC105246883,0
LOC105246884,0
LOC105246885,2
LOC105246886,0
LOC105246887,2
LOC105246888,0
LOC105246889,2
LOC105246890,0
LOC105246891,0
LOC105246892,5
LOC105246893,0
LOC105246894,19
LOC105246895,0
LOC105246896,0
LOC105246897,0
LOC105246898,0
LOC105246899,0
LOC105246900,0
LOC105246901,0
LOC105246904,7
LOC105246905,7
LOC105246906,0
LOC105246907,2
LOC105246908,41
LOC105246909,0
LOC105246910,7
LOC105246911,0
LOC105246912,0
LOC105246913,0
LOC105246914,113
LOC105246915,0
LOC105246916,0
LOC105246917,0
LOC105246918,15
LOC105246919,0
LOC105246920,45
LOC105246921,0
LOC105246922,0
LOC105246923,0
LOC105246924,0
LOC105246925,1
LOC105246926,0
LOC105246927,11
LOC105246928,0
LOC105246929,0
LOC105246930,0
LOC105246931,0
LOC105246932,0
LOC105246933,786
LOC105246934,0
LOC105246935,0
LOC105246936,6
LOC105246937,0
LOC105246938,0
LOC105246939,0
LOC105246940,0
LOC105246941,0
LOC105246942,0
LOC105246943,27
LOC105246944,0
LOC105246945,0
LOC105246946,0
LOC105246947,0
LOC105246948,3
LOC105246949,2
LOC105246950,0
LOC105246951,0
LOC105246952,14
LOC105246953,0
LOC105246954,10
LOC105246955,3
LOC105246956,4
LOC105246957,0
LOC105246958,8
LOC105246959,1
LOC105246960,182
LOC105246961,526
LOC105246962,2
LOC105246963,0
LOC105246964,0
LOC105246965,0
LOC105246966,0
LOC105246967,7
LOC105246968,2
LOC105246969,0
LOC105246970,0
LOC105246971,0
LOC105246972,0
LOC105246973,0
LOC105246974,226
LOC105246975,0
LOC105246976,0
LOC105246977,0
LOC105246978,27
LOC105246979,0
LOC105246980,0
LOC105246981,0
LOC105246982,0
LOC105246983,0
LOC105246984,0
LOC105246985,0
LOC105246986,0
LOC105246987,0
LOC105246988,0
LOC105246989,0
LOC105246990,0
LOC105246991,0
LOC105246992,0
LOC105246993,0
LOC105246994,0
LOC105246995,0
LOC105246998,0
LOC105246999,0
LOC105247001,0
LOC105247002,0
LOC105247004,0
LOC105247005,0
LOC105247006,0
LOC105247007,0
LOC105247008,0
LOC105247009,0
LOC105247010,0
LOC105247011,0
LOC105247012,0
LOC105247013,0
LOC105247014,0
LOC105247015,0
LOC105247016,0
LOC105247017,0
LOC105247019,1
LOC105247020,0
LOC105247021,0
LOC105247022,0
LOC105247023,0
LOC105247024,0
LOC105247025,4
LOC105247026,0
LOC105247027,4
LOC105247028,2
LOC105247029,0
LOC105247030,972
LOC105247031,0
LOC105247032,0
LOC105247033,0
LOC105247034,0
LOC105247035,0
LOC105247036,2
LOC105247037,0
LOC105247040,0
LOC105247041,4
LOC105247042,7
LOC105247043,0
LOC105247044,0
LOC105247045,128
LOC105247046,0
LOC105247047,0
LOC105247048,39
LOC105247049,29
LOC105247050,1860
LOC105247051,20
LOC105247052,56
LOC105247053,57
LOC105247054,1
LOC105247055,24
LOC105247056,0
LOC105247057,2
LOC105247058,0
LOC105247059,0
LOC105247060,0
LOC105247061,0
LOC105247062,7
LOC105247063,0
LOC105247064,0
LOC105247065,0
LOC105247066,0
LOC105247067,0
LOC105247068,0
LOC105247069,0
LOC105247070,0
LOC105247071,0
LOC105247072,3
LOC105247073,6
LOC105247074,57
LOC105247075,186
LOC105247076,9
LOC105247077,18
LOC105247078,0
LOC105247082,0
LOC105247085,2
LOC105247086,4
LOC105247087,0
LOC105247090,3
LOC105247091,0
LOC105247092,0
LOC105247093,15
LOC105247094,0
LOC105247095,26
LOC105247096,0
LOC105247097,0
LOC105247098,0
LOC105247099,0
LOC105247100,12
LOC105247101,0
LOC105247102,0
LOC105247103,4
LOC105247104,0
LOC105247105,4
LOC105247106,0
LOC105247107,0
LOC105247108,1
LOC105247109,14
LOC105247110,0
LOC105247111,0
LOC105247112,7
LOC105247113,0
LOC105247114,0
LOC105247115,0
LOC105247116,5
LOC105247117,0
LOC105247118,0
LOC105247119,0
LOC105247120,6
LOC105247121,8
LOC105247122,0
LOC105247123,0
LOC105247124,0
LOC105247125,117
LOC105247126,3
LOC105247127,2
LOC105247128,0
LOC105247129,0
LOC105247130,0
LOC105247131,0
LOC105247132,0
LOC105247133,0
LOC105247134,0
