gene_id,Satrom-mRNA-30mT_CGATGT_L004_001
Eif4h,19859
Eif5,21373
Eif5a,3
Eif5a2,0
Eif5al3-ps,181
Eif5b,15784
Eif6,4528
Elac1,1050
Elac2,3059
Elane,0
Elavl1,6590
Elavl2,0
Elavl3,11
Elavl4,0
Eldr,338
Elf1,17387
Elf2,7568
Elf3,1147
Elf4,2492
Elf5,0
Elfn1,6
Elfn2,13
Elk1,931
Elk3,1821
Elk4,6114
Ell,1644
Ell2,9470
Ell3,12
Elmo1,5902
Elmo2,1601
Elmo3,47
Elmod1,0
Elmod2,1769
Elmod3,984
Elmsan1,13730
Eln,0
Elof1,1374
Elovl1,1321
Elovl2,10
Elovl3,0
Elovl4,0
Elovl5,4731
Elovl6,0
Elovl7,1590
Elp2,7265
Elp3,9807
Elp4,2131
Elp5,0
Elp6,538
Eltd1,0
Emb,0
Emc1,2834
Emc10,3122
Emc2,4347
Emc3,3215
Emc4,1551
Emc6,0
Emc7,4115
Emc8,2961
Emc9,208
Emcn,0
Emd,4078
Eme1,1373
Eme2,308
Emg1,4040
Emid1,13
Emilin1,106
Emilin2,2
Emilin3,7
Eml1,0
Eml2,2274
Eml3,1779
Eml4,13999
Eml5,296
Eml6,218
Emp1,5130
Emp2,2
Emp3,557
Emr1,396
Emr4,0
Emx1,0
Emx2,0
Emx2os,0
En1,0
En2,0
Enah,5804
Enam,20
Enc1,293
Endod1,324
Endog,40
Endou,3134
Endov,917
Eng,43
Engase,456
Enho,77
Enkd1,762
Enkur,0
Eno1,14593
Eno1b,7
Eno2,1360
Eno3,11
Eno4,240
Enoph1,1803
Enox1,0
Enox2,2189
Enpep,0
Enpp1,0
Enpp2,0
Enpp3,5
Enpp4,0
Enpp5,0
Enpp6,76
Enpp7,0
Ensa,5822
Enthd1,0
Enthd2,435
Entpd1,1640
Entpd2,0
Entpd3,4
Entpd4,0
Entpd5,1763
Entpd6,2489
Entpd7,748
Entpd8,4
Eny2,3230
Eogt,1826
Eomes,0
Ep300,13435
Ep400,9601
Epas1,0
Epb4.1,7688
Epb4.1l1,134
Epb4.1l2,13010
Epb4.1l3,14
Epb4.1l4a,25
Epb4.1l4b,8
Epb4.1l5,2885
Epb4.2,1
Epc1,3063
Epc2,5870
Epcam,2
Epdr1,0
Epg5,3293
Epgn,0
Epha1,1
Epha10,6
Epha2,4
Epha3,0
Epha4,1063
Epha5,0
Epha6,0
Epha7,0
Epha8,2
Ephb1,0
Ephb2,20
Ephb3,12
Ephb4,824
Ephb6,0
Ephx1,215
Ephx2,0
Ephx3,10
Ephx4,0
Epm2a,0
Epm2aip1,4383
Epn1,6639
Epn2,1282
Epn3,39
Epo,0
Epor,42
Eppin,0
Eppk1,8
Eprs,47462
Eps15,12592
Eps15l1,3678
Eps8,13
Eps8l1,521
Eps8l2,10
Eps8l3,0
Epsti1,33
Ept1,6283
Epx,1
Epyc,0
Eqtn,110
Eral1,1185
Erap1,7732
Eras,0
Erbb2,2
Erbb2ip,28654
Erbb3,2364
Erbb4,0
Erc1,85
Erc2,0
Ercc1,407
Ercc2,1883
Ercc3,2176
Ercc4,2198
Ercc5,1167
Ercc6,9448
Ercc6l,2458
Ercc6l2,9527
Ercc8,1372
Erdr1,896
Ereg,0
Erf,1735
Erg,0
Ergic1,9158
Ergic2,0
Ergic3,4083
Erh,1883
Eri1,5234
Eri2,1076
Eri3,1670
Erich1,620
Erich2,0
Erich3,17
Erich4,0
Erich5,2
Erich6,6
Erlec1,4553
Erlin1,6633
Erlin2,4470
Ermap,21
Ermard,608
Ermn,0
Ermp1,5805
Ern1,825
Ern2,0
Ero1l,11468
Ero1lb,6649
Erp27,39
Erp29,6662
Erp44,8282
Errfi1,0
Erv3,0
Esam,9
Esco1,4990
Esco2,3752
Esd,4715
Esf1,11345
Esm1,0
Esp1,0
Esp15,0
Esp16,0
Esp18,0
Esp23,0
Esp24,0
Esp3,0
Esp31,0
Esp34,0
Esp36,0
Esp38,0
Esp4,0
Esp5,0
Esp6,0
Esp6Esp5,0
Esp8,0
Espl1,9089
Espn,296
Espnl,2142
Esr1,33
Esr2,16
Esrp1,2
Esrp2,6
Esrra,1371
Esrrb,0
Esrrg,0
Esx1,10
Esyt1,4415
Esyt2,3118
Esyt3,2
Etaa1,8064
Etd,0
Etf1,32358
Etfa,6524
Etfb,4176
Etfdh,2337
Ethe1,1578
Etl4,4742
Etnk1,11947
Etnk2,38
Etnppl,0
Etohd2,38
Etohi1,500
Ets1,9276
Ets2,0
Etv1,454
Etv2,0
Etv3,6784
Etv3l,75
Etv4,37
Etv5,749
Etv6,9197
EU599041,0
Eva1a,0
Eva1b,203
Eva1c,0
Evc,42
Evc2,2
Evi2a,4074
Evi2b,3
Evi5,1803
Evi5l,466
Evl,31
Evpl,22
Evx1,0
Evx2,0
Ewsr1,23648
Exd1,25
Exd2,1157
Exo1,5902
Exo5,875
Exoc1,1861
Exoc2,4333
Exoc3,3973
Exoc3l,294
Exoc3l2,19
Exoc3l4,80
Exoc4,2608
Exoc5,6139
Exoc6,2174
Exoc6b,118
Exoc7,1639
Exoc8,1363
Exog,680
Exosc1,2651
Exosc10,831
Exosc2,3717
Exosc3,3094
Exosc4,1624
Exosc5,2665
Exosc6,2260
Exosc7,2894
Exosc8,2723
Exosc9,1932
Exph5,0
Ext1,12
Ext2,3400
Extl1,1604
Extl2,2054
Extl3,3816
Eya1,2
Eya2,0
Eya3,5088
Eya4,0
Ezh1,1246
Ezh2,7363
Ezr,13368
F10,0
F11,0
F11r,24
F12,10
F13a1,0
F13b,0
F2,13
F2r,5
F2rl1,0
F2rl2,0
F2rl3,7
F3,74
F420014N23Rik,16
F420015M19Rik,504
F5,0
F630028O10Rik,0
F630040K05Rik,0
F630042J09Rik,0
F630111L10Rik,2
F630206G17Rik,9
F7,0
F730016J06Rik,0
F730035M05Rik,0
F730043M19Rik,107
F730311O21Rik,208
F8,470
F830002L21Rik,2
F830005K03Rik,0
F830016B08Rik,0
F830045P16Rik,2
F830208F22Rik,45
F8a,25
F9,405
F930015N05Rik,0
Fa2h,0
Faah,2140
Fabp1,6
Fabp12,0
Fabp2,0
Fabp3,0
Fabp3-ps1,7
Fabp4,0
Fabp5,2068
Fabp6,0
Fabp7,0
Fabp9,0
Fadd,615
Fads1,3687
Fads2,391
Fads3,7
Fads6,14
Faf1,5727
Faf2,6763
Fah,5233
Fahd1,510
Fahd2a,386
Faim,1312
Faim2,5
Faim3,4
Fam101a,10
Fam101b,338
Fam102a,595
Fam102b,2201
Fam103a1,1663
Fam104a,1395
Fam105a,86
Fam107a,0
Fam107b,9224
Fam109a,284
Fam109b,10
Fam110a,534
Fam110b,0
Fam110c,3
Fam111a,8407
Fam114a1,14
Fam114a2,4504
Fam117a,2584
Fam117b,7410
Fam118a,1386
Fam118b,1208
Fam120a,17198
Fam120aos,218
Fam120b,1904
Fam120c,1565
Fam122a,1576
Fam122b,2229
Fam122c,0
Fam124a,0
Fam124b,649
Fam126a,22841
Fam126b,2810
Fam129a,12734
Fam129b,350
Fam129c,3298
Fam131a,84
Fam131b,2
Fam131c,0
Fam132a,102
Fam132b,64
Fam133b,2289
Fam134a,2816
Fam134b,4211
Fam134c,5933
Fam135a,0
Fam135b,1
Fam136a,4793
Fam136b-ps,19
Fam13a,190
Fam13b,2150
Fam13c,0
Fam149a,0
Fam149b,1421
Fam150a,0
Fam150b,0
Fam151a,0
Fam151b,52
Fam154a,0
Fam154aos,0
Fam154b,85
Fam155a,0
Fam159a,0
Fam159b,2
Fam160a1,6
Fam160a2,0
Fam160b1,1576
Fam160b2,929
Fam161a,88
Fam161b,52
Fam162a,815
Fam162b,0
Fam163a,0
Fam163b,2
Fam166a,5
Fam166b,0
Fam167a,9502
Fam167b,3
Fam168a,2124
Fam168b,12631
Fam169a,245
Fam169b,1128
Fam170a,0
Fam170b,4
Fam171a1,2
Fam171a2,2
Fam171b,8
Fam172a,3815
Fam173a,799
Fam173b,501
Fam174a,861
Fam174b,0
Fam175a,1699
Fam175b,2861
Fam177a,1
Fam178a,6231
Fam178b,11
Fam179a,897
Fam179b,5920
Fam180a,0
Fam181a,0
Fam181b,0
Fam183b,2
Fam184a,0
Fam184b,2
Fam185a,3398
Fam186b,11
Fam187a,0
Fam187b,2
Fam188a,1476
Fam188b,0
Fam188b2,0
Fam189a1,0
Fam189a2,0
Fam189b,230
Fam192a,3033
Fam193a,3999
Fam193b,1678
Fam195a,570
Fam195b,2595
Fam196a,0
Fam196b,6
Fam198a,50
Fam198b,1954
Fam199x,2419
Fam19a1,0
Fam19a2,0
Fam19a3,0
Fam19a4,0
Fam19a5,8
Fam204a,2653
Fam206a,3242
Fam207a,2515
Fam208a,2678
Fam208b,9207
Fam209,30
Fam20a,2
Fam20b,3798
Fam20c,724
Fam21,7407
Fam210a,7337
Fam210b,2
Fam212a,1334
Fam212b,0
Fam213a,5252
Fam213b,0
Fam214a,2241
Fam214b,382
Fam216a,559
Fam216b,0
Fam217a,0
Fam217b,0
Fam219a,94
Fam219aos,0
Fam219b,598
Fam220a,1122
Fam221a,9
Fam221b,2
Fam222a,40
Fam222b,2384
Fam227a,57
Fam227b,3
Fam228a,0
Fam228b,0
Fam229a,0
Fam229b,188
Fam24a,6
Fam25c,0
Fam26d,0
Fam26e,0
Fam26f,0
Fam32a,2772
Fam35a,2659
Fam3a,1050
Fam3b,0
Fam3c,6711
Fam43a,23172
Fam43b,0
Fam45a,658
Fam46a,0
Fam46b,21
Fam46c,6043
Fam46d,0
Fam47c,0
Fam47e,0
Fam49a,2892
Fam49b,11233
Fam50a,1483
Fam50b,8
Fam53a,1551
Fam53b,4977
Fam53c,5001
Fam57a,299
Fam57b,0
Fam58b,1004
Fam60a,985
Fam63a,455
Fam63b,3875
Fam64a,857
Fam65a,1983
Fam65b,1903
Fam65c,31
Fam69a,1502
Fam69b,16
Fam69c,0
Fam71a,0
Fam71b,14
Fam71d,14
Fam71e1,38
Fam71e2,4
Fam71f1,1
Fam71f2,71
Fam72a,689
Fam73a,8910
Fam73b,689
Fam76a,1744
Fam76b,4355
Fam78a,73
Fam78b,0
Fam81a,10
Fam81b,3
Fam83a,8
Fam83b,0
Fam83c,7
Fam83d,1032
Fam83e,29
Fam83f,26
Fam83g,243
Fam83h,491
Fam84a,0
Fam84b,1
Fam89a,191
Fam89b,664
Fam92a,1297
Fam92b,0
Fam96a,6355
Fam96b,1096
Fam98a,4183
Fam98b,3729
Fam98c,482
Fan1,396
Fanca,1606
Fancb,1182
Fancc,641
Fancd2,3063
Fancd2os,0
Fance,0
Fancf,87
Fancg,678
Fanci,1091
Fancl,1568
Fancm,2318
Fank1,18
Fap,3
Far1,7896
Far1os,31
Far2,0
Farp1,716
Farp2,229
Fars2,1189
Farsa,4607
Farsb,1980
Fas,1243
Fasl,12
Fasn,20778
Fastk,2031
Fastkd1,1729
Fastkd2,3044
Fastkd3,1662
Fastkd5,751
Fat1,2
Fat2,1
Fat3,0
Fat4,0
Fate1,0
Fau,16525
Faxc,13
Fbf1,2489
Fbl,6619
Fblim1,51
Fbll1,0
Fbln1,785
Fbln2,8
Fbln5,151
Fbln7,0
Fbn1,15
Fbn2,4
Fbp1,0
Fbp2,4
Fbrs,7674
Fbrsl1,2142
Fbxl12,235
Fbxl12os,31
Fbxl13,8
Fbxl14,3447
Fbxl15,181
Fbxl16,14
Fbxl17,1913
Fbxl18,428
Fbxl19,4082
Fbxl2,127
Fbxl20,4231
Fbxl21,0
Fbxl22,70
Fbxl3,9561
Fbxl4,1389
Fbxl5,3313
Fbxl6,1629
Fbxl7,0
Fbxl8,452
Fbxo10,286
Fbxo11,16903
Fbxo15,21
Fbxo16,0
Fbxo17,9
Fbxo18,3671
Fbxo2,23
Fbxo21,2927
Fbxo22,2312
Fbxo24,21
Fbxo25,522
Fbxo27,0
Fbxo28,1686
Fbxo3,4582
Fbxo30,998
Fbxo31,1266
Fbxo32,1283
Fbxo33,2738
Fbxo34,2705
Fbxo36,280
Fbxo38,6479
Fbxo39,0
Fbxo4,860
Fbxo40,792
Fbxo41,3
Fbxo42,4156
Fbxo43,1
Fbxo44,216
Fbxo45,4001
Fbxo46,814
Fbxo47,164
Fbxo48,689
Fbxo5,2735
Fbxo6,294
Fbxo7,1208
Fbxo8,1583
Fbxo9,901
Fbxw10,15
Fbxw11,8304
Fbxw13,0
Fbxw14,0
Fbxw15,0
Fbxw16,0
Fbxw17,210
Fbxw18,0
Fbxw19,0
Fbxw2,2376
Fbxw20,0
Fbxw21,0
Fbxw22,0
Fbxw23,0
Fbxw24,0
Fbxw25,0
Fbxw26,0
Fbxw27,0
Fbxw28,0
Fbxw4,1230
Fbxw5,1543
Fbxw7,2651
Fbxw8,6330
Fbxw9,285
Fcamr,180
Fcer1a,0
Fcer1g,1652
Fcer2a,45
Fcf1,1477
Fcgbp,0
Fcgr1,2
Fcgr2b,864
Fcgr3,330
Fcgr4,865
Fcgrt,18
Fcho1,2811
Fcho2,5325
Fchsd1,412
Fchsd2,6647
Fcna,2
Fcnb,0
Fcor,2
Fcrl1,2223
Fcrl5,2644
Fcrl6,0
Fcrla,555
Fcrlb,14
Fcrls,6
Fdft1,1025
Fdps,1155
Fdx1,1656
Fdx1l,110
Fdxacb1,546
Fdxr,959
Fech,2192
Fem1a,5499
Fem1b,20350
Fem1c,4793
Fen1,6078
Fendrr,0
Fer,0
Fer1l4,4
Fer1l5,177
Fer1l6,110
Ferd3l,0
Fermt1,0
Fermt2,1
Fermt3,3766
Fes,937
Fetub,35
Fev,0
Fez1,0
Fez2,579
Fezf1,0
Fezf2,0
Ffar1,575
Ffar2,58
Ffar3,7
Ffar4,0
Fga,0
Fgb,0
Fgd1,2
Fgd2,1850
Fgd3,1898
Fgd4,0
Fgd5,3
Fgd6,4635
Fgf1,16
Fgf10,1
Fgf11,1093
Fgf12,0
Fgf13,0
Fgf14,2
Fgf15,0
Fgf16,0
Fgf17,13
Fgf18,19
Fgf2,0
Fgf20,0
Fgf21,283
Fgf22,10
Fgf23,0
Fgf2os,1
Fgf3,0
Fgf4,0
Fgf5,0
Fgf6,0
Fgf7,2
Fgf8,0
Fgf9,69
Fgfbp1,0
Fgfbp3,225
Fgfr1,16
Fgfr1op,4430
Fgfr1op2,3406
Fgfr2,0
Fgfr3,176
Fgfr4,1
Fgfrl1,78
Fgg,0
Fggy,847
Fgl1,0
Fgl2,9
Fgr,88
Fh1,4213
Fhad1,2198
Fhad1os1,0
Fhad1os2,30
Fhdc1,17
Fhit,49
Fhl1,0
Fhl2,0
Fhl3,479
Fhl4,80
Fhl5,0
Fhod1,477
Fhod3,2
Fibcd1,7
Fibin,0
Fibp,936
Ficd,326
Fig4,2880
Figf,0
Figla,0
Fign,0
Fignl1,8436
Fignl2,0
Filip1,0
Filip1l,919
Fip1l1,7764
Firre,1971
Fis1,1700
Fitm1,2
Fitm2,606
Fiz1,4230
Fjx1,0
Fkbp10,8
Fkbp11,1268
Fkbp14,58
Fkbp15,3889
Fkbp1a,9158
Fkbp1a-ps1,53
Fkbp1a-ps2,0
Fkbp1a-ps3,0
Fkbp1b,46
Fkbp2,976
Fkbp3,4896
Fkbp4,14801
Fkbp5,0
Fkbp6,0
Fkbp7,66
Fkbp8,4959
Fkbp9,0
Fkbpl,0
Fkrp,2496
Fktn,5552
Flad1,1071
Flcn,4564
Flg,0
Flg2,0
Fli1,3317
Flii,3978
Flna,7076
Flnb,24596
Flnc,120
Flot1,59
Flot2,38
Flrt1,11
Flrt2,0
Flrt3,0
Flt1,340
Flt3,436
Flt3l,283
Flt4,2
Flywch1,2197
Flywch2,0
Fmn1,0
Fmn2,1
Fmnl1,3019
Fmnl2,3907
Fmnl3,3259
Fmo1,0
Fmo2,0
Fmo3,0
Fmo4,0
Fmo5,49
Fmo6,0
Fmo9,0
Fmod,0
Fmr1,4908
Fmr1nb,0
Fn1,2
Fn3k,10
Fn3krp,564
Fnbp1,13847
Fnbp1l,2352
Fnbp4,8071
Fnd3c2,0
Fndc1,873
Fndc3a,8835
Fndc3b,0
Fndc3c1,0
Fndc4,7
Fndc5,1
Fndc7,156
Fndc8,30
Fndc9,390
Fnip1,9020
Fnip2,66
Fnta,4104
Fntb,1100
Focad,3552
Folh1,0
Folr1,14
Folr2,17
Fopnl,1433
Fos,2370
Fosb,2557
Fosl1,29
Fosl2,2752
Foxa1,0
Foxa2,0
Foxa3,2
Foxb1,0
Foxb2,0
Foxc1,4
Foxc2,0
Foxd1,0
Foxd2,61
Foxd2os,229
Foxd3,0
Foxd4,0
Foxe1,0
Foxe3,0
Foxf1,0
Foxf2,2
Foxg1,0
Foxh1,10
Foxi1,2
Foxi2,0
Foxi3,0
Foxj1,56
Foxj2,1523
Foxj3,5591
Foxk1,5027
Foxk2,4823
Foxl1,0
Foxl2,0
Foxl2os,0
Foxm1,4210
Foxn1,3
Foxn2,5763
Foxn3,6729
Foxn4,2
Foxo1,7736
Foxo3,4735
Foxo4,1257
Foxo6,54
Foxo6os,9
Foxp1,13725
Foxp2,0
Foxp3,23
Foxp4,3129
Foxq1,0
Foxr1,38
Foxr2,0
Foxred1,2011
Foxred2,33
Foxs1,2
Fpgs,2221
Fpgt,2264
Fpr-rs3,0
Fpr-rs4,0
Fpr-rs5,0
Fpr-rs6,0
Fpr-rs7,0
Fpr1,0
Fpr2,0
Fpr3,0
Fra10ac1,1598
Fras1,14267
Frat1,307
Frat2,1121
Frem1,0
Frem2,0
Frem3,0
Frg1,574
Frk,0
Frmd3,0
Frmd4a,1
Frmd4b,198
Frmd5,324
Frmd6,10
Frmd7,1
Frmd8,2146
Frmd8os,1
Frmpd1,0
Frmpd1os,0
Frmpd3,0
Frmpd4,7
Frrs1,1130
Frrs1l,1
Frs2,3959
Frs3,90
Frs3os,2
Fry,6
Fryl,8153
Frzb,0
Fsbp,49
Fscb,0
Fscn1,120
Fscn2,14
Fscn3,0
Fsd1,2
Fsd1l,28
Fsd2,184
Fshb,0
Fshr,0
Fsip1,111
Fsip2,0
Fst,0
Fstl1,263
Fstl3,0
Fstl4,0
Fstl5,0
Ftcd,0
Fth1,42184
Fthl17,0
Ftl1,13417
Ftl2,608
Ftmt,0
Fto,5420
Ftsj1,928
Ftsj2,673
Ftsj3,11372
Ftx,334
Fubp1,10527
Fubp3,5923
Fuca1,2148
Fuca2,2289
Fuk,597
Fundc1,2182
Fundc2,2039
Fuom,0
Furin,7299
Fus,24802
Fut1,525
Fut10,2
Fut11,164
Fut2,10
Fut4,0
Fut4-ps1,0
Fut7,83
Fut8,10493
Fut9,0
Fuz,877
Fv1,33
Fxn,620
Fxr1,8783
Fxr2,5384
Fxyd1,6
Fxyd2,2
Fxyd3,0
Fxyd4,9
Fxyd5,1302
Fxyd6,5
Fxyd7,1
Fyb,2
Fyco1,2413
Fyn,9394
Fyttd1,12481
Fzd1,0
Fzd10,0
Fzd2,140
Fzd3,0
Fzd4,2
Fzd5,342
Fzd6,0
Fzd7,1724
Fzd8,0
Fzd9,0
Fzr1,2642
G0s2,54
G2e3,2300
G370120E05Rik,16
G3bp1,20341
G3bp2,14617
G430049J08Rik,0
G430095P16Rik,19
G530011O06Rik,102
G630016G05Rik,0
G630018N14Rik,0
G630025P09Rik,5
G630055G22Rik,2
G630064G18Rik,0
G630071F17Rik,0
G630090E17Rik,0
G630093K05Rik,0
G6b,0
G6bos,0
G6pc,4
G6pc2,0
G6pc3,1083
G6pd2,0
G6pdx,1425
G730013B05Rik,48
G930009F23Rik,2
Gaa,11867
Gab1,0
Gab2,1315
Gab3,61
Gabarap,0
Gabarapl1,2417
Gabarapl2,541
Gabbr1,0
Gabbr2,24
Gabpa,12384
Gabpb1,4062
Gabpb2,6448
Gabra1,0
Gabra2,0
Gabra3,0
Gabra4,0
Gabra5,0
Gabra6,0
Gabrb1,9
Gabrb2,1
Gabrb3,0
Gabrd,2
Gabre,0
Gabrg1,0
Gabrg2,0
Gabrg3,0
Gabrp,0
Gabrq,0
Gabrr1,92
Gabrr2,74
Gabrr3,0
Gad1,0
Gad1-ps,0
Gad1os,0
Gad2,0
Gadd45a,832
Gadd45b,1461
Gadd45g,462
Gadd45gip1,2739
Gadl1,5
Gak,7757
Gal,0
Gal3st1,0
Gal3st2,2
Gal3st3,0
Gal3st4,9
Galc,1802
Gale,427
Galk1,5221
Galk2,2060
Galm,12
Galns,2308
Galnt1,9123
Galnt10,135
Galnt11,1214
Galnt12,1063
Galnt13,0
Galnt14,350
Galnt15,2
Galnt16,0
Galnt18,0
Galnt2,5921
Galnt3,0
Galnt4,365
Galnt5,0
Galnt6,72
Galnt7,6129
Galnt9,0
Galntl5,0
Galntl6,0
Galp,0
Galr1,0
Galr2,167
Galr3,25
Galt,452
Gamt,5
Gan,384
Ganab,16890
Ganc,1180
Gap43,0
Gapdh,35125
Gapdhs,35
Gapt,116
Gapvd1,9616
Gar1,4037
Garem,0
Gareml,7
Garnl3,4
Gars,29007
Gart,20205
Gas1,0
Gas2,148
Gas2l1,355
Gas2l2,38
Gas2l3,874
Gas5,23892
Gas6,0
Gas7,2027
Gas8,873
Gast,0
Gata1,38
Gata2,0
Gata3,42
Gata4,10
Gata5,4
Gata5os,0
Gata6,57
Gatad1,3425
Gatad2a,8909
Gatad2b,8603
Gatb,1630
Gatc,2755
Gatm,2
Gatsl2,199
Gatsl3,123
Gba,1964
Gba2,951
Gbas,1454
Gbe1,0
Gbf1,3202
Gbgt1,0
Gbp10,75
Gbp11,1
Gbp2,232
Gbp2b,14
Gbp3,777
Gbp4,1547
Gbp5,8
Gbp6,23
Gbp7,25
Gbp8,331
Gbp9,1345
Gbx1,6
Gbx2,0
Gc,0
Gca,4
Gcat,1831
Gcc1,1572
Gcc2,4973
Gcdh,731
Gcfc2,596
Gcg,3
Gcgr,1
Gch1,847
Gchfr,77
Gck,4
Gckr,4
Gclc,6492
Gclm,2765
Gcm1,2
Gcm2,284
Gcn1l1,8771
Gcnt1,677
Gcnt2,0
Gcnt3,0
Gcnt4,0
Gcnt7,32
Gcsam,0
Gcsh,1551
Gda,0
Gdap1,0
Gdap10,677
Gdap1l1,2
Gdap2,1788
Gde1,2779
Gdf1,0
Gdf10,0
Gdf11,554
Gdf15,8
Gdf2,2
Gdf3,0
Gdf5,0
Gdf6,0
Gdf7,2
Gdf9,2
Gdi1,1961
Gdi2,17940
Gdnf,4
Gdpd1,0
Gdpd2,2
Gdpd3,8
Gdpd4,0
Gdpd5,354
Gdpgp1,437
Gem,3607
Gemin2,1474
Gemin4,4941
Gemin5,5
Gemin6,2025
Gemin7,1629
Gemin8,747
Gen1,2614
Get4,1999
Gfap,4
Gfer,1328
Gfi1,349
Gfi1b,22
Gfm1,2838
Gfm2,3144
Gfod1,58
Gfod2,541
Gfpt1,8441
Gfpt2,0
Gfra1,0
Gfra2,2
Gfra3,0
Gfra4,0
Gfral,0
Gfy,1
Gga1,1777
Gga2,4550
Gga3,3522
Ggact,1039
Ggct,271
Ggcx,0
Ggh,4
Ggn,52
Ggnbp1,293
Ggnbp2,7477
Ggnbp2os,39
Ggps1,3083
Ggt1,195
Ggt5,3
Ggt6,0
Ggt7,120
Ggta1,5229
Gh,46
Ghdc,860
Ghitm,40076
Ghr,0
Ghrh,2
Ghrhr,0
Ghrl,708
Ghsr,0
Gid4,4962
Gid8,4395
Gif,1
Gigyf1,2675
Gigyf2,14149
Gimap1,4864
Gimap1os,44
Gimap3,69
Gimap4,79
Gimap5,3205
Gimap6,6009
Gimap7,120
Gimap8,2371
Gimap9,2125
Gin1,373
Ginm1,943
Gins1,1289
Gins2,1419
Gins3,803
Gins4,2459
Gip,0
Gipc1,997
Gipc2,12
Gipc3,37
Gipr,5
Git1,4923
Git2,3049
Gja1,180
Gja10,1
Gja3,0
Gja4,4
Gja5,0
Gja6,0
Gja8,2
Gjb1,0
Gjb2,0
Gjb3,3
Gjb4,0
Gjb5,4
Gjb6,0
Gjc1,0
Gjc2,2
Gjc3,0
Gjd2,0
Gjd3,13
Gjd4,0
Gje1,0
Gk2,0
Gk5,585
Gkap1,3
Gkn1,0
Gkn2,0
Gkn3,0
Gla,1401
Glb1,5084
Glb1l,150
Glb1l2,0
Glb1l3,0
Glcci1,2986
Glce,1647
Gldc,103
Gldn,2
Gldnos,0
Gle1,3042
Glg1,8287
Gli1,32
Gli2,1
Gli3,0
Glipr1,9434
Glipr1l1,7
Glipr1l2,0
Glipr1l3,0
Glipr2,3159
Glis1,81
Glis2,856
Glis3,0
Glmn,1135
Glmp,2187
Glo1,3651
Glod4,5399
Glod5,2
Glp1r,18
Glp2r,2
Glra1,0
Glra2,0
Glra3,0
Glra4,5
Glrb,0
Glrp1,227
Glrx,754
Glrx2,762
Glrx3,4575
Glrx5,2893
Gls,18451
Gls2,69
Glt1d1,0
Glt28d2,0
Glt6d1,0
Glt8d1,1235
Glt8d2,13
Gltp,2281
Gltpd2,0
Gltscr1,2775
Gltscr1l,3411
Gltscr2,12239
Glud1,10179
Glul,1678
Glyat,0
Glyatl3,14
Glycam1,0
Glyctk,573
Glyr1,11622
Gm10000,0
Gm10007,0
Gm10012,1
Gm10013,0
Gm10015,3
Gm10024,0
Gm10029,6
Gm10030,1
Gm10033,194
Gm10036,1138
Gm10039,280
Gm10044,28
Gm10045,0
Gm10046,0
Gm10051,4
Gm10052,1685
Gm10054,1
Gm10057,0
Gm10058,0
Gm10059,2
Gm10064,2
Gm10068,3
Gm10069,13
Gm10071,7
Gm10073,62
Gm10076,90
Gm10080,123
Gm10081,0
Gm10086,60
Gm10087,2
Gm10093,108
Gm10094,20
Gm10096,0
Gm10100,0
Gm10104,0
Gm10112,0
Gm10116,4
Gm10120,8
Gm10123,157
Gm10125,2
Gm10126,1
Gm10130,397
Gm10131,628
Gm10132,5
Gm10136,7
Gm10142,0
Gm10144,0
Gm10145,0
Gm10146,4
Gm10147,0
Gm10154,1
Gm10157,1
Gm10161,0
Gm10169,13
Gm10171,2
Gm10175,20
Gm10177,1364
Gm10179,12
Gm10182,4
Gm10184,6
Gm10190,0
Gm10193,2
Gm10220,0
Gm10221,6
Gm10224,25
Gm10228,0
Gm10229,0
Gm10230,0
Gm10231,2
Gm10233,0
Gm10238,0
Gm10241,1
Gm10242,0
Gm10243,4
Gm10244,10
Gm10247,9
Gm10248,0
Gm10250,208
Gm10256,0
Gm10257,2
Gm10258,0
Gm10259,0
Gm10260,18
Gm10263,2
Gm10267,0
Gm10269,6
Gm10272,0
Gm10273,3
Gm10275,96
Gm10277,21
Gm10280,0
Gm10282,3
Gm10284,5
Gm10288,8
Gm10290,0
Gm10291,11
Gm10293,17
Gm10302,0
Gm10312,0
Gm10313,1
Gm10318,0
Gm10319,0
Gm10324,0
Gm10327,10
Gm10334,0
Gm10335,9
Gm10336,0
Gm10338,0
Gm10340,0
Gm10349,0
Gm10350,0
Gm10352,0
Gm10354,0
Gm10355,0
Gm10357,8
Gm10358,3
Gm10359,4
Gm10362,9
Gm10364,2
Gm10369,11
Gm10371,2
Gm10373,1
Gm10375,0
Gm10376,0
Gm10377,0
Gm10384,2
Gm10389,4
Gm10390,4
Gm10400,0
Gm10406,0
Gm10408,0
Gm10409,0
Gm10410,0
Gm10413,0
Gm10415,0
Gm10416,35
Gm10419,3
Gm10421,0
Gm10424,0
Gm1043,3
Gm10432,7
Gm10433,44
Gm10436,0
Gm10439,0
Gm10440,0
Gm10443,475
Gm10444,0
Gm10445,0
Gm1045,192
Gm10451,616
Gm10466,0
Gm10471,0
Gm10474,12
Gm10477,0
Gm10479,0
Gm10480,197
Gm10481,6
Gm10486,0
Gm10487,0
Gm10488,0
Gm10494,0
Gm10505,0
Gm10509,332
Gm10510,2
Gm10512,0
Gm10516,4
Gm10532,8
Gm10536,2
Gm10538,0
Gm10548,3
Gm10549,0
