gene_id,Satrom-mRNA-30mC_ACTTGA_L003_001
Gm12789,0
Gm12794,0
Gm12799,9
Gm128,4
Gm12800,0
Gm12807,2
Gm12813,0
Gm12814,0
Gm12816,37
Gm12817,0
Gm12819,0
Gm12829,0
Gm12830,0
Gm12833,0
Gm12842,0
Gm12851,0
Gm12852,0
Gm12853,17
Gm12857,0
Gm12859,0
Gm12864,0
Gm12866,0
Gm12870,7
Gm12873,0
Gm12874,0
Gm12880,0
Gm12881,0
Gm12882,0
Gm12886,0
Gm12887,0
Gm12888,0
Gm12892,0
Gm12897,0
Gm12900,0
Gm12901,0
Gm12906,6
Gm12907,0
Gm12911,0
Gm12912,1
Gm12915,10
Gm12916,0
Gm12918,5
Gm12919,1
Gm12922,9
Gm12924,2
Gm12925,0
Gm12927,0
Gm12933,7
Gm12942,500
Gm12943,1
Gm12947,0
Gm12956,0
Gm12957,0
Gm12963,0
Gm12966,497
Gm12967,0
Gm12969,0
Gm12976,0
Gm12977,6
Gm12983,0
Gm12984,14
Gm12988,1
Gm12989,4
Gm12992,50
Gm12996,32
Gm13001,0
Gm13003,0
Gm13007,1
Gm13021,0
Gm13023,0
Gm13025,0
Gm13031,0
Gm13032,3
Gm13034,1
Gm13039,5
Gm13040,0
Gm13041,0
Gm13042,0
Gm13043,0
Gm13047,1
Gm13049,0
Gm1305,10
Gm13051,2
Gm13056,0
Gm13057,0
Gm13067,3
Gm13076,0
Gm13078,0
Gm13080,0
Gm13082,0
Gm13083,0
Gm13084,0
Gm13088,0
Gm13089,0
Gm13100,0
Gm13101,0
Gm13102,0
Gm13103,0
Gm13111,0
Gm13119,0
Gm13124,0
Gm13125,0
Gm13126,0
Gm13127,19
Gm13128,0
Gm13133,0
Gm13135,1
Gm13136,11
Gm13137,0
Gm13139,19
Gm13140,8
Gm13144,0
Gm13148,0
Gm13152,0
Gm13154,1
Gm13157,1262
Gm13160,6
Gm13161,0
Gm13167,0
Gm13171,2
Gm13177,0
Gm13178,0
Gm13179,1
Gm13181,20
Gm13182,1
Gm13192,6
Gm13194,19
Gm13197,0
Gm13198,0
Gm13199,118
Gm13201,3
Gm13202,4
Gm13212,778
Gm13213,2
Gm13215,4
Gm13216,1
Gm13219,0
Gm1322,0
Gm13226,2
Gm13227,3
Gm13232,0
Gm13234,1
Gm13237,0
Gm13238,6
Gm13240,0
Gm13241,119
Gm13242,9
Gm13243,65
Gm13247,0
Gm13248,6
Gm13249,0
Gm13251,33
Gm13257,0
Gm13261,0
Gm13262,9
Gm13264,0
Gm13266,0
Gm13267,0
Gm13268,0
Gm13269,0
Gm13271,0
Gm13272,0
Gm13275,0
Gm13276,0
Gm13277,0
Gm13278,0
Gm13279,0
Gm13281,0
Gm13282,1
Gm13283,0
Gm13284,0
Gm13285,0
Gm13286,0
Gm13287,0
Gm13288,0
Gm13289,0
Gm13290,0
Gm13292,14
Gm13293,1
Gm13296,0
Gm13298,0
Gm13301,0
Gm13304,0
Gm13305,0
Gm13306,0
Gm13308,0
Gm13309,0
Gm13310,0
Gm13315,0
Gm13321,0
Gm13325,0
Gm13326,0
Gm13328,7
Gm13337,2
Gm13338,0
Gm13348,39
Gm13360,0
Gm13363,1
Gm13365,25
Gm13368,0
Gm13372,0
Gm13373,0
Gm13375,56
Gm13383,5
Gm13386,0
Gm13387,0
Gm13388,11
Gm13394,8
Gm13398,6
Gm13403,0
Gm13408,8
Gm13409,2
Gm13413,1
Gm13414,1
Gm13415,0
Gm13418,2
Gm13420,22
Gm13422,13
Gm13429,4
Gm13436,34
Gm13443,278
Gm13445,0
Gm13446,0
Gm13450,2
Gm13453,6
Gm13454,0
Gm13456,317
Gm13458,0
Gm13461,38
Gm13464,12
Gm13466,0
Gm13470,16
Gm13477,110
Gm13478,0
Gm13479,0
Gm13481,0
Gm13483,1
Gm13486,0
Gm13487,5
Gm13490,0
Gm13493,12
Gm13497,0
Gm13498,9
Gm13501,0
Gm13503,1
Gm13506,0
Gm13509,204
Gm13510,0
Gm13530,0
Gm13531,0
Gm13534,1
Gm13539,0
Gm13544,2
Gm13546,49
Gm13547,8
Gm13549,0
Gm13551,0
Gm13552,4
Gm13559,0
Gm13561,203
Gm13562,209
Gm13570,4
Gm13571,2
Gm13572,0
Gm13573,12
Gm13575,0
Gm13578,33
Gm13580,0
Gm13582,0
Gm13584,0
Gm13588,3
Gm13592,0
Gm13597,0
Gm13599,0
Gm136,0
Gm13600,0
Gm13601,0
Gm13605,0
Gm13609,2
Gm13611,3
Gm13612,0
Gm13623,2
Gm13629,0
Gm13630,0
Gm13642,15
Gm13649,0
Gm13651,8
Gm13652,0
Gm13657,62
Gm13665,2
Gm13666,1
Gm13668,1
Gm13669,1
Gm13674,0
Gm13675,1
Gm13679,0
Gm13680,16
Gm13687,0
Gm13688,0
Gm13691,0
Gm13693,0
Gm13694,0
Gm13695,0
Gm13696,0
Gm13697,0
Gm13698,0
Gm13700,0
Gm13707,341
Gm13709,3
Gm13710,0
Gm13712,0
Gm13714,0
Gm13715,0
Gm13717,0
Gm13721,0
Gm13726,0
Gm13730,0
Gm13742,0
Gm13743,0
Gm13748,0
Gm13749,0
Gm13750,0
Gm13752,0
Gm13769,0
Gm13770,2
Gm13772,1
Gm13773,0
Gm13782,2
Gm13785,7
Gm13787,1
Gm13788,0
Gm13790,0
Gm13791,0
Gm13794,0
Gm13799,0
Gm13803,9
Gm13807,60
Gm13810,0
Gm13812,0
Gm13813,0
Gm13817,0
Gm13830,16
Gm13840,5
Gm13841,6
Gm13847,0
Gm13848,0
Gm13853,2
Gm13857,0
Gm13858,0
Gm13861,0
Gm13864,3
Gm13866,0
Gm13869,0
Gm13870,0
Gm13871,0
Gm13880,10
Gm13882,1
Gm13884,9
Gm13889,0
Gm13910,2
Gm13912,0
Gm13923,0
Gm13930,0
Gm13935,0
Gm13937,0
Gm13939,2
Gm13941,0
Gm13944,0
Gm13964,0
Gm13974,0
Gm13975,0
Gm13982,0
Gm13985,0
Gm13986,0
Gm13990,0
Gm13991,10
Gm14005,158
Gm14006,0
Gm14009,374
Gm14010,8
Gm14015,0
Gm14016,1
Gm14023,17
Gm14025,11
Gm14026,21
Gm14028,1
Gm14034,0
Gm14035,0
Gm14038,40
Gm14040,0
Gm14041,0
Gm14046,3
Gm14048,182
Gm14051,0
Gm14055,0
Gm14056,0
Gm14057,37
Gm14058,0
Gm14061,0
Gm14062,0
Gm14064,0
Gm14065,0
Gm14082,0
Gm14085,0
Gm14089,0
Gm14092,0
Gm14111,6
Gm14113,0
Gm14114,0
Gm14122,7
Gm14124,894
Gm14125,0
Gm14129,0
Gm14130,0
Gm14133,0
Gm14137,223
Gm14139,723
Gm14141,0
Gm14144,0
Gm14147,0
Gm14148,3
Gm14149,8
Gm14151,0
Gm14164,0
Gm14165,37
Gm14167,26
Gm14169,0
Gm14175,0
Gm14197,0
Gm14204,0
Gm14207,4
Gm14210,0
Gm14214,0
Gm14216,0
Gm14227,0
Gm14230,338
Gm14231,3
Gm14232,11
Gm14240,0
Gm14248,0
Gm14249,0
Gm14251,6
Gm14253,13
Gm14263,4
Gm14264,0
Gm14270,598
Gm14273,27
Gm14274,0
Gm14284,200
Gm14285,0
Gm14288,0
Gm14294,0
Gm14295,299
Gm14303,89
Gm14305,273
Gm14306,0
Gm14308,0
Gm14317,0
Gm14321,47
Gm14322,564
Gm14323,9
Gm14325,745
Gm14326,365
Gm14327,1
Gm14335,16
Gm14342,0
Gm14344,0
Gm14345,0
Gm14346,0
Gm14347,0
Gm14351,0
Gm14367,0
Gm14371,0
Gm14374,0
Gm14377,5
Gm14379,2
Gm14391,0
Gm14393,158
Gm14403,195
Gm14405,0
Gm14408,3
Gm14409,142
Gm14410,310
Gm14412,350
Gm14414,0
Gm14419,4
Gm14420,605
Gm14427,0
Gm14431,1
Gm14434,0
Gm14435,0
Gm14437,0
Gm14440,0
Gm14441,4
Gm14446,0
Gm14450,0
Gm14458,0
Gm14459,0
Gm14461,0
Gm14464,0
Gm14472,4
Gm14473,0
Gm14474,0
Gm14475,0
Gm14476,0
Gm14477,0
Gm14478,0
Gm14479,0
Gm14480,0
Gm14482,0
Gm14483,0
Gm14484,0
Gm14485,0
Gm14486,3
Gm14487,0
Gm14488,0
Gm14496,0
Gm14499,0
Gm14501,0
Gm14502,0
Gm14506,6
Gm14511,0
Gm14517,0
Gm14525,0
Gm14532,4
Gm14538,0
Gm14539,7
Gm14548,49
Gm14562,0
Gm14563,0
Gm14567,0
Gm14569,0
Gm14578,0
Gm14579,0
Gm14585,0
Gm14586,60
Gm14590,0
Gm14594,0
Gm14595,0
Gm14596,0
Gm14598,0
Gm14599,0
Gm14615,0
Gm14616,0
Gm14620,9
Gm14621,0
Gm14622,0
Gm14623,0
Gm14625,0
Gm14630,0
Gm14632,0
Gm14634,4
Gm14635,0
Gm14637,0
Gm14639,21
Gm14642,0
Gm14652,0
Gm14660,0
Gm14664,0
Gm14674,0
Gm14676,0
Gm14680,360
Gm14685,4
Gm14692,0
Gm14696,0
Gm14698,22
Gm14710,0
Gm14718,0
Gm14719,0
Gm14725,0
Gm14730,8
Gm14743,0
Gm14744,0
Gm14750,0
Gm14752,0
Gm14758,0
Gm14760,8
Gm14762,4
Gm14768,0
Gm14769,0
Gm14781,0
Gm14783,0
Gm14784,0
Gm14808,0
Gm14812,0
Gm14819,0
Gm14826,0
Gm14827,10
Gm14843,0
Gm14850,0
Gm14851,0
Gm14858,2
Gm14859,1
Gm14861,0
Gm14865,0
Gm14877,0
Gm14901,0
Gm14902,0
Gm14903,0
Gm14911,1
Gm14920,0
Gm14921,0
Gm14925,0
Gm14926,0
Gm14936,0
Gm14950,0
Gm14957,0
Gm14991,0
Gm15006,0
Gm15008,1
Gm15013,6
Gm15023,0
Gm15026,0
Gm15030,0
Gm15032,0
Gm15043,0
Gm15056,0
Gm15074,0
Gm15075,0
Gm15080,0
Gm15083,0
Gm15085,0
Gm15090,0
Gm15091,0
Gm15093,0
Gm15094,0
Gm15095,0
Gm15097,0
Gm15104,1
Gm15106,0
Gm15107,0
Gm15109,0
Gm15112,0
Gm15113,0
Gm15114,0
Gm15126,0
Gm15127,0
Gm15128,0
Gm15131,0
Gm15133,17
Gm15140,0
Gm15141,0
Gm15142,0
Gm15143,0
Gm15148,0
Gm15151,0
Gm15159,0
Gm15163,25
Gm15165,0
Gm15171,0
Gm15173,0
Gm15179,4
Gm15186,13
Gm15187,0
Gm15190,5
Gm15191,4
Gm15195,0
Gm15196,0
Gm15199,0
Gm15201,1
Gm15209,0
Gm15210,449
Gm15217,0
Gm15223,2
Gm15230,2
Gm15232,43
Gm15241,0
Gm15245,87
Gm15264,1
Gm15266,0
Gm15267,1
Gm1527,0
Gm15279,0
Gm15283,39
Gm15284,0
Gm15290,0
Gm15292,0
Gm15293,0
Gm15294,0
Gm15299,0
Gm15308,0
Gm15310,0
Gm15315,0
Gm15319,0
Gm15320,0
Gm15322,0
Gm15323,5
Gm15325,31
Gm15326,200
Gm15327,28
Gm15328,0
Gm15337,6
Gm15343,0
Gm15348,0
Gm15350,0
Gm15352,0
Gm15363,0
Gm15364,0
Gm15366,0
Gm15386,0
Gm15389,3
Gm15395,0
Gm15396,3
Gm15401,44
Gm15408,29
Gm15411,62
Gm15412,0
Gm15413,2
Gm15417,189
Gm15418,0
Gm15420,0
Gm15421,24
Gm15422,0
Gm15423,4
Gm15425,4
Gm15426,0
Gm15433,171
Gm15441,71
Gm15442,0
Gm15446,169
Gm15448,30
Gm15452,2
Gm15453,172
Gm15455,3
Gm15459,62
Gm15464,12
Gm15466,6
Gm15471,6
Gm15473,0
Gm15483,1
Gm15486,2
Gm15493,0
Gm15496,0
Gm15499,0
Gm15501,8
Gm15506,19
Gm15510,51
Gm15515,0
Gm15517,27
Gm15518,2
Gm15519,44
Gm15520,0
Gm15523,7
Gm15524,0
Gm15527,0
Gm15529,0
Gm1553,0
Gm15531,0
Gm15545,762
Gm15549,11
Gm15551,3
Gm15553,0
Gm15555,0
Gm15558,10
Gm15564,3
Gm15565,0
Gm15566,0
Gm15569,2
Gm15571,0
Gm15572,0
Gm15576,0
Gm15577,0
Gm15580,5
Gm15581,0
Gm15583,57
Gm15593,3
Gm156,0
Gm15603,0
Gm15607,25
Gm15610,9
Gm15612,0
Gm15614,9
Gm15617,0
Gm15621,7
Gm15624,4
Gm15627,2
Gm15628,5
Gm15631,0
Gm15638,0
Gm1564,16
Gm15645,3
Gm15651,56
Gm15658,2
Gm15661,0
Gm15663,0
Gm15674,4
Gm15679,0
Gm15681,1
Gm15688,0
Gm15689,0
Gm15694,56
Gm15698,0
Gm15706,7
Gm15707,0
Gm15708,126
Gm15710,6
Gm15711,1
Gm15713,7
Gm15715,16
Gm15723,0
Gm15725,0
Gm15731,10
Gm15732,0
Gm15736,0
Gm15738,0
Gm15742,23
Gm15744,0
Gm15753,23
Gm15754,16
Gm15755,7
Gm15759,0
Gm15760,248
Gm15762,0
Gm15764,0
Gm15767,2
Gm15770,1
Gm15772,86
Gm15776,3
Gm15784,0
Gm15785,0
Gm15787,51
Gm15793,7
Gm15794,0
Gm15800,5998
Gm15807,0
Gm15816,0
Gm15825,0
Gm15828,0
Gm15834,95
Gm15843,1
Gm15850,35
Gm15854,0
Gm1587,0
Gm15870,0
Gm15879,48
Gm15880,2
Gm15881,0
Gm15894,0
Gm15895,29
Gm15908,0
Gm15910,0
Gm15915,0
Gm15923,0
Gm15925,0
Gm15927,76
Gm15928,2
Gm15934,0
Gm15939,0
Gm15941,0
Gm15946,3
Gm15952,126
Gm15958,0
Gm15959,8
Gm15972,0
Gm15975,0
Gm15984,0
Gm15987,400
Gm15991,485
Gm15997,0
Gm15998,53
Gm1600,0
Gm16005,0
Gm16010,0
Gm16013,0
Gm16017,2
Gm16020,4
Gm16023,39
Gm16026,24
Gm16035,0
Gm16041,0
Gm16042,0
Gm1604A,0
Gm1604b,0
Gm16050,0
Gm16062,38
Gm16063,0
Gm16068,0
Gm16069,27
Gm16070,0
Gm16071,0
Gm16074,10
Gm16083,0
Gm16086,0
Gm16089,1
Gm16090,0
Gm16096,0
Gm16103,7
Gm16104,24
Gm16108,0
Gm16111,19
Gm16116,18
Gm16118,55
Gm16124,49
Gm16130,6
Gm16138,0
Gm16142,0
Gm16143,0
Gm16148,0
Gm16149,0
Gm16150,43
Gm16152,2
Gm16157,20
Gm16159,0
Gm16160,0
Gm16166,15
Gm16168,0
Gm16169,0
Gm16174,47
Gm16185,251
Gm16193,0
Gm16206,13
Gm16208,0
Gm16209,13
Gm16219,0
Gm16222,0
Gm16223,0
Gm16226,0
Gm16228,0
Gm16230,52
Gm16233,0
Gm16238,19
Gm16246,0
Gm16249,0
Gm16261,0
Gm16263,1
Gm16283,7
Gm16287,5
Gm16291,0
Gm16294,0
Gm16304,68
Gm1631,0
Gm16311,0
Gm16322,18
Gm16325,0
Gm16326,24
Gm16336,0
Gm16340,2
Gm16341,7
Gm16342,0
Gm16347,0
Gm16348,0
Gm16350,0
Gm16351,2
Gm16357,0
Gm16364,352
Gm16367,0
Gm16372,38
Gm16374,14
Gm16381,0
Gm16385,1
Gm16386,61
Gm16387,0
Gm16390,0
Gm16391,0
Gm16399,0
Gm16404,0
Gm16405,0
Gm16410,0
Gm16418,3
Gm16425,6
Gm16427,0
Gm16428,0
Gm16429,0
Gm16430,0
Gm16431,0
Gm16432,0
Gm16433,81
Gm16434,0
Gm16437,3
Gm16439,1
Gm16440,0
Gm16441,0
Gm16442,0
Gm16443,0
Gm16445,0
Gm16451,0
Gm16462,0
Gm16463,0
Gm16464,44
Gm1647,50
Gm16470,9
Gm16477,2
Gm16478,0
Gm16486,21
Gm16497,0
Gm16499,0
Gm16500,2
Gm16501,0
Gm16505,0
Gm16513,0
Gm16514,0
Gm16519,0
Gm16523,2
Gm16524,53
Gm16525,0
Gm16527,0
Gm1653,20
Gm16531,0
Gm16532,5
Gm16537,19
Gm16547,0
Gm16548,0
Gm16551,0
Gm16553,0
Gm16555,0
Gm16559,0
Gm16570,11
Gm16573,1
Gm16576,388
Gm16582,0
Gm16585,0
Gm16589,1
Gm16596,0
Gm166,64
Gm1661,4
Gm16617,0
Gm16619,5
Gm16630,2
Gm16638,22
Gm16675,66
Gm16677,9
Gm16686,2
Gm16701,0
Gm16702,7
Gm16712,0
Gm1673,2
Gm16740,19
Gm16758,0
Gm16759,2
Gm16793,0
Gm16794,66
Gm16796,13
Gm16833,0
Gm16835,0
Gm16845,79
Gm16853,26
Gm16861,38
Gm16863,1
Gm16876,7
Gm16880,0
Gm16894,0
Gm16897,1
Gm16907,134
Gm16938,101
Gm16973,332
Gm16976,0
Gm1698,0
Gm16982,6
Gm16984,7
Gm16998,19
Gm17014,0
Gm17019,0
Gm17021,15
Gm17025,18
Gm17026,0
Gm17027,0
Gm17031,0
Gm17039,6
Gm17057,30
Gm17059,0
Gm17060,3
Gm17066,5371
Gm17068,2
Gm17078,0
Gm17079,0
Gm17082,176
Gm17094,0
Gm17102,2
Gm17115,19
Gm17116,2
Gm17147,333
Gm1715,0
Gm17167,0
Gm17171,0
Gm17182,0
Gm17197,0
Gm1720,0
Gm17202,0
Gm17209,251
Gm17212,0
Gm17213,0
Gm17214,2
Gm17215,0
Gm17224,20
Gm17230,0
Gm17241,12
Gm17250,25
Gm17252,0
Gm17257,2
Gm17266,0
Gm17296,3348
Gm17308,0
Gm17330,0
Gm17352,0
Gm17353,0
Gm17359,0
Gm17361,0
Gm17365,4
Gm17382,30
Gm17388,51
Gm17399,114
Gm17412,0
Gm17430,0
Gm17450,2
Gm17455,0
Gm17467,0
Gm17511,17
Gm17518,41
Gm17521,0
Gm17577,0
Gm17580,0
Gm17592,2
Gm17597,13
Gm17619,0
Gm17634,0
Gm17644,0
Gm17660,0
Gm17673,28
Gm17677,0
Gm17689,0
Gm17727,0
Gm17733,0
Gm17740,4
Gm17745,4
Gm17746,0
Gm17748,0
Gm17750,0
Gm17751,0
Gm17752,0
Gm17753,0
Gm17756,0
Gm17757,0
Gm17761,0
Gm17762,3
Gm17763,0
Gm17764,0
Gm17767,2
Gm17768,0
Gm17769,0
Gm17771,0
Gm17772,0
Gm17778,0
Gm17779,0
Gm17780,0
Gm17781,2
Gm17782,0
Gm17783,4
Gm17786,0
Gm17788,6
Gm17791,0
Gm17794,2
Gm17797,0
Gm17798,0
Gm17799,0
Gm17800,6
Gm17801,11
Gm17802,1
Gm17805,0
Gm17807,17
Gm17812,13
Gm17813,0
Gm17817,0
Gm17820,0
Gm17821,0
Gm17822,0
Gm17823,0
Gm17824,0
Gm17825,91
Gm17826,4
Gm17827,6
Gm17828,1
Gm17829,0
Gm17830,0
Gm17831,0
Gm17847,0
Gm17918,0
Gm17970,0
Gm17971,21
Gm17977,0
Gm17980,1
Gm18001,0
Gm18015,0
Gm18025,2
Gm18031,5
Gm18066,0
Gm18075,7
Gm18088,0
Gm18104,2
Gm18116,0
Gm18140,0
Gm18144,0
Gm18152,0
Gm18157,0
Gm1818,123
Gm18183,0
Gm1821,8017
Gm18248,0
Gm1826,13
Gm18284,59
Gm18338,0
Gm18350,0
Gm18367,1
Gm18379,0
Gm18405,6
Gm18409,0
Gm18423,0
Gm18505,1
Gm18541,2
Gm18551,0
Gm18604,0
Gm18618,0
Gm1862,6
Gm18642,0
Gm18646,6
Gm18689,0
Gm18690,0
Gm18709,0
Gm18737,0
Gm18753,0
Gm18757,0
Gm18822,0
Gm18853,0
Gm18859,1
Gm18908,0
Gm18913,4
Gm18949,0
Gm18972,0
Gm18983,0
Gm19013,0
Gm19014,0
Gm19015,0
Gm19086,0
Gm19127,0
Gm19202,0
Gm19209,0
Gm19222,0
Gm19244,0
Gm19245,0
Gm19246,5
Gm19247,49
Gm19248,0
Gm19249,0
Gm19250,0
Gm19252,0
Gm19253,0
Gm19254,0
Gm19255,0
Gm19257,0
Gm19267,0
Gm19272,0
Gm19276,0
Gm19277,0
Gm19281,1
Gm19283,0
Gm19290,0
Gm19291,0
Gm19293,13
Gm19299,0
Gm19303,0
Gm19306,0
Gm19311,0
Gm19312,0
Gm19320,0
Gm19325,8
Gm19327,233
Gm19334,17
Gm19340,0
Gm19343,1
Gm19345,205
Gm19366,2
Gm19376,0
Gm19395,7
Gm19402,0
Gm19410,0
Gm19412,0
Gm19418,0
Gm19424,0
Gm19426,0
Gm19428,0
Gm1943,53
Gm19430,0
Gm19434,0
Gm19441,0
Gm19444,1
Gm19457,0
Gm19461,0
Gm19463,0
Gm19465,0
Gm19466,0
Gm19469,0
Gm19470,2
Gm19480,0
Gm19484,0
Gm19500,0
Gm19501,0
Gm19505,0
Gm19510,4
Gm19519,0
Gm19522,0
Gm19535,0
Gm19536,0
Gm19540,0
Gm19554,5
Gm19557,17
Gm19563,0
Gm19566,1
Gm19571,0
Gm19572,0
Gm19582,4
Gm19583,0
Gm19585,2
Gm19589,0
Gm19596,0
Gm19599,0
Gm19600,38
Gm19611,0
Gm19619,0
Gm19620,10
Gm19637,0
Gm19639,55
Gm19640,0
Gm19644,0
Gm1965,269
Gm19653,0
Gm1966,109
Gm19663,3
Gm19665,12
Gm19668,0
Gm19673,0
Gm19674,0
Gm1968,0
Gm19680,117
Gm19688,0
Gm19689,0
Gm19691,1604
Gm19696,0
Gm19705,12
Gm19709,1
Gm1971,0
Gm19710,98
Gm1972,0
Gm19723,20
Gm19741,0
Gm19744,0
Gm19757,1
Gm1976,229
Gm19761,0
Gm19764,0
Gm19775,0
Gm19777,0
Gm19782,0
Gm19784,0
Gm19786,0
Gm1979,0
Gm19792,2
Gm19798,4
Gm1980,6
Gm19807,0
Gm1982,0
Gm19829,0
Gm19835,0
Gm19840,3
Gm19866,0
Gm19867,0
Gm1987,0
Gm19872,0
Gm19873,0
Gm1988,0
Gm19883,0
Gm19885,0
Gm1989,0
Gm19893,7
Gm19896,0
Gm19897,47
Gm19900,0
Gm19901,0
Gm19908,0
Gm19917,0
Gm19921,0
Gm1993,0
Gm19931,2
Gm19935,0
Gm19936,1
Gm19949,0
Gm1995,0
Gm19950,0
Gm19956,0
Gm19963,0
Gm19987,0
Gm19990,0
Gm19994,0
Gm2000,23
Gm20005,0
Gm20006,0
Gm20007,0
Gm2001,0
Gm20016,8
Gm20018,0
Gm2002,0
Gm20026,0
Gm2003,0
Gm20036,22
Gm20040,0
Gm20043,0
Gm20049,0
Gm2005,0
Gm20056,19
Gm20063,0
Gm20067,0
Gm20070,0
Gm20071,81
Gm20074,0
Gm20083,0
Gm20091,0
Gm20098,0
Gm2011,12
Gm20110,0
Gm2012,0
Gm20121,0
Gm20124,0
Gm20125,0
Gm20128,0
Gm20136,0
Gm20139,0
Gm20147,1
Gm20149,18
Gm20150,0
Gm20153,0
Gm20156,0
Gm2016,0
Gm20161,0
Gm20162,0
Gm20164,0
Gm20172,1
Gm20177,0
Gm20187,0
Gm20188,0
Gm20199,0
Gm20203,0
Gm20219,391
Gm2022,0
Gm20223,0
Gm2023,0
Gm20236,0
Gm20239,0
Gm20241,0
Gm20257,40
Gm20267,0
Gm20268,0
Gm2027,4
Gm20275,65
Gm20277,0
Gm20287,0
Gm20294,0
Gm2030,0
Gm20300,151
Gm20304,0
Gm20319,0
Gm20324,114
Gm2033,0
Gm20336,0
Gm20337,25
Gm20345,0
Gm2035,3
Gm20356,0
Gm2036,0
Gm20362,0
Gm20377,0
Gm20383,0
Gm20385,0
Gm20387,0
Gm20389,0
Gm2042,0
Gm20445,0
Gm2046,0
Gm20465,5
Gm20467,0
Gm20482,0
Gm20491,0
Gm20492,7
Gm20501,0
Gm20506,0
Gm20511,7
Gm20541,0
Gm20544,356
Gm20550,0
Gm20554,0
Gm20556,3
Gm20557,0
Gm2056,0
Gm20560,7
Gm20564,0
Gm20566,0
Gm20570,15
Gm2059,0
Gm20594,0
Gm20597,12
Gm20599,0
Gm20604,0
Gm20605,72
Gm20609,0
Gm2061,0
Gm20611,0
Gm20616,0
Gm20619,0
Gm20627,0
Gm20642,0
Gm2065,2
Gm20652,0
Gm20654,0
Gm20655,89
Gm20658,3
Gm20670,0
Gm20687,0
Gm20706,0
Gm2071,0
Gm20714,0
Gm20717,30
Gm20735,0
Gm20736,0
Gm20737,0
Gm20738,0
Gm20739,0
Gm20740,0
Gm20741,0
Gm20742,0
Gm20743,2
Gm20744,0
Gm20745,0
Gm20746,680
Gm20747,0
Gm20748,37
Gm20749,0
Gm2075,0
Gm20750,0
Gm20751,0
Gm20752,0
Gm20753,5
Gm20754,0
Gm20755,0
Gm20756,326
Gm20757,0
Gm20758,0
Gm20759,0
Gm2076,2
Gm20760,1
Gm20762,28
Gm20763,14
Gm20764,0
Gm20765,0
Gm20767,93
Gm2077,0
Gm20772,0
Gm20773,0
Gm20777,0
Gm20778,0
Gm20780,0
Gm20781,0
Gm20782,0
Gm20783,0
Gm20784,28
Gm20786,0
Gm20787,0
Gm20789,0
Gm20792,0
Gm20793,0
Gm20794,0
Gm20795,0
Gm20796,0
Gm20806,0
Gm20807,0
Gm20809,0
Gm20811,0
Gm20815,0
Gm20816,0
Gm20817,0
Gm20819,0
Gm20820,0
Gm20822,0
Gm20823,0
Gm20826,0
Gm20827,0
Gm20828,0
Gm20831,0
Gm20832,0
Gm20833,0
Gm20836,0
Gm20837,0
Gm20838,0
Gm20842,0
Gm20845,0
Gm20850,0
Gm20851,0
Gm20852,0
Gm20854,0
Gm20857,0
Gm20858,0
Gm20865,0
Gm20867,0
Gm20868,0
Gm20869,0
Gm2087,1
Gm20870,0
Gm20871,0
Gm20873,0
Gm20875,0
Gm20877,0
Gm20878,0
Gm20879,0
Gm20898,0
Gm20899,2
Gm20901,0
Gm20903,0
Gm20906,0
Gm20907,0
Gm20908,0
Gm20910,0
Gm20916,0
Gm20917,0
Gm2092,0
Gm20921,0
Gm20928,0
Gm20929,0
Gm20931,0
Gm20934,0
Gm20938,0
Gm20939,291
Gm20940,2
Gm20941,0
Gm20942,0
Gm20945,0
Gm20949,4
Gm20953,0
Gm20997,0
Gm21002,0
Gm2102,0
Gm21039,0
Gm21057,4
Gm21061,0
Gm21064,0
Gm21070,0
Gm21075,0
Gm21082,0
Gm21089,0
Gm2109,4
Gm21093,0
Gm21094,0
Gm21095,0
Gm21104,0
Gm21112,2
Gm21115,0
Gm21118,0
Gm21119,0
Gm21122,0
Gm21123,0
Gm21129,0
Gm21133,0
Gm21135,0
Gm21136,0
Gm21139,0
Gm21142,0
Gm21145,4
Gm21147,0
Gm21149,0
Gm2115,4
Gm21152,0
Gm21154,0
Gm21156,0
Gm21158,0
Gm21162,0
Gm21168,1
Gm21170,0
Gm21178,1
Gm21180,0
Gm21181,1
Gm21183,0
Gm21188,7
Gm21190,0
Gm21191,0
Gm21221,0
Gm21241,0
Gm21242,0
Gm21245,0
Gm21248,0
Gm21256,0
Gm21258,0
Gm21269,0
Gm21276,0
Gm2128,0
Gm21283,0
Gm21284,61
Gm21286,0
Gm21292,0
Gm21293,0
Gm21294,0
Gm21304,0
Gm21310,0
Gm21312,0
Gm21317,0
Gm21319,0
Gm21320,0
Gm21321,0
Gm21350,0
Gm21358,0
Gm21362,0
Gm21366,0
Gm2137,0
Gm21370,0
Gm21378,6
Gm21379,0
Gm21388,0
Gm21392,0
Gm21393,0
Gm21399,8
Gm21404,0
Gm21405,0
Gm21409,0
Gm2141,0
Gm21411,0
Gm21420,0
Gm21425,0
Gm21430,2
Gm21432,0
Gm21440,0
Gm21447,0
Gm21451,0
Gm21454,0
Gm21461,0
Gm21464,0
Gm21466,0
Gm2147,3
Gm21489,0
Gm21498,0
Gm21513,0
Gm21540,10
Gm21541,0
Gm21559,0
Gm21569,0
Gm2157,0
Gm21571,0
Gm21586,0
Gm21596,5
Gm21598,0
Gm21608,0
Gm2161,0
